generacion,libro,pagina,entidad,tipo,score
1962,2,6,Ama,PER,0.9997799
1962,2,6,##do Nervo,PER,0.8877499
1962,2,6,Luis G. Urbina,PER,0.99978703
1962,2,6,José Marfa Velasco,PER,0.9997462
1962,2,6,Julio Ruelas,PER,0.9997446
1962,2,6,José Guadalupe Posada,PER,0.99974155
1962,2,6,Juventino Rosas,PER,0.9997418
1962,2,6,Ricardo Castro,PER,0.99979293
1962,2,7,José Maria Manuel M. Manuel,PER,0.9987373
1962,2,7,José Guadalupe Velasco Ponce,PER,0.97240853
1962,2,7,O,PER,0.55669963
1962,2,7,##thén Posada,PER,0.94220424
1962,2,7,Felipe Villanueva,PER,0.99976903
1962,2,7,Rafael J. Tello,PER,0.99974287
1962,2,7,Manuel M. Ponce,PER,0.99970067
1962,2,7,Julian Carrillo,PER,0.99974275
1962,2,7,Sebastian Lerdo de Tejada,PER,0.9997493
1962,2,7,México,LOC,0.52217734
1962,2,7,Reforma,MISC,0.9936919
1962,2,7,Manuel Orozco,PER,0.99983615
1962,2,7,Berra,PER,0.91812766
1962,2,7,Ignacio Ramirez,PER,0.9998252
1962,2,7,Melchor Ocampo,PER,0.9990627
1962,2,7,Guillermo Prieto,PER,0.99983644
1962,2,7,Vicente Riva Palacio,PER,0.999845
1962,2,7,Ga,PER,0.99952173
1962,2,7,bin,PER,0.7452474
1962,2,7,##o Barreda,PER,0.9958727
1962,2,7,Maestro Justo Sierra,PER,0.9917752
1962,2,7,Justo Sierra,PER,0.998803
1962,2,7,Escuela Na,ORG,0.9692879
1962,2,7,cional de Altos Estudios,ORG,0.9649728
1962,2,7,Univer,ORG,0.871176
1962,2,7,sidad,ORG,0.8462904
1962,2,7,Francia,LOC,0.9996697
1962,2,7,México,LOC,0.99980515
1962,2,8,Porfirio Diaz,PER,0.9977921
1962,2,8,Tampico,LOC,0.9862833
1962,2,8,Veracruz,LOC,0.9997681
1962,2,8,Coatzacoalcos,LOC,0.9933974
1962,2,8,Salina Cruz,LOC,0.9259863
1962,2,8,Guaymas,LOC,0.88874763
1962,2,8,Ma,LOC,0.9996718
1962,2,8,##zatlan,LOC,0.9847975
1962,2,8,Necaxa,LOC,0.95187575
1962,2,8,Monterrey,LOC,0.99988186
1962,2,8,Canal del desagiie del,MISC,0.8617818
1962,2,8,Valle de México,LOC,0.8137049
1962,2,8,Republic,LOC,0.501865
1962,2,8,Independencia,MISC,0.88801706
1962,2,8,Escuela Normal,ORG,0.9213999
1962,2,8,Colegio Militar,ORG,0.9729049
1962,2,8,Correo,MISC,0.7911764
1962,2,8,##s,MISC,0.61856675
1962,2,8,Comunicaciones,MISC,0.9888937
1962,2,8,Palacio de las Bellas Artes,LOC,0.97274053
1962,2,8,Palacio Legislativo,LOC,0.93096894
1962,2,8,Monumento a la Revolucién,MISC,0.7422595
1962,2,8,México,LOC,0.997584
1962,2,8,Manicomio,ORG,0.86026716
1962,2,8,Penitenciaria,ORG,0.8687483
1962,2,9,Puebla,LOC,0.99600095
1962,2,9,San Luis Potosi,LOC,0.9982217
1962,2,9,Guadalajara,LOC,0.99896264
1962,2,9,Monterrey,LOC,0.9995908
1962,2,9,Torreén,LOC,0.99600255
1962,2,9,Estados,ORG,0.9737743
1962,2,9,Guanajuato,LOC,0.9013966
1962,2,9,Chihuahua,LOC,0.95099634
1962,2,9,Ejercicio,MISC,0.75315094
1962,2,9,Cuad,MISC,0.9106696
1962,2,9,##erno de Trabajo,MISC,0.84992725
1962,2,9,Por,PER,0.9989876
1962,2,9,##fi,PER,0.9961671
1962,2,9,##rio Diaz,PER,0.9887419
1962,2,9,México,ORG,0.5365696
1962,2,9,Por,PER,0.99890745
1962,2,9,##firio Diaz,PER,0.95553833
1962,2,9,Hacienda Publica,MISC,0.8827755
1962,2,9,México,LOC,0.9774055
1962,2,9,Escuela Nacional de Altos Estudios,ORG,0.9850791
1962,2,9,Universidad,ORG,0.95138156
1962,2,9,Escuela Nacional de Altos Estudios,ORG,0.99160457
1962,2,10,MEXICANA,MISC,0.8368504
1962,2,10,Diaz,PER,0.9816669
1962,2,10,Porfirio Diaz,PER,0.99763316
1962,2,10,Creelman,PER,0.9934416
1962,2,10,México,LOC,0.9970324
1962,2,10,Francisco I. Madero,PER,0.9994297
1962,2,10,Antirreeleccionista,ORG,0.92899597
1962,2,10,Madero,PER,0.77557397
1962,2,11,Porfirio Diaz,PER,0.9982645
1962,2,11,Presidencia,MISC,0.5435758
1962,2,11,Revolucién,MISC,0.9969872
1962,2,11,Francisco I. Madero,PER,0.99953854
1962,2,11,PLAN DE SAN LUIS POTOSI,MISC,0.9359653
1962,2,11,Madero,PER,0.9737637
1962,2,11,Por,PER,0.9994361
1962,2,11,##fi,PER,0.99839133
1962,2,11,##rio Diaz,PER,0.9536691
1962,2,11,Plan de San Luis Potosi,MISC,0.99909675
1962,2,11,Plan de San Luis Po,MISC,0.99896705
1962,2,11,tosi,MISC,0.9772619
1962,2,11,Revolucién,MISC,0.96373916
1962,2,11,Aqui,PER,0.99825543
1962,2,11,+,PER,0.99469143
1962,2,11,*,LOC,0.9931704
1962,2,11,Puchia,LOC,0.9528013
1962,2,11,Pascua,PER,0.99968064
1962,2,11,##l Orozco,PER,0.8980029
1962,2,11,Francisco Villa,PER,0.9995818
1962,2,11,Norte,LOC,0.66891116
1962,2,11,Emiliano Zapata,PER,0.9987788
1962,2,11,Ambros,PER,0.9997342
1962,2,11,##io Figueroa,PER,0.991003
1962,2,11,Orozco,PER,0.77020085
1962,2,11,Villa,PER,0.5012499
1962,2,11,Ciudad Judrez,LOC,0.9992076
1962,2,11,Porfirio Diaz,PER,0.93621653
1962,2,11,Presidencia,ORG,0.6913277
1962,2,11,Mado,PER,0.7928859
1962,2,11,Plan de San Luis Potost,MISC,0.9950815
1962,2,12,Francia,LOC,0.9998969
1962,2,12,Ipiranga,MISC,0.96229994
1962,2,12,Paris,LOC,0.9998621
1962,2,12,Francisco Leén de la Barra,PER,0.9996722
1962,2,12,Presidente,MISC,0.8613883
1962,2,12,Porfirio Diaz,PER,0.96496
1962,2,12,Francisco I. Madero,PER,0.99966276
1962,2,12,Presidente,MISC,0.710475
1962,2,12,José Maria Pino Sudrez,PER,0.99971473
1962,2,12,Vicepres,MISC,0.85954964
1962,2,12,Porfirio Diaz,PER,0.9869584
1962,2,12,Cuad,MISC,0.8733922
1962,2,12,##erno de Trabajo,MISC,0.9136186
1962,2,12,Revolucién,MISC,0.9539349
1962,2,12,Porfirio Diaz,PER,0.97070664
1962,2,12,Madero,PER,0.9697268
1962,2,12,La,MISC,0.92358303
1962,2,12,Madero,PER,0.8945616
1962,2,12,Por,PER,0.998156
1962,2,12,##firio Diaz,PER,0.9483316
1962,2,12,Presidencia,MISC,0.54797846
1962,2,12,Revolucién,MISC,0.9983347
1962,2,12,Madero,PER,0.88549376
1962,2,12,Plan de San Luis Potosi,MISC,0.99744797
1962,2,12,Madero,PER,0.83051807
1962,2,12,Ciudad Jua,LOC,0.9258269
1962,2,12,##z,LOC,0.863923
1962,2,12,Por,PER,0.99884737
1962,2,12,##firio Diaz,PER,0.9322554
1962,2,12,Presidencia,MISC,0.78804195
1962,2,12,Francisco Leén de la Barra,PER,0.99962974
1962,2,12,Presidente,MISC,0.4418709
1962,2,12,Francisco I. Madero,PER,0.9996067
1962,2,12,Presidente,MISC,0.6180599
1962,2,12,José Maria Pino Sudrez,PER,0.9996668
1962,2,12,Vicepresidente,MISC,0.53680664
1962,2,12,Por,PER,0.99913687
1962,2,12,##firio Diaz,PER,0.9835785
1962,2,13,GO,ORG,0.9769742
1962,2,13,##NO,ORG,0.43360665
1962,2,13,MA,LOC,0.42326126
1962,2,13,##DERO,MISC,0.39971134
1962,2,13,Madero,PER,0.9950865
1962,2,13,Presidencia de la Republic,ORG,0.911625
1962,2,13,Manuel Calero,PER,0.9998124
1962,2,13,Abrahan Gonzalez,PER,0.99501973
1962,2,13,Mi,PER,0.9997055
1962,2,13,##el Diaz Lombardo,PER,0.99941444
1962,2,13,Er,PER,0.9992275
1962,2,13,Madero,PER,0.93550694
1962,2,13,Rafael Hernandez,PER,0.9998259
1962,2,13,Manuel Bo,PER,0.9998152
1962,2,13,nilla,PER,0.9996048
1962,2,13,Manuel Vazquez Tagle,PER,0.99974316
1962,2,13,José Gonzalez Salas,PER,0.9998183
1962,2,13,Jestis Flores Magén,PER,0.99955106
1962,2,13,Abrahaén Gon,PER,0.99952114
1962,2,13,zAlez,PER,0.9936659
1962,2,13,José Maria Pino Sudrez,PER,0.99820644
1962,2,13,Diaz Lombar,PER,0.9982026
1962,2,13,Revolucién,MISC,0.9225645
1962,2,13,Madero,PER,0.9691717
1962,2,13,Francisco I. Madero,PER,0.9996096
1962,2,13,Presidencia de la Repiiblica,ORG,0.8744834
1962,2,13,Presidente,PER,0.838956
1962,2,13,Ciudad Juarez,LOC,0.64412737
1962,2,13,Cons,MISC,0.95496225
1962,2,13,titu,MISC,0.6233554
1962,2,13,Ma,PER,0.71611494
1962,2,13,dero,PER,0.92781836
1962,2,13,Revolucién,MISC,0.8447007
1962,2,13,Madero,PER,0.9274398
1962,2,13,; Félix Diaz,PER,0.9996026
1962,2,13,Porfirio,PER,0.9819942
1962,2,13,Bernardo Reyes,PER,0.9997952
1962,2,14,Pascua,PER,0.99964774
1962,2,14,##l Orozco,PER,0.9415598
1962,2,14,Chihuahua,LOC,0.86116976
1962,2,14,Emiliano Zapata,PER,0.8566362
1962,2,14,Morelos,LOC,0.81865185
1962,2,14,Félix Diaz,PER,0.9996967
1962,2,14,Veracruz,LOC,0.9996308
1962,2,14,Bernardo Reyes,PER,0.9996636
1962,2,14,Norte,LOC,0.9353478
1962,2,14,Orozco,PER,0.98931706
1962,2,14,Emiliano Zapata,PER,0.87512785
1962,2,14,Ma,PER,0.99636555
1962,2,14,dero,PER,0.99684083
1962,2,14,Félix Diaz,PER,0.99959654
1962,2,14,Madero,PER,0.9800198
1962,2,14,Pen,LOC,0.9306413
1962,2,14,ten,LOC,0.7270427
1962,2,14,Distrito Federal,LOC,0.99505574
1962,2,14,Bernardo Reyes,PER,0.9995171
1962,2,14,Santiago Tlatelolco,LOC,0.98932695
1962,2,14,Madero,PER,0.98791665
1962,2,14,México,LOC,0.99917954
1962,2,14,Manuel Mondragén,PER,0.99975455
1962,2,14,Félix Diaz,PER,0.99952286
1962,2,14,Bernardo Reyes,PER,0.99952185
1962,2,14,Palacio Nacional,LOC,0.97964495
1962,2,14,Mon,PER,0.9997631
1962,2,14,dragon,PER,0.99802774
1962,2,14,Félix Diaz,PER,0.99963456
1962,2,14,Ciudadela,LOC,0.96644855
1962,2,14,Victoriano Huerta,PER,0.9619581
1962,2,14,Madero,PER,0.9646257
1962,2,14,Vicepresidente,MISC,0.6811585
1962,2,14,José Maria Pino Suarez,PER,0.99954057
1962,2,14,Madero,PER,0.9916285
1962,2,14,Pino Sudarez,PER,0.9996101
1962,2,14,Victoria,PER,0.999313
1962,2,14,##no Huerta,PER,0.9895642
1962,2,14,Huerta,PER,0.9644796
1962,2,14,Madero,PER,0.99093735
1962,2,14,Pino Suarez,PER,0.99869585
1962,2,14,Madero,PER,0.94754314
1962,2,14,Ejercicio,MISC,0.78011763
1962,2,14,Cuad,MISC,0.94500214
1962,2,14,##erno de Trabajo,MISC,0.8575685
1962,2,15,Madero,PER,0.9656446
1962,2,15,Madero,PER,0.9797678
1962,2,15,Presidencia,ORG,0.8657075
1962,2,15,Revo,MISC,0.9763948
1962,2,15,lu,MISC,0.98084235
1962,2,15,Pascua,PER,0.9997049
1962,2,15,##l Orozco,PER,0.9994318
1962,2,15,Emi,PER,0.99970007
1962,2,15,##liano Zapata,PER,0.9378335
1962,2,15,Chi,LOC,0.9988985
1962,2,15,##huahua,LOC,0.7909672
1962,2,15,More,LOC,0.99949205
1962,2,15,##los,LOC,0.97718185
1962,2,15,Félix Diaz,PER,0.99974585
1962,2,15,Bernardo Reyes,PER,0.99971724
1962,2,15,Orozco,PER,0.9696169
1962,2,15,Zapata,PER,0.93147826
1962,2,15,Madero,PER,0.97464263
1962,2,15,Diaz,PER,0.85854065
1962,2,15,Reyes,PER,0.99527633
1962,2,15,Madero,PER,0.81575155
1962,2,15,Félix Diaz,PER,0.99957365
1962,2,15,México,LOC,0.9994917
1962,2,15,Manuel Mondragén,PER,0.99973214
1962,2,15,Félix Diaz,PER,0.9996949
1962,2,15,Ber,PER,0.9996433
1962,2,15,nar,PER,0.9546526
1962,2,15,##do Reyes,PER,0.9136953
1962,2,15,Victoriano Huerta,PER,0.99965256
1962,2,15,Madero,PER,0.9138973
1962,2,15,Madero,PER,0.74859816
1962,2,15,IV,MISC,0.85083324
1962,2,15,Hy,MISC,0.85869575
1962,2,15,##C,MISC,0.5837429
1962,2,17,Madero,PER,0.8792029
1962,2,17,Pino Suarez,PER,0.99973625
1962,2,17,Victoriano Huerta,PER,0.988783
1962,2,17,Presidencia,ORG,0.5163108
1962,2,17,Venustiano Carranza,PER,0.9729712
1962,2,17,Co,LOC,0.9986457
1962,2,17,##ahuila,LOC,0.9461684
1962,2,17,Ignacio L. Pesqueira,PER,0.9997712
1962,2,17,Son,LOC,0.99926883
1962,2,17,##ora,LOC,0.6033104
1962,2,17,Carranza,PER,0.99504167
1962,2,17,Plan de Guadalupe,MISC,0.99929833
1962,2,17,Venustiano Carranza,PER,0.98817486
1962,2,17,Plan de Guadalupe,MISC,0.9993753
1962,2,17,Plan de Guadalupe,MISC,0.99888706
1962,2,17,Venustiano Carranza,PER,0.99877244
1962,2,17,Primer Jefe del Ejér,MISC,0.97187024
1962,2,17,cito Constitucional,MISC,0.7925545
1962,2,17,Alvaro Obreg6n,PER,0.9437621
1962,2,17,Francisco Villa,PER,0.99978745
1962,2,17,Emiliano Zapata,PER,0.869095
1962,2,17,Pablo Gon,PER,0.9998094
1962,2,17,zAlez,PER,0.99910647
1962,2,17,Eulalio Gutiérrez,PER,0.9907689
1962,2,17,México,LOC,0.99977297
1962,2,17,Son,LOC,0.99957305
1962,2,17,##ora,LOC,0.60962236
1962,2,17,Vic,PER,0.999456
1962,2,17,toriano,PER,0.9697327
1962,2,17,Huerta,PER,0.9050421
1962,2,17,Alvaro Obregon,PER,0.99916136
1962,2,17,Noroes,LOC,0.81611747
1962,2,17,te,LOC,0.55879235
1962,2,18,Guaymas,LOC,0.90994835
1962,2,18,Ma,LOC,0.9995234
1962,2,18,##zatlan,LOC,0.9351568
1962,2,18,Nayarit,LOC,0.8810749
1962,2,18,Col,LOC,0.9996258
1962,2,18,##ima,LOC,0.7591361
1962,2,18,Jalisco,LOC,0.99973613
1962,2,18,Francisco Villa,PER,0.9404243
1962,2,18,Chihuahua,LOC,0.9899363
1962,2,18,Centro,LOC,0.9979772
1962,2,18,Lucio Blanco,PER,0.9996598
1962,2,18,Pablo Gonzalez,PER,0.9997468
1962,2,18,Luis Caballero,PER,0.9997808
1962,2,18,Eulalio Gutié,PER,0.94399965
1962,2,18,rrez,PER,0.9820237
1962,2,18,Noroeste,LOC,0.9481161
1962,2,18,Emiliano Zapata,PER,0.9973442
1962,2,18,Guer,LOC,0.99943274
1962,2,18,##re,LOC,0.99081695
1962,2,18,ro,LOC,0.99892384
1962,2,18,More,LOC,0.99941134
1962,2,18,##los,LOC,0.99600405
1962,2,18,Puebla,LOC,0.9997439
1962,2,18,Estado de México,LOC,0.9980492
1962,2,18,Santa Maria,LOC,0.99934983
1962,2,18,Ciudad Judrez,LOC,0.99955165
1962,2,18,Tierra Blanca,LOC,0.99935037
1962,2,18,Pablo Ojinaga,LOC,0.9951426
1962,2,18,Torreén,LOC,0.99733776
1962,2,18,San Pedro de Gouget las Colonias,LOC,0.9993425
1962,2,18,Pare,LOC,0.99942076
1962,2,18,##dén,LOC,0.79685855
1962,2,18,Zacatecas,LOC,0.99962294
1962,2,18,Orendain,LOC,0.9773859
1962,2,18,Vic,PER,0.99941075
1962,2,18,tor,PER,0.9937556
1962,2,18,Huerta,PER,0.9968526
1962,2,18,Estados Unidos,ORG,0.99809587
1962,2,18,Ve,LOC,0.99965894
1962,2,18,racruz,LOC,0.9969193
1962,2,18,Escuela Naval,ORG,0.99874437
1962,2,18,Prisién Militar,ORG,0.9463743
1962,2,18,Batal,MISC,0.28654024
1962,2,18,##lén,ORG,0.59207356
1962,2,18,José Azueta,PER,0.99954385
1962,2,18,Veracruz,LOC,0.99985206
1962,2,18,Virgilio Uribe,PER,0.99962837
1962,2,18,Escuela Naval,ORG,0.9988087
1962,2,18,Carranza,PER,0.9655247
1962,2,20,Villa,PER,0.8961497
1962,2,20,Conven,MISC,0.99809414
1962,2,20,Aguascalientes,LOC,0.99202394
1962,2,20,Convencién,ORG,0.9555004
1962,2,20,Aguascalientes,LOC,0.8962019
1962,2,20,Carranza,PER,0.99493617
1962,2,20,Villa,PER,0.99774086
1962,2,20,Eulalio Gutiérrez,PER,0.9967558
1962,2,20,Presidente,MISC,0.8808979
1962,2,20,Villa,PER,0.9988852
1962,2,20,Zapata,PER,0.9991129
1962,2,20,Eulalio Gutiérrez,PER,0.974131
1962,2,20,Villa,PER,0.94854325
1962,2,20,México,LOC,0.99949086
1962,2,20,Carranza,PER,0.99541503
1962,2,20,Obregon,PER,0.9986126
1962,2,20,Pablo Gonzalez,PER,0.9997394
1962,2,20,Veracruz,LOC,0.999696
1962,2,20,Primera Jefatura,MISC,0.9340385
1962,2,20,Eulalio Gutiérrez,PER,0.9159428
1962,2,20,Presidente,MISC,0.54811233
1962,2,20,Re,ORG,0.42925635
1962,2,20,Convencién,ORG,0.88325566
1962,2,20,México,LOC,0.9991448
1962,2,20,Francisco Villa,PER,0.99972177
1962,2,20,Gutiérrez,PER,0.9949567
1962,2,20,José Isabel Ro,PER,0.99969554
1962,2,20,bles,PER,0.9951162
1962,2,20,José Vasconcelos,PER,0.9997277
1962,2,20,Felici,PER,0.99967957
1962,2,20,##tos Villarreal,PER,0.9559795
1962,2,20,Paul,PER,0.99964106
1962,2,20,##ino Martinez,PER,0.91686916
1962,2,20,Valent,PER,0.9997174
1962,2,20,##in Gama,PER,0.9864087
1962,2,20,Lucio Blanco,PER,0.99971485
1962,2,20,Xochi,LOC,0.9993
1962,2,20,mil,LOC,0.9146407
1962,2,20,Francisco Villa,PER,0.9992403
1962,2,20,Emi,PER,0.999526
1962,2,20,##liano Zapata,PER,0.9992695
1962,2,20,México,LOC,0.9992505
1962,2,20,Ca,PER,0.97891575
1962,2,20,rranza,PER,0.99504757
1962,2,20,Veracruz,LOC,0.99980825
1962,2,20,Méxi,LOC,0.8820496
1962,2,20,co,LOC,0.68255025
1962,2,20,Convencién —,ORG,0.8251787
1962,2,22,Carranza,PER,0.79860646
1962,2,22,Veracruz,LOC,0.9998036
1962,2,22,Ley,MISC,0.99952054
1962,2,22,Villa,LOC,0.80387527
1962,2,22,Aguascalientes,LOC,0.9952135
1962,2,22,Car,PER,0.999169
1962,2,22,##ranza,PER,0.5650003
1962,2,22,Congreso Constituyente,ORG,0.9696699
1962,2,22,Querétaro,LOC,0.9592569
1962,2,23,LA CONSTITUCION DE 1917,MISC,0.95618266
1962,2,23,Constitucién,MISC,0.88554096
1962,2,23,Constitucié,MISC,0.8393336
1962,2,23,Querétaro,LOC,0.9195037
1962,2,23,Constitu,MISC,0.9785427
1962,2,23,Constitucién de 1857,MISC,0.91391927
1962,2,23,Leyes de Reforma,MISC,0.9994959
1962,2,23,México,LOC,0.9987902
1962,2,23,Revolucién de Ayutla,MISC,0.99314106
1962,2,23,Re,MISC,0.9988311
1962,2,23,volucién Mexicana,MISC,0.888307
1962,2,23,Articulo,MISC,0.8784127
1962,2,23,México,LOC,0.99963415
1962,2,23,Articulo 24,MISC,0.99219036
1962,2,23,Constitucién,MISC,0.8204446
1962,2,23,Articulo 27,MISC,0.70548534
1962,2,23,México,LOC,0.9995815
1962,2,24,Articulo 128,MISC,0.9697553
1962,2,24,Cuad,MISC,0.9684466
1962,2,24,##erno de Trabajo,MISC,0.8295157
