generacion,libro,pagina,entidad,tipo,score
2014,1,21,CA,MISC,0.6375331
2014,1,21,Cari,MISC,0.8556718
2014,1,21,El Hijo de! Ahuizote,ORG,0.9840946
2014,1,21,Una ofrenda a Porfiriopoxtli,MISC,0.9952988
2014,1,23,"A rey muerto, princi",MISC,0.9201751
2014,1,23,pe coronado,MISC,0.7454734
2014,1,23,México,LOC,0.9848732
2014,1,23,Bab,LOC,0.7844731
2014,1,23,##el,MISC,0.5109329
2014,1,23,Tu,LOC,0.8372853
2014,1,23,##xtepec,MISC,0.6481325
2014,1,23,Rio Blanco,LOC,0.88364625
2014,1,23,Una ofrenda a Porfiriopoxtl,MISC,0.93524
2014,1,23,Por,PER,0.99920636
2014,1,23,##firio Diaz,PER,0.9897142
2014,1,23,Por,PER,0.9990631
2014,1,23,##firio Diaz,PER,0.96022475
2014,1,23,La Orquesta,ORG,0.9790092
2014,1,23,México,LOC,0.98522955
2014,1,23,Bab,LOC,0.49109024
2014,1,23,##el,MISC,0.7198412
2014,1,23,Torre de Babel,MISC,0.7865036
2014,1,23,Biblia,MISC,0.97803545
2014,1,23,Dios,MISC,0.96616167
2014,1,25,Porfiriato,MISC,0.81703997
2014,1,25,Por,PER,0.9987783
2014,1,25,##firio Diaz,PER,0.9688884
2014,1,25,México,LOC,0.99981314
2014,1,25,Estados Unidos,ORG,0.9950937
2014,1,25,Francia,LOC,0.9980526
2014,1,25,Alemania,LOC,0.9982132
2014,1,25,Inglaterra,LOC,0.9985429
2014,1,25,Por,MISC,0.9851317
2014,1,27,Porfiriato,MISC,0.910476
2014,1,27,Alemania,ORG,0.96903753
2014,1,27,Estados Unidos,ORG,0.99622154
2014,1,27,Francia,ORG,0.93580884
2014,1,27,Holanda,ORG,0.885747
2014,1,27,Inglaterra,ORG,0.7240455
2014,1,27,Rio Blanco,LOC,0.99225473
2014,1,27,Ori,LOC,0.99877733
2014,1,27,##zaba,LOC,0.50384486
2014,1,27,Veracruz,LOC,0.9971507
2014,1,29,México,LOC,0.9989857
2014,1,29,México,ORG,0.99730575
2014,1,29,Atlas de México,MISC,0.9967962
2014,1,29,Porfiria,MISC,0.9482076
2014,1,29,Red,MISC,0.60331416
2014,1,29,BI Mé,MISC,0.7652688
2014,1,29,Océano Pacific,MISC,0.5314941
2014,1,29,Mar Caribe,LOC,0.77382576
2014,1,31,€poca,MISC,0.94356203
2014,1,31,Porfiriato,MISC,0.9280123
2014,1,31,Jalisco,LOC,0.99825865
2014,1,31,Machivima,LOC,0.93092877
2014,1,31,Ciudad de México,LOC,0.99831647
2014,1,31,José Guadalupe Posada,PER,0.9993606
2014,1,33,Primaria,MISC,0.8488486
2014,1,33,: /,MISC,0.88973904
2014,1,33,basica. primariatic. sep.,MISC,0.8681994
2014,1,33,Busca,MISC,0.9883188
2014,1,33,México,LOC,0.99984944
2014,1,33,Republica,ORG,0.8534112
2014,1,33,Bosque de Chapultepec,LOC,0.9986705
2014,1,33,Lu,ORG,0.96986717
2014,1,33,##miér,ORG,0.8438013
2014,1,33,Claude Ferdinand Bon Bernard,PER,0.9995375
2014,1,33,Gabriel Veyre,PER,0.99965745
2014,1,33,Porfirio Diaz,PER,0.9381689
2014,1,33,Escuela Nacional de Bellas Artes,ORG,0.72786546
2014,1,33,Matilde Montoya,PER,0.9990736
2014,1,35,Iglesia,MISC,0.61998886
2014,1,35,Veracruz,LOC,0.9997733
2014,1,35,Hidalgo,LOC,0.9996929
2014,1,35,México,LOC,0.9997992
2014,1,35,Chi,LOC,0.99927086
2014,1,35,##huahua,LOC,0.78823304
2014,1,35,San Luis Potosi,LOC,0.999193
2014,1,35,Nayarit,LOC,0.8501411
2014,1,35,Sonora,LOC,0.93784106
2014,1,35,Guerrero,LOC,0.9997111
2014,1,35,Oaxaca,LOC,0.99977666
2014,1,35,Chiapas,LOC,0.9997713
2014,1,35,Yucatan,LOC,0.806486
2014,1,35,Ciudad de México,LOC,0.9993565
2014,1,35,Latif,MISC,0.8842922
2014,1,35,Rio Blanco,LOC,0.99622643
2014,1,35,Veracruz,LOC,0.99935836
2014,1,37,BL,MISC,0.66478866
2014,1,37,##QUE Ill,MISC,0.49592233
2014,1,37,José Guadalupe Posada,PER,0.9994947
2014,1,37,Sindicato,MISC,0.6617949
2014,1,37,Organizacion de trabajadores,MISC,0.8213476
2014,1,37,Huelga,MISC,0.6807237
2014,1,37,Suspensién,MISC,0.6381471
2014,1,37,Can,LOC,0.99764293
2014,1,37,##ane,LOC,0.92831963
2014,1,37,##a,LOC,0.6085119
2014,1,37,Son,LOC,0.99908996
2014,1,37,##ora,LOC,0.6353664
2014,1,37,Rio Blanco,LOC,0.99459416
2014,1,37,Veracruz,LOC,0.99944955
2014,1,37,Porfiriato,MISC,0.85216665
2014,1,43,Madero,PER,0.87484515
2014,1,43,Porfirio Diaz,PER,0.97551376
2014,1,43,Madero,PER,0.9369314
2014,1,43,Plan de San Luis,MISC,0.99886847
2014,1,43,Chi,LOC,0.99933225
2014,1,43,##huahua,LOC,0.8907043
2014,1,43,Francisco Villa,PER,0.99967086
2014,1,43,Pascua,PER,0.9996779
2014,1,43,##l Orozco,PER,0.9994776
2014,1,43,Puebla,LOC,0.99977833
2014,1,43,Aquiles,PER,0.9902966
2014,1,43,Maximo,PER,0.98945516
2014,1,43,Carmen Serdan,PER,0.999682
2014,1,43,More,LOC,0.9995665
2014,1,43,##los,LOC,0.98343
2014,1,43,Emiliano Zapata,PER,0.9995958
2014,1,43,Diaz,PER,0.9975599
2014,1,43,Francisco Leén de la Barra,PER,0.99964434
2014,1,43,Francisco I. Madero,PER,0.9996813
2014,1,43,José Maria Pino Suarez,PER,0.99961853
2014,1,43,Madero,PER,0.91313684
2014,1,43,Juan O ’ Gorman,PER,0.89099205
2014,1,43,Museo Nacional de Historia,ORG,0.7638011
2014,1,45,BL,PER,0.5396457
2014,1,45,##QUE,PER,0.66519827
2014,1,45,Emiliano Zapata,PER,0.99918145
2014,1,45,Diaz,PER,0.97245467
2014,1,45,Estados Unidos,ORG,0.99973893
2014,1,45,México,LOC,0.9995701
2014,1,45,Decena Tragica,MISC,0.99902
2014,1,45,Madero,PER,0.9641043
2014,1,45,José Maria Pino Suarez,PER,0.9986562
2014,1,45,Victoriano Huerta,PER,0.99936473
2014,1,45,Carmen Serdan,PER,0.99960613
2014,1,45,Venustiano Carranza,PER,0.9994719
2014,1,45,Co,LOC,0.99779713
2014,1,45,##ahuila,LOC,0.8504469
2014,1,45,Plan de Guadalupe,MISC,0.99916476
2014,1,45,Victoriano Huerta,PER,0.9991859
2014,1,45,Ejército Constitucionalista,ORG,0.99873424
2014,1,45,Constitucion,MISC,0.8926868
2014,1,45,Aurelio Blanquet,PER,0.99935484
2014,1,45,Madero,PER,0.9826925
2014,1,45,Pino Suarez,PER,0.99956536
2014,1,45,F,PER,0.77708346
2014,1,45,. Dené,PER,0.7638345
2014,1,45,Museo Nacional de Historia,LOC,0.90580696
2014,1,47,Zapata,PER,0.9983895
2014,1,47,Villa,PER,0.9984926
2014,1,47,Car,PER,0.9995788
2014,1,47,##ranza,PER,0.8331591
2014,1,47,Obr,PER,0.99962926
2014,1,47,##egon,PER,0.7646566
2014,1,47,Revolucién,MISC,0.9765849
2014,1,47,Emiliano Zapata,PER,0.99935126
2014,1,47,Venus,PER,0.9996165
2014,1,47,##tia,PER,0.99321896
2014,1,47,##no Carranza,PER,0.8905624
2014,1,47,Francisco Villa,PER,0.99968755
2014,1,47,Alvaro Obreg6n,PER,0.99234265
2014,1,47,Plan de Ayala,MISC,0.99856764
2014,1,47,Villa,PER,0.9143686
2014,1,47,Ley General Agraria,MISC,0.999369
2014,1,47,Venustiano Carranza,PER,0.9963851
2014,1,47,Coahuila,LOC,0.901693
2014,1,47,Francisco I. Madero,PER,0.9992935
2014,1,47,Carranza,PER,0.9876547
2014,1,47,Querétaro,LOC,0.9701359
2014,1,47,Alvaro Obregén,PER,0.9993725
2014,1,47,Carranza,PER,0.94765687
2014,1,47,Ejército Constitucionalista,ORG,0.9995756
2014,1,47,México,LOC,0.9997328
2014,1,47,Francisco Villa,PER,0.9995676
2014,1,47,Pa General,PER,0.57257843
2014,1,47,Emiliano Zapata,PER,0.99857754
2014,1,47,Caudillo. Li,MISC,0.757792
2014,1,47,Revoluci6n,MISC,0.9752687
2014,1,49,Victoriano Huerta,PER,0.99616516
2014,1,49,Venus,PER,0.9996037
2014,1,49,##tiano Carranza,PER,0.9092682
2014,1,49,Obregon,PER,0.9318997
2014,1,49,Villa,PER,0.9974934
2014,1,49,Zapata,PER,0.9973562
2014,1,49,Estados Unidos,ORG,0.9996932
2014,1,49,Huerta,PER,0.9683912
2014,1,49,Carranza,PER,0.9851485
2014,1,49,México,LOC,0.9991523
2014,1,49,Carranza,PER,0.9862015
2014,1,49,Zapata,PER,0.9993231
2014,1,49,Villa,PER,0.99893993
2014,1,49,ow,PER,0.9981432
2014,1,49,| Victoriano Huerta,PER,0.999464
2014,1,49,Aguascalientes,LOC,0.99714786
2014,1,49,Ni,LOC,0.80201656
2014,1,49,##fio,PER,0.79767627
2014,1,49,Eulalio Gutiérrez,PER,0.98289394
2014,1,49,Alvaro Obregon,PER,0.9988352
2014,1,49,Ejército Constitucionalista,ORG,0.99877375
2014,1,49,Carranza,PER,0.94721246
2014,1,49,Plan de Ayala,MISC,0.9984192
2014,1,49,Ley General Agraria,MISC,0.99965906
2014,1,49,Venustiano Carranza,PER,0.9970377
2014,1,49,Primaria,MISC,0.91933346
2014,1,49,Ti,MISC,0.5484759
2014,1,49,##tt,MISC,0.48566085
2014,1,49,basica. primariatic. sep,MISC,0.8659307
2014,1,49,Plan de Ayala,MISC,0.997359
2014,1,49,Ley Agraria,MISC,0.99968624
2014,1,49,Busca,MISC,0.59772885
2014,1,49,«,MISC,0.5914985
2014,1,51,Plan de Ayala,MISC,0.9972763
2014,1,51,México,LOC,0.999338
2014,1,51,Plan de Ayala,MISC,0.99693215
2014,1,51,Ley General Agraria,MISC,0.9916385
2014,1,51,Republic,ORG,0.9132862
2014,1,51,Revoluci6n Mexicana,MISC,0.99474144
2014,1,51,Guerrero,MISC,0.9973139
2014,1,51,Tampi,MISC,0.9380164
2014,1,51,Revolucion,MISC,0.99349535
2014,1,51,Articulo 4°,MISC,0.7469707
2014,1,51,Guerrero,MISC,0.97134566
2014,1,55,Revolucion,MISC,0.99897623
2014,1,55,7,PER,0.6419113
2014,1,55,' de la Biblioteca revolucionarios,MISC,0.9973852
2014,1,55,Escolar,MISC,0.9363619
2014,1,55,Cien corridos,MISC,0.86242324
2014,1,55,Alma de la cancién mexicana,MISC,0.97771835
2014,1,55,México,LOC,0.9987104
2014,1,55,SE,ORG,0.998116
2014,1,55,##P,ORG,0.5028269
2014,1,55,Libros del Rincén,MISC,0.999073
2014,1,55,Revolucién,MISC,0.95908827
2014,1,55,La maestra rural,MISC,0.9996133
2014,1,55,Constru,MISC,0.9997551
2014,1,55,##ccién de un nuevo mundo,MISC,0.97413224
2014,1,55,Diego Rivera,PER,0.9894057
2014,1,55,Secretaria de Educacion Publica,ORG,0.9937601
2014,1,59,Porfiria,MISC,0.87018746
2014,1,59,México,LOC,0.99972504
2014,1,59,Hip,LOC,0.8101635
2014,1,59,##é,LOC,0.89341944
2014,1,59,##dromo de la Condesa,LOC,0.9082187
2014,1,59,México,LOC,0.99947315
2014,1,61,Ill Ciclistas del Club Centenario,ORG,0.7927722
2014,1,61,México,LOC,0.99908066
2014,1,61,Lakeside Sailing Club,ORG,0.9991051
2014,1,61,Chalco,LOC,0.97224
2014,1,61,Xochimilco,LOC,0.99720913
2014,1,61,Jockey Club,ORG,0.99915904
2014,1,61,Reforma Country Club,ORG,0.9984087
2014,1,61,Monterrey Gymnastic Club,ORG,0.99855536
2014,1,61,Palacio de Bellas Artes,LOC,0.91969573
2014,1,61,Correos,ORG,0.9667001
2014,1,61,México,LOC,0.9925417
2014,1,61,Juarez,ORG,0.27276963
2014,1,61,Guan,LOC,0.9994579
2014,1,61,##ajuato,LOC,0.94747275
2014,1,61,La Paz,LOC,0.95213497
2014,1,61,San Luis Potosi,LOC,0.99898547
2014,1,61,Manuel Doblado,LOC,0.699642
2014,1,61,Le6n,LOC,0.9900132
2014,1,61,Calderén,LOC,0.7704464
2014,1,61,Zacatecas,LOC,0.9996774
2014,1,61,Pe,PER,0.432747
2014,1,61,##én,LOC,0.7432056
2014,1,61,Contr,PER,0.5885612
2014,1,61,##eras,LOC,0.45565942
2014,1,61,Mérida,LOC,0.9998286
2014,1,63,Achit,MISC,0.44165075
2014,1,63,Casa Antonio Vanegas Arroyo,LOC,0.97802645
2014,1,63,México,LOC,0.9997745
2014,1,63,Palma,LOC,0.9945102
2014,1,63,Refugio,LOC,0.992949
2014,1,63,Portal de las Flores,LOC,0.99867564
2014,1,63,Portal de Mercaderes,LOC,0.9988227
2014,1,63,San Francisco,LOC,0.99838907
2014,1,63,la Profesa,LOC,0.9648428
2014,1,63,Espi,LOC,0.9974009
2014,1,63,##ritu Santo,LOC,0.9400075
2014,1,63,Augusto Génin,PER,0.9940626
2014,1,63,Apuntes de,MISC,0.90208834
2014,1,63,México,ORG,0.5958896
2014,1,63,México,LOC,0.999121
2014,1,63,Imp,ORG,0.9931029
2014,1,63,##renta Lacaud,ORG,0.9529567
2014,1,63,México,LOC,0.99985754
2014,1,63,El Palacio de Hierro,ORG,0.804829
2014,1,63,El,LOC,0.6745537
2014,1,63,Puerto,ORG,0.61272204
2014,1,63,de Veracruz,LOC,0.92933166
2014,1,63,La,LOC,0.9129887
2014,1,63,Ciudad de Londres,LOC,0.8198032
2014,1,63,El ] Puerto,ORG,0.6853437
2014,1,63,de Liverpool,LOC,0.7930864
2014,1,63,La,ORG,0.715346
2014,1,63,Francia,LOC,0.73369926
2014,1,63,Mari,ORG,0.5104605
2014,1,63,##tima,LOC,0.5491016
2014,1,63,Augusto Génin,PER,0.9968565
2014,1,63,Apuntes de México,MISC,0.9139513
2014,1,63,México,LOC,0.99847513
2014,1,63,Imp,ORG,0.9953328
2014,1,63,##renta Lacaud,ORG,0.9021772
2014,1,63,En,LOC,0.9206549
2014,1,63,##pOsiCley,LOC,0.75439394
2014,1,63,I W,MISC,0.38224447
2014,1,63,El Palacio,ORG,0.80637676
2014,1,63,de Hierro,LOC,0.60384023
2014,1,65,Oaxaca,LOC,0.99883074
2014,1,65,Porfiria,MISC,0.96368927
2014,1,67,ERS GIES,MISC,0.9042943
2014,1,67,MESS,MISC,0.7662858
2014,1,67,##m Campesin,MISC,0.89573413
2014,1,67,##jor,MISC,0.74929386
2014,1,67,Porfiria,MISC,0.906491
2014,1,69,Revolucion Mexicana,MISC,0.99840045
2014,1,69,Ill,MISC,0.96866286
2014,1,69,E,MISC,0.9118447
