generacion,libro,pagina,entidad,tipo,score
1993,1,19,Ciudad de México,LOC,0.99889165
1993,1,19,Bernardo Reyes,PER,0.9996842
1993,1,19,Palacio Nacional,LOC,0.88238126
1993,1,19,Félix Diaz,PER,0.99966794
1993,1,19,Manuel Mondra,PER,0.9996752
1993,1,19,Cludadela,LOC,0.9874205
1993,1,19,Madero,PER,0.92478085
1993,1,19,Hue,PER,0.9952884
1993,1,19,##rta,PER,0.8134759
1993,1,19,Educaci6n,MISC,0.96921456
1993,1,19,Made,PER,0.9932166
1993,1,19,##ro,PER,0.48419964
1993,1,19,Educacién,MISC,0.9350876
1993,1,19,Titanic,MISC,0.9798782
1993,1,21,Acta de Espionaje,MISC,0.99932134
1993,1,21,Estados Unidos,ORG,0.6768813
1993,1,23,Belisario Dominguez,PER,0.99944496
1993,1,23,Chia,LOC,0.80026054
1993,1,23,pas,LOC,0.9508385
1993,1,23,Huerta,PER,0.92972845
1993,1,23,Belisatio Dominguer,PER,0.9801773
1993,1,23,Congreso,ORG,0.9977723
1993,1,23,Victoriano Huerta,PER,0.996268
1993,1,23,Republic,ORG,0.93385565
1993,1,23,Re,MISC,0.9917714
1993,1,23,México,LOC,0.96355
1993,1,23,Republic,ORG,0.9674805
1993,1,23,NO,MISC,0.84348327
1993,1,23,Francisco Villa,PER,0.99416757
1993,1,23,Ciudad,LOC,0.99895954
1993,1,23,Republic,ORG,0.9712001
1993,1,23,Victoria,PER,0.9991943
1993,1,23,no Huerta,PER,0.9723085
1993,1,23,Huerta,PER,0.93120146
1993,1,23,Def,LOC,0.4927575
1993,1,23,##ons,LOC,0.6699207
1993,1,23,Tri,MISC,0.6397886
1993,1,23,JUNIO,MISC,0.66485333
1993,1,23,Villa,LOC,0.9868535
1993,1,23,Tacatecas,LOC,0.9203349
1993,1,23,Veracruz,LOC,0.99692875
1993,1,23,Villa,LOC,0.7239918
1993,1,23,Villa,LOC,0.99313885
1993,1,23,Torredo,LOC,0.86327976
1993,1,25,Huerta,PER,0.8140688
1993,1,25,Hue,PER,0.95926255
1993,1,25,Ja,MISC,0.71631813
1993,1,25,Re,MISC,0.526553
1993,1,25,Victoriano Huerta,PER,0.9990347
1993,1,25,Huerta,PER,0.87887764
1993,1,25,Republic,ORG,0.5352549
1993,1,25,Bepublica,ORG,0.9001029
1993,1,27,##ust,PER,0.67174995
1993,1,27,##iano,PER,0.99506146
1993,1,27,Carran,PER,0.8306252
1993,1,27,za,PER,0.99152464
1993,1,27,Co,LOC,0.9684917
1993,1,27,##a,LOC,0.8873756
1993,1,27,huila,LOC,0.9885633
1993,1,27,Victoriano Huerta,PER,0.9994127
1993,1,27,Il,MISC,0.7819656
1993,1,27,##amo,MISC,0.919175
1993,1,27,Constitucionalista,MISC,0.7855785
1993,1,27,Cons,MISC,0.99619377
1993,1,27,* Aivara Obregon,PER,0.92400485
1993,1,27,Francisco Villa,PER,0.99958014
1993,1,27,Celaya,LOC,0.9411502
1993,1,27,LE,MISC,0.8360223
1993,1,27,##CC,MISC,0.49649814
1993,1,27,Alvaro Obregon,PER,0.9996153
1993,1,27,Francisco Villa,PER,0.9997052
1993,1,27,Emiliano Zapata,PER,0.99936515
1993,1,27,Huerta,PER,0.9280047
1993,1,27,Estados uni,ORG,0.9825634
1993,1,27,Woodrow Wilson,PER,0.99910235
1993,1,27,Veracruz,LOC,0.9998325
1993,1,27,Ejército del Noroeste,ORG,0.9978679
1993,1,27,Alvaro Obregon,PER,0.99719095
1993,1,27,Son,LOC,0.9995695
1993,1,27,##ora,LOC,0.95422506
1993,1,27,Pacific,MISC,0.63232356
1993,1,27,Guadalajara,LOC,0.9997954
1993,1,27,Venustiano Carranta,PER,0.9994621
1993,1,27,Alvar,PER,0.9997141
1993,1,27,##o Obregén,PER,0.99215895
1993,1,29,Convencién de Aguascalientes,ORG,0.80783874
1993,1,29,Villa,PER,0.99431604
1993,1,29,Zapata,PER,0.99818605
1993,1,29,Ejército Constitucionalista,ORG,0.99849015
1993,1,29,Alvaro Obregén,PER,0.99969214
1993,1,29,Venustiano Carranza,PER,0.9994618
1993,1,29,Primer,PER,0.6381081
1993,1,29,Jefe,ORG,0.5732742
1993,1,29,Congreso Constituyente,ORG,0.7863297
1993,1,29,Querétaro,LOC,0.8835828
1993,1,29,Constitucié,MISC,0.80797434
1993,1,29,Zapata,PER,0.998362
1993,1,29,Morelos,LOC,0.8440228
1993,1,29,Division del Norte,ORG,0.90978336
1993,1,29,Francis,PER,0.9986119
1993,1,29,co Villa,PER,0.96503544
1993,1,29,Torreon,LOC,0.9805434
1993,1,29,Zacatecas,LOC,0.9957979
1993,1,29,La Convencién,LOC,0.90847605
1993,1,29,Aguascalientes,LOC,0.89363724
1993,1,29,Huerta,PER,0.8556609
1993,1,29,Ca,PER,0.99828786
1993,1,29,franza,PER,0.9968102
1993,1,29,Ciudad de México,LOC,0.9985235
1993,1,29,V,MISC,0.63567895
1993,1,29,MAR,PER,0.98482555
1993,1,29,##IO ©,PER,0.88946486
1993,1,29,Francisco Villa,PER,0.8759413
1993,1,29,Estados Unidos,LOC,0.5554999
1993,1,29,Villa,PER,0.9608241
1993,1,29,Carranza,PER,0.9877465
1993,1,29,Aguascalientes,LOC,0.9963512
1993,1,29,Sobera,MISC,0.8031824
1993,1,29,Convencion Re,MISC,0.9152603
1993,1,29,volucionaria,MISC,0.71281445
1993,1,29,.,ORG,0.50811964
1993,1,29,del Norte,MISC,0.86029446
1993,1,29,México,LOC,0.99905187
1993,1,31,Zapata,PER,0.99927753
1993,1,31,Anenecuilco,LOC,0.9725653
1993,1,31,Morelos,LOC,0.93568295
1993,1,31,Junta de Defensa de las tierras,ORG,0.9958089
1993,1,31,An,LOC,0.9996044
1993,1,31,##enecuilco,LOC,0.92136556
1993,1,31,Zapata,PER,0.96818596
1993,1,31,Ejército Liber,ORG,0.99955416
1993,1,31,tador del Sur,ORG,0.9984415
1993,1,31,Madero,PER,0.95579
1993,1,31,Plan de Ayala,MISC,0.99873674
1993,1,31,Madero,PER,0.96478975
1993,1,31,Zapata,PER,0.9853614
1993,1,31,Huerta,PER,0.9216826
1993,1,31,Villa,PER,0.99792624
1993,1,31,Convencién de Aguascalien,MISC,0.9611526
1993,1,31,Zapata,PER,0.9956846
1993,1,31,Ca,PER,0.9964233
1993,1,31,rranza,PER,0.9936354
1993,1,31,Ciudad de México,LOC,0.99790734
1993,1,31,Zapata,PER,0.9977647
1993,1,31,Cuernavaca,LOC,0.92463875
1993,1,31,Chinameca,LOC,0.99143195
1993,1,31,Morelos,LOC,0.823998
1993,1,31,Zapata,PER,0.99935275
1993,1,31,Revolucién,MISC,0.90421695
1993,1,31,V,MISC,0.9649733
1993,1,31,$,PER,0.53988695
1993,1,31,@,PER,0.9966737
1993,1,31,Constitucién,MISC,0.84400374
1993,1,31,Eulalio Gutié,PER,0.9887577
1993,1,31,| fez,PER,0.9357028
1993,1,31,Carranza,PER,0.9673732
1993,1,31,Revoluci6,MISC,0.9762305
1993,1,31,Villa,PER,0.99834645
1993,1,31,Zapata,PER,0.9988374
1993,1,31,Carranza,PER,0.9759116
1993,1,31,Alvaro Obregon,PER,0.9995125
1993,1,31,Venustiano Carranza,PER,0.9989063
1993,1,33,Revolucién Mexicana,MISC,0.97716206
1993,1,33,Ejarcite,ORG,0.6867515
1993,1,33,del Noroeste,LOC,0.89973515
1993,1,33,©,LOC,0.3654909
1993,1,33,Plan de San Luis,MISC,0.9983914
1993,1,33,Renuncia de,MISC,0.7764833
1993,1,33,Por,PER,0.99796486
1993,1,33,##firio Diaz,PER,0.70995164
1993,1,33,Plan de Ayala,MISC,0.9970273
1993,1,33,Constitucion de 1917,MISC,0.9899341
1993,1,33,Vis,LOC,0.98799545
1993,1,33,##io,LOC,0.7086928
1993,1,33,##a de Andhuac,LOC,0.9105833
1993,1,33,© Manuel Gamio,PER,0.9745411
1993,1,33,Alfonso Reyes,PER,0.9997789
1993,1,33,Teotihuatan,LOC,0.92190117
1993,1,35,Tomas Urbina,PER,0.99976784
1993,1,35,Francisco Villa,PER,0.9997326
1993,1,35,Emi,PER,0.99969316
1993,1,35,##liano Zapata,PER,0.91758394
1993,1,35,O,PER,0.99967194
1993,1,35,##til,PER,0.99948967
1993,1,35,##io Montaiio,PER,0.94541055
1993,1,35,Veracruz,LOC,0.9997918
1993,1,35,Obregon,PER,0.96900743
1993,1,35,Villa,PER,0.98031414
1993,1,35,Cel,LOC,0.99955934
1993,1,35,##aya,LOC,0.5343361
1993,1,35,Carranza,PER,0.9622641
1993,1,35,Obregon,PER,0.9048144
1993,1,35,Villa,PER,0.99834836
1993,1,35,Zapata,PER,0.9977131
1993,1,35,Ca,MISC,0.7254453
1993,1,35,Carranza,PER,0.91115934
1993,1,35,Revolucién,MISC,0.9827696
1993,1,35,Monografi,MISC,0.85488856
1993,1,35,Constitucioén de 1917,MISC,0.91637707
1993,1,35,Querétaro,LOC,0.88424426
1993,1,35,Cons,MISC,0.99750817
1993,1,35,titu,MISC,0.9121899
1993,1,35,México,MISC,0.6075311
1993,1,35,Juarez,LOC,0.5668048
1993,1,35,Constitucion,MISC,0.8959383
1993,1,35,Tormina,LOC,0.98480904
1993,1,35,primera Guerra Mundial,MISC,0.91964287
1993,1,37,Articulo 3°,MISC,0.9831078
1993,1,37,Ademiéas,MISC,0.8775015
1993,1,37,Articulo 27,MISC,0.9838805
1993,1,37,México,LOC,0.99961346
1993,1,37,Venustiano Carranza,PER,0.9887562
1993,1,37,Articulo,MISC,0.98798984
1993,1,37,Constitucié,MISC,0.7121762
1993,1,37,de 1917,MISC,0.7503642
1993,1,37,México,LOC,0.99949193
1993,1,37,Emi,PER,0.99923766
1993,1,37,##liano Lapata,PER,0.99321795
1993,1,37,Villa,PER,0.9842552
1993,1,37,Chihuahua,LOC,0.9964258
1993,1,37,Estados Unidos,ORG,0.99840486
1993,1,37,Carranza,PER,0.9252748
1993,1,37,Villa,PER,0.9860124
1993,1,37,Colum,LOC,0.99918395
1993,1,37,##bus,LOC,0.9815279
1993,1,37,Nuevo México,LOC,0.9993851
1993,1,37,Carranza,PER,0.8591929
1993,1,37,México,LOC,0.99980706
1993,1,37,Villa,PER,0.98531544
1993,1,37,Alvaro Obregén,PER,0.9994308
1993,1,37,Pershing,PER,0.99671793
1993,1,37,Celaya,LOC,0.78104544
1993,1,37,Pershing,PER,0.8394733
1993,1,37,Villa,PER,0.91802
1993,1,37,tripwlaciéa Ing,ORG,0.73548615
1993,1,37,##les,MISC,0.38404623
1993,1,37,John Alcock,PER,0.9989525
1993,1,39,Zacatecas,LOC,0.9866333
1993,1,39,Revolucién,MISC,0.9921192
1993,1,39,Zacatecas,LOC,0.9992773
1993,1,39,Victoria,PER,0.999323
1993,1,39,##no Huerta,PER,0.9566433
1993,1,39,Division del Norte,ORG,0.89314663
1993,1,39,Francisco Villa,PER,0.99868083
1993,1,39,Francisco Villa,PER,0.99941474
1993,1,39,Zacatecas,LOC,0.9992029
1993,1,39,Francisco Villa,PER,0.99946505
1993,1,39,Cale,LOC,0.99576545
1993,1,39,##ra,LOC,0.57131344
1993,1,39,La Bufa,LOC,0.9975443
1993,1,39,Villa,PER,0.9660197
1993,1,39,Ur,PER,0.97255
1993,1,39,##bina,PER,0.9561024
1993,1,39,Natera,PER,0.6368167
1993,1,39,Panfilo Natera,PER,0.9830395
1993,1,39,Garcia,PER,0.99118876
1993,1,39,Carrillo,PER,0.9977421
1993,1,39,Villa,PER,0.91168094
1993,1,39,Pancho Villa,PER,0.9893365
1993,1,39,El Grillo,LOC,0.9975982
1993,1,39,Villa,PER,0.94421816
1993,1,39,Ur,PER,0.9163534
1993,1,39,##bina,PER,0.8800492
1993,1,39,Nate,PER,0.7317194
1993,1,39,##ra,LOC,0.35675716
1993,1,39,*,PER,0.9796011
1993,1,39,Plan de ® Asesinato automevil,MISC,0.9005424
1993,1,39,Agua Prieta,MISC,0.85313106
1993,1,39,Venustiang,PER,0.9912365
1993,1,39,Alvaro Obregon Carranza,PER,0.9451243
1993,1,39,@ Adolfo de la Huerta,PER,0.996411
1993,1,41,Cenicero,PER,0.7518172
1993,1,41,Contreras,PER,0.84935385
1993,1,41,Made,PER,0.99927694
1993,1,41,##ro Raul,PER,0.9938223
1993,1,41,Herrera,PER,0.9992686
1993,1,41,Hue,PER,0.5691667
1993,1,41,Pancho Villa,PER,0.9985915
1993,1,41,Zacatecas,MISC,0.87792957
1993,1,41,Francisco Villa,PER,0.9995125
1993,1,41,Barron,PER,0.94742346
1993,1,41,Francisco Villa,PER,0.999475
1993,1,41,~,PER,0.38706407
1993,1,41,La Aduana,LOC,0.9948543
1993,1,41,La Aduana,LOC,0.9953375
1993,1,41,Francisco Villa,PER,0.99946076
1993,1,41,Ar,PER,0.99360013
1993,1,41,##gumedo,PER,0.66268224
1993,1,41,Zacatecas,PER,0.6357079
1993,1,41,Hue,LOC,0.5197736
1993,1,41,##r,ORG,0.26905456
1993,1,41,##ta,LOC,0.24796458
1993,1,41,La Bufa,LOC,0.99168134
1993,1,41,Division del Norte,ORG,0.6325242
1993,1,41,Zacatecas,LOC,0.9969015
1993,1,41,Alvaro Obregén,PER,0.99961585
1993,1,43,Inte,MISC,0.85305476
1993,1,43,de Chiapas,MISC,0.8234221
1993,1,43,Texas,MISC,0.74227494
1993,1,43,Tratado de Guadalupe - Hidalgo,MISC,0.9887244
1993,1,43,Tratado de La Mesilla,MISC,0.99268734
1993,1,43,Texas,LOC,0.9979486
1993,1,43,EU,ORG,0.9989479
1993,1,43,##A,ORG,0.8791
1993,1,43,Mes,MISC,0.9915386
1993,1,43,##illa,MISC,0.6350979
1993,1,43,México,ORG,0.5106514
1993,1,43,Guatemala,LOC,0.9793467
1993,1,43,Suchiate,MISC,0.58124197
1993,1,43,So,LOC,0.9947503
1993,1,43,##conusco,LOC,0.7174277
1993,1,43,Mariscal - Spencer,MISC,0.9235614
1993,1,43,Hondo,MISC,0.52675354
1993,1,43,Belice,LOC,0.9982401
1993,1,43,Estados Unidos,ORG,0.9977188
1993,1,43,Baja California,LOC,0.99919367
1993,1,43,Distrito Federal,ORG,0.5316576
1993,1,43,Guerrero,LOC,0.9978259
1993,1,43,Co,LOC,0.9982704
1993,1,43,##ahuila,LOC,0.95640236
1993,1,43,Nuevo Leda,LOC,0.99482673
1993,1,43,Tla,LOC,0.9996152
1993,1,43,##xcala,LOC,0.9116863
1993,1,43,Agui,MISC,0.8809002
1993,1,43,Batallén de Artilleria Fija de Matamoros,ORG,0.9620211
1993,1,43,Guerra de Reforma,MISC,0.9983185
1993,1,45,Constitucion,MISC,0.8385043
1993,1,45,México,LOC,0.98479533
1993,1,45,Cay |,MISC,0.7235861
1993,1,45,Baja,LOC,0.99840146
1993,1,45,Galiforn,LOC,0.9853736
1993,1,45,##ia Sur,LOC,0.8558668
1993,1,45,Quintana Roo,LOC,0.99728954
