generacion,libro,pagina,entidad,tipo,score
2008,2,10,La Orquesta,ORG,0.9695167
2008,2,10,Pla,PER,0.99134713
2008,2,10,##cpe,PER,0.89047265
2008,2,10,Bloque 3,ORG,0.92347723
2008,2,10,Plan de Tuxtepec,MISC,0.9988766
2008,2,10,Diaz,PER,0.8601278
2008,2,10,Republic,ORG,0.6051821
2008,2,10,Lerdo,PER,0.92118245
2008,2,10,Estados Unidos,LOC,0.86418724
2008,2,10,Porfirio Diaz,PER,0.9980459
2008,2,10,Iglesia,ORG,0.952908
2008,2,10,Constitu,MISC,0.99915755
2008,2,10,articulo 116,MISC,0.73404825
2008,2,10,Suprema Corte,ORG,0.91341066
2008,2,10,Manuel Gonzalez,PER,0.99965084
2008,2,10,Diaz,PER,0.8956917
2008,2,10,Banco Nacional de México,ORG,0.9971036
2008,2,10,Loteria Nacional,ORG,0.85044926
2008,2,10,Colegio Militar,ORG,0.9882382
2008,2,11,Diaz,PER,0.9949353
2008,2,11,Dic,ORG,0.4759662
2008,2,11,##tadura,PER,0.79833174
2008,2,11,Con,PER,0.51613575
2008,2,11,##d,PER,0.8486652
2008,2,11,Gab,PER,0.75597227
2008,2,11,Diaz,PER,0.9158696
2008,2,11,Diaz,PER,0.99647
2008,2,11,L,MISC,0.7471555
2008,2,11,Por,PER,0.9741277
2008,2,11,##firioporti. Polit,PER,0.7794444
2008,2,11,Orden,MISC,0.83349246
2008,2,11,México,LOC,0.9981851
2008,2,11,Porfiriato,MISC,0.9940871
2008,2,11,La Orquesta,ORG,0.8993101
2008,2,11,México,LOC,0.99939024
2008,2,11,Babel,MISC,0.62721395
2008,2,12,Por,MISC,0.9893993
2008,2,12,##ria,MISC,0.6031054
2008,2,12,Por,PER,0.9985447
2008,2,12,##fi,PER,0.997886
2008,2,12,##rio Diaz,PER,0.8557468
2008,2,12,México,LOC,0.99968743
2008,2,12,Estados Unidos,ORG,0.9955862
2008,2,12,Francia,LOC,0.9879254
2008,2,12,Alemania,LOC,0.98491305
2008,2,12,Gran Bretajia,LOC,0.8324858
2008,2,12,>,PER,0.73988366
2008,2,12,golfo de México,LOC,0.89095855
2008,2,12,Por,MISC,0.9959447
2008,2,13,Porfiriato,MISC,0.88249755
2008,2,13,México,LOC,0.9990533
2008,2,13,Estados Unidos,ORG,0.98847336
2008,2,13,Gran Bretafa,ORG,0.8084261
2008,2,13,Francia,ORG,0.6503329
2008,2,13,Bancor Ferrocarriles Servicios Publicos,ORG,0.8617398
2008,2,13,Industria Comercio,MISC,0.87115705
2008,2,13,Alemania,LOC,0.6278101
2008,2,13,Oficina de Telégratos,ORG,0.9914771
2008,2,14,México,ORG,0.9188446
2008,2,15,Carre,MISC,0.50276375
2008,2,15,Ciudad de México,LOC,0.99897003
2008,2,15,Judith de la Torre Rend6n,PER,0.99627256
2008,2,15,La ciudad de México en los albo,MISC,0.9728775
2008,2,15,res del siglo xx,MISC,0.996754
2008,2,15,Vida Cotidiana,MISC,0.9486238
2008,2,15,V,MISC,0.91138005
2008,2,16,Café de ta Concordia,LOC,0.9765463
2008,2,16,1871,LOC,0.61986023
2008,2,16,W,PER,0.78256184
2008,2,16,##ra,MISC,0.361554
2008,2,16,##is,PER,0.30208933
2008,2,16,todo,MISC,0.62873024
2008,2,16,México,LOC,0.99878675
2008,2,16,Edi,ORG,0.5335807
2008,2,16,##ciones Tecolote,ORG,0.9706043
2008,2,16,Libros,MISC,0.9334361
2008,2,16,##TE,MISC,0.56695896
2008,2,16,##ES,MISC,0.49247608
2008,2,16,Rin,MISC,0.84019417
2008,2,16,Noticias,MISC,0.6572829
2008,2,16,México,LOC,0.93026334
2008,2,16,Edi,ORG,0.6445213
2008,2,16,##ciones Te¢olore,ORG,0.9324869
2008,2,16,Libros,MISC,0.9388906
2008,2,16,;,MISC,0.7990766
2008,2,16,México Rin,LOC,0.99470055
2008,2,16,Porfiria,MISC,0.84909886
2008,2,16,e,MISC,0.6184971
2008,2,17,Ni,MISC,0.58474976
2008,2,17,México,LOC,0.99931085
2008,2,17,Eugen,PER,0.99879754
2008,2,17,##ia Meyer,PER,0.978483
2008,2,17,Nifios de ayer,MISC,0.84050417
2008,2,17,##os de,MISC,0.7090211
2008,2,17,México,LOC,0.9972633
2008,2,17,Lu,MISC,0.9798006
2008,2,17,##men,MISC,0.6949917
2008,2,17,##H,MISC,0.7516972
2008,2,17,Gon,LOC,0.9964779
2008,2,17,##ac,LOC,0.95837814
2008,2,17,##ult,LOC,0.6668345
2008,2,17,##a,LOC,0.847818
2008,2,17,2007,LOC,0.7633302
2008,2,17,Coleccién Huellas de México,MISC,0.9499685
2008,2,17,Ecos,MISC,0.75361717
2008,2,18,Por,MISC,0.9952924
2008,2,18,##ria,MISC,0.56799126
2008,2,18,Iglesia,MISC,0.5526327
2008,2,18,Veracruz,LOC,0.9998198
2008,2,18,Hidalgo,LOC,0.9997693
2008,2,18,Valle de México,LOC,0.99947906
2008,2,18,Chi - huahua,LOC,0.99801505
2008,2,18,San Luis Potosi,LOC,0.9991435
2008,2,18,Na,LOC,0.9994746
2008,2,18,##yarit,LOC,0.9070765
2008,2,18,Sonora,LOC,0.7547988
2008,2,18,Guerrero,LOC,0.99975663
2008,2,18,Oaxaca,LOC,0.9998111
2008,2,18,Chiapas,LOC,0.9998184
2008,2,18,Yucatan,LOC,0.79631495
2008,2,18,Obr,MISC,0.9454395
2008,2,18,Rio Blanco,LOC,0.9950982
2008,2,18,Veracruz,LOC,0.9997373
2008,2,19,Can,LOC,0.9977386
2008,2,19,##anea,LOC,0.73962474
2008,2,19,Sonora,LOC,0.8908591
2008,2,19,Rio Blanco,LOC,0.9948766
2008,2,19,Veracruz,LOC,0.9992994
2008,2,20,Can,LOC,0.9997099
2008,2,20,##ane,LOC,0.656465
2008,2,20,##a,LOC,0.7216532
2008,2,20,Cananea Copper Co.,ORG,0.9294003
2008,2,20,William C. Greene,PER,0.9994969
2008,2,20,Can,LOC,0.99967456
2008,2,20,##anea,LOC,0.7101162
2008,2,20,Cananea,MISC,0.6835138
2008,2,20,Tiempo,ORG,0.8988304
2008,2,20,de México,MISC,0.7063459
2008,2,20,México,LOC,0.46139294
2008,2,21,Revolucion Mexicana,MISC,0.8304748
2008,2,21,Francisco |. Madero,PER,0.9987713
2008,2,21,Revolucién Mexicana,MISC,0.99822456
2008,2,21,E / Hijo de! Ahuizote,ORG,0.9986713
2008,2,21,Exc,ORG,0.9897508
2008,2,21,##élsior,ORG,0.98077875
2008,2,21,Regeneracién,ORG,0.93702465
2008,2,21,Porfirio Diaz,PER,0.98879194
2008,2,21,James Creelman,PER,0.99924755
2008,2,21,México,LOC,0.9510858
2008,2,21,E,ORG,0.90139955
2008,2,21,?,MISC,0.6691721
2008,2,21,Hijo de,ORG,0.6239712
2008,2,21,! Ahuizote,MISC,0.667282
2008,2,21,La,MISC,0.892978
2008,2,21,Madero,PER,0.9654631
2008,2,21,México,ORG,0.9527044
2008,2,22,Madero,PER,0.9944479
2008,2,22,José Maria Pino Sudrez,PER,0.99943733
2008,2,22,Victoriano Huerta,PER,0.9995632
2008,2,22,México,LOC,0.9990715
2008,2,22,Venustiano Carranza,PER,0.99928075
2008,2,22,Coahuila,LOC,0.8409897
2008,2,22,Plan de Guadalupe,MISC,0.9993536
2008,2,22,Victoriano,PER,0.9921816
2008,2,23,Emiliano Zapata,PER,0.9987344
2008,2,23,Ca,PER,0.9996076
2008,2,23,##uditio Francisco Villa,PER,0.9909133
2008,2,23,Venus,PER,0.99967253
2008,2,23,##tiano Carranza Li,PER,0.9231785
2008,2,23,##lid,PER,0.8177493
2008,2,23,##edes,PER,0.6862417
2008,2,23,Alvaro Obregon,PER,0.99695224
2008,2,23,Revolucién,MISC,0.998508
2008,2,23,Emiliano Zapata,PER,0.99552673
2008,2,23,Francisco Villa,PER,0.99956673
2008,2,23,Venus,PER,0.99967873
2008,2,23,##tiano Carranza,PER,0.996998
2008,2,23,Alvaro Obregén,PER,0.99946797
2008,2,23,Plan de Ayala,MISC,0.99912167
2008,2,23,Emiliano Zapata,PER,0.9616719
2008,2,23,Villa,PER,0.5972492
2008,2,23,Ley Agraria General,MISC,0.99962217
2008,2,23,Francisco Villa,PER,0.9992486
2008,2,24,Venustiano Carranza,PER,0.998877
2008,2,24,Coahuila,LOC,0.9537482
2008,2,24,Madero,PER,0.99173015
2008,2,24,Constitucién,MISC,0.87365645
2008,2,24,Alvaro Obregon,PER,0.9993817
2008,2,24,Carranza,PER,0.9511514
2008,2,24,México,LOC,0.9994147
2008,2,24,Victoriano Huerta,PER,0.9991231
2008,2,24,Venustiano Carranza,PER,0.97835875
2008,2,24,Huerta,PER,0.9672782
2008,2,24,Carranza,PER,0.9815671
2008,2,24,Francisco Villa,PER,0.9997262
2008,2,24,Emiliano Zapata,PER,0.9881918
2008,2,24,Alvaro Obregon,PER,0.9995419
2008,2,24,Ciudad de México,LOC,0.9989293
2008,2,24,Carranza,PER,0.9981282
2008,2,24,Zapata,PER,0.9991566
2008,2,24,Villa,PER,0.9960175
2008,2,24,Aguascalientes,LOC,0.99791175
2008,2,24,Eulalio Gutiérrez,PER,0.9485045
2008,2,24,Revolucién,MISC,0.91243565
2008,2,25,Alvaro Obregon,PER,0.9991933
2008,2,25,Carranza,PER,0.98794216
2008,2,25,Plan de Ayala,MISC,0.998658
2008,2,25,Ley Agraria,MISC,0.9996633
2008,2,25,Alvaro Obregon,PER,0.9436533
2008,2,25,Plan de Ayala,MISC,0.99534994
2008,2,25,México,LOC,0.99973685
2008,2,25,D,MISC,0.83348465
2008,2,25,##ps,MISC,0.9345636
2008,2,25,##P,MISC,0.43122065
2008,2,25,##ian de Ay,MISC,0.74126583
2008,2,25,##ala,LOC,0.60505164
2008,2,26,Ley Agraria,MISC,0.9985213
2008,2,26,Republic,ORG,0.952071
2008,2,26,@,MISC,0.7448521
2008,2,27,Constitucién,MISC,0.8271403
2008,2,27,Villa,PER,0.8703369
2008,2,27,Zapata,PER,0.9645095
2008,2,27,Carranza,PER,0.98537236
2008,2,27,Congreso,ORG,0.98014575
2008,2,27,Quer,LOC,0.9993431
2008,2,27,##étaro,LOC,0.7774601
2008,2,27,Constitu,MISC,0.9939394
2008,2,27,Constitucién,MISC,0.76943827
2008,2,27,Estado,ORG,0.99976593
2008,2,27,Naci,ORG,0.72433275
2008,2,27,Naci,ORG,0.6680695
2008,2,28,Maria Luisa Valdivia Dounce,PER,0.9975644
2008,2,28,Cancionero mexicano,MISC,0.8979573
2008,2,28,México,LOC,0.9865905
2008,2,28,Libros del Rincén,ORG,0.7518498
2008,2,29,Revolucion,MISC,0.99875104
2008,2,30,Porfiria,MISC,0.8733444
2008,2,30,México,LOC,0.9993292
2008,2,30,Lakeside Sailing Club,ORG,0.9991993
2008,2,30,lago de Chalco,LOC,0.98491144
2008,2,30,Xochimilco,LOC,0.9988238
2008,2,30,Jockey Club,ORG,0.9123514
2008,2,30,Reforma Country Club,ORG,0.9985856
2008,2,30,Monterrey Gymnastic Club,ORG,0.9990422
2008,2,31,Palacio de Bellas Artes,LOC,0.99581766
2008,2,31,Correo,LOC,0.45811692
2008,2,31,##s,MISC,0.36693755
2008,2,31,Ciudad de México,LOC,0.9990601
2008,2,31,Juarez,LOC,0.7309634
2008,2,31,Guan,LOC,0.9992435
2008,2,31,##ajuato,LOC,0.878797
2008,2,31,La Paz,LOC,0.997574
2008,2,31,San Luis Potosi,LOC,0.99912727
2008,2,31,Do,LOC,0.49598065
2008,2,31,##blado,LOC,0.58264124
2008,2,31,Ledn,LOC,0.99871093
2008,2,31,Calde - ron,LOC,0.76623505
2008,2,31,Zacatecas,LOC,0.999739
2008,2,31,Pedn Contreras,LOC,0.9426302
2008,2,31,Mérida,LOC,0.9998017
2008,2,31,México,LOC,0.99972564
2008,2,31,Porfiria,MISC,0.87225634
2008,2,31,Estados Unidos,ORG,0.9961766
2008,2,31,Inglaterra,LOC,0.9519592
2008,2,31,Francia,LOC,0.94522
2008,2,33,Yucatan,LOC,0.7856304
2008,2,33,Oaxaca,LOC,0.99938285
2008,2,34,|,MISC,0.5873957
2008,2,34,Porfiria,MISC,0.9651764
2008,2,34,Plan ‘ Revolucionario,MISC,0.9981032
2008,2,34,Gobierno,ORG,0.98076594
2008,2,34,Diaz,PER,0.946305
2008,2,34,México,LOC,0.9957396
2008,2,34,Alvaro Obregén,PER,0.9742955
2008,2,34,Plan,MISC,0.99890745
2008,2,34,Francisco I. Madero,PER,0.99928933
2008,2,34,Venus,PER,0.99970055
2008,2,34,##tiano Carranza,PER,0.9984716
2008,2,34,Francisco I. Madero,PER,0.999437
2008,2,34,Pascua,PER,0.9997718
2008,2,34,##l Orozco,PER,0.99968475
2008,2,34,Revolucion Mexicana,MISC,0.9981235
2008,2,34,Emiliano Zapata,PER,0.91824776
2008,2,34,Francisco Villa,PER,0.99962926
2008,2,34,Venus,PER,0.99961936
2008,2,34,##tiano Carranza,PER,0.96406496
2008,2,34,Alvaro Obregon,PER,0.9990072
2008,2,34,Constitucién Politica,MISC,0.870831
2008,2,34,México,LOC,0.9980787
2008,2,34,Francia,LOC,0.9984244
2008,2,34,México,LOC,0.99935645
2008,2,34,Inglaterra,LOC,0.99893314
2008,2,34,el Porfiriato,MISC,0.95895016
2008,2,35,Y,MISC,0.6310988
2008,2,35,Por,MISC,0.996572
2008,2,35,Ja,MISC,0.74725264
2008,2,35,Revolucién Mexicana,MISC,0.99820757
2008,2,35,Por,MISC,0.996405
2008,2,35,Revolucién Mexicana,MISC,0.9984026
2008,2,35,Por,PER,0.9992556
2008,2,35,##firio Diaz,PER,0.99819547
2008,2,35,México,LOC,0.998585
2008,2,35,Por,MISC,0.9501132
2008,2,35,Madero,PER,0.9972433
2008,2,35,W,PER,0.6694936
2008,2,35,##iel,PER,0.7228258
2008,2,35,Révohicifn Mexicana,MISC,0.98921007
2008,2,35,_ Constitucion de 1917,MISC,0.99484444
