generacion,libro,pagina,entidad,tipo,score
1993,2,20,Tomas. Urbina,PER,0.99965024
1993,2,20,Francisco Villa,PER,0.9997206
1993,2,20,Emi,PER,0.99962306
1993,2,20,##liano Zapata,PER,0.8951981
1993,2,20,¥,PER,0.633008
1993,2,20,Otitio Montafio,PER,0.94545865
1993,2,20,Archive Casasola,MISC,0.88953817
1993,2,20,James Creelman,PER,0.9995634
1993,2,20,Porfirio Diaz,PER,0.9909004
1993,2,20,Francisco |. Madero,PER,0.9996279
1993,2,20,Partido Antiresteccionista,ORG,0.9982096
1993,2,20,Andrés Molina Enriquez,PER,0.99975115
1993,2,20,Los Grandes problemas nacionales,MISC,0.9767226
1993,2,20,Francisco |. Madero,PER,0.9996158
1993,2,21,Batalla de Ciudad judrez,MISC,0.85213315
1993,2,21,Por,PER,0.9990656
1993,2,21,##firio Diaz,PER,0.98452485
1993,2,21,Francisco 1,PER,0.80160964
1993,2,21,Madero,PER,0.76262325
1993,2,21,Plan de Ayala,MISC,0.9985406
1993,2,21,Emiliano,PER,0.8541485
1993,2,21,##enario de la Independencia,MISC,0.8935605
1993,2,21,Por,PER,0.9992131
1993,2,21,##firio Diaz,PER,0.9715289
1993,2,21,Plan de San Luis Potosi,MISC,0.9977392
1993,2,21,Madero,PER,0.816565
1993,2,21,Rev,MISC,0.9949142
1993,2,21,##cié,MISC,0.6845071
1993,2,21,Universidad Nacional,ORG,0.91529745
1993,2,22,cal,LOC,0.529686
1993,2,22,Sublevacion de,MISC,0.749023
1993,2,22,Pascua,PER,0.9902768
1993,2,22,##l,MISC,0.5079666
1993,2,22,Orozco,PER,0.8326026
1993,2,22,Madero,PER,0.93510497
1993,2,24,Francisco Villa,PER,0.9991711
1993,2,24,La Aduana,LOC,0.9788658
1993,2,24,La Aduana,LOC,0.98876673
1993,2,24,Francisco Villa,PER,0.99923706
1993,2,24,—,PER,0.87994665
1993,2,24,Ar,PER,0.9974304
1993,2,24,##gumedo,PER,0.8394203
1993,2,24,Hue,LOC,0.49140748
1993,2,24,##rta,ORG,0.63405496
1993,2,24,La Bufa,LOC,0.91123205
1993,2,24,Camp,MISC,0.97315955
1993,2,24,Division del Norte,ORG,0.8917122
1993,2,24,Zacatevas,LOC,0.9925593
1993,2,24,Mariano Azuela,PER,0.9993132
1993,2,24,Los de Abajo,MISC,0.9983482
1993,2,24,Obrégon,PER,0.93703556
1993,2,24,Villa,ORG,0.84019536
1993,2,24,Cel,LOC,0.9992557
1993,2,24,##aya,LOC,0.7757515
1993,2,24,Villa,ORG,0.9592551
1993,2,24,Columbus,LOC,0.7400545
1993,2,24,Estados Unidos,LOC,0.8171536
