generacion,libro,pagina,entidad,tipo,score
2019,1,11,Pino Suarez,PER,0.99966276
2019,1,11,Pablo Gonzalez,PER,0.99955297
2019,1,11,Camp,MISC,0.55833083
2019,1,11,Ejército Libertador de Sur,ORG,0.9469923
2019,1,11,Chinameca,LOC,0.9370499
2019,1,11,Morelos,LOC,0.84199834
2019,1,11,Tla,LOC,0.9990858
2019,1,11,##xcalantongd,LOC,0.8469944
2019,1,11,Zapata,LOC,0.573265
2019,1,11,Plan de Ayala,MISC,0.99535316
2019,1,11,Carranza,PER,0.8111451
2019,1,11,Golfo de México,LOC,0.998106
2019,1,11,Cancer,PER,0.8060049
2019,1,11,Mar Caribe,MISC,0.9574528
2019,1,11,Be,MISC,0.7639022
2019,1,11,Guatem,LOC,0.60654336
2019,1,11,Honpura,MISC,0.68209463
2019,1,11,‘ Huerta,MISC,0.500118
2019,1,11,OB,ORG,0.80794394
2019,1,11,##OE,ORG,0.79123056
2019,1,11,Rio “,LOC,0.99413836
2019,1,11,Blanco,LOC,0.98701257
2019,1,11,Veracruz,LOC,0.99671435
2019,1,11,In,LOC,0.99758637
2019,1,11,##vasi,LOC,0.79732865
2019,1,11,Veracruz,LOC,0.99971706
2019,1,11,Villa,LOC,0.63623583
2019,1,11,Cel,LOC,0.68520874
2019,1,11,##aya,LOC,0.64944506
2019,1,11,Puerto Cananea,LOC,0.99883646
2019,1,11,Son,LOC,0.9976012
2019,1,11,##ora,LOC,0.7358741
2019,1,11,Villa,LOC,0.82773954
2019,1,11,Zacatecas,LOC,0.9657904
2019,1,11,| Zapata,PER,0.59381324
2019,1,11,Plan de Ayala,MISC,0.99600124
2019,1,11,Constitu,PER,0.4563692
2019,1,11,1917,MISC,0.32932287
2019,1,11,Carranza,PER,0.90035135
2019,1,11,La } Ovil gris,MISC,0.8090084
2019,1,13,Revolucion Mexicana,MISC,0.99909663
2019,1,13,Mi respuesta inicial,MISC,0.7868821
2019,1,13,Lo,MISC,0.9984737
2019,1,13,"A rey muerto, principe Obreras en",MISC,0.9031661
2019,1,13,Rio Blanco,LOC,0.8903786
2019,1,13,Veracruz,LOC,0.97562146
2019,1,15,LE,PER,0.88892204
2019,1,15,##O,PER,0.39753234
2019,1,15,Yuca,LOC,0.99947065
2019,1,15,##tan,LOC,0.69700485
2019,1,15,Port,MISC,0.9891362
2019,1,15,##ada de la Constitucién Politica de 1917,MISC,0.8877468
2019,1,19,Plan de Tuxtepec,MISC,0.99574596
2019,1,19,Porfirio Diaz,PER,0.9973234
2019,1,19,Iglesia,ORG,0.8203034
2019,1,19,Diaz,PER,0.95218396
2019,1,19,Manuel Gonzalez,PER,0.99968094
2019,1,19,Banco Nacional de México,ORG,0.99549043
2019,1,19,Colegio Militar,ORG,0.99423563
2019,1,19,Tratado de Limites con Guatemala,MISC,0.9441807
2019,1,19,Estados Unidos,ORG,0.999027
2019,1,19,Europa,ORG,0.9824066
2019,1,23,YA,PER,0.8764963
2019,1,23,##PL,PER,0.55728054
2019,1,23,"A rey muerto, princi",MISC,0.8309523
2019,1,23,pe corona,MISC,0.6759944
2019,1,23,México,LOC,0.9681525
2019,1,23,Bab,LOC,0.65599537
2019,1,23,##el,MISC,0.5553565
2019,1,23,Tu,LOC,0.76154006
2019,1,23,##xtepec,MISC,0.7132141
2019,1,23,Rio Blanco,LOC,0.7898546
2019,1,23,Una ofrenda a Porfiriopoxtii,MISC,0.9537537
2019,1,23,Por,PER,0.9990693
2019,1,23,##firio Diaz,PER,0.9939409
2019,1,23,Por,PER,0.9990515
2019,1,23,##firio Diaz,PER,0.93196905
2019,1,23,La Orquesta,ORG,0.80653036
2019,1,23,México,LOC,0.98777187
2019,1,23,Babel,MISC,0.67473525
2019,1,23,Torre de Babel,MISC,0.8861033
2019,1,23,Biblia,MISC,0.9920059
2019,1,25,Porfiriato,MISC,0.85357255
2019,1,25,Por,PER,0.99890184
2019,1,25,##firio Diaz,PER,0.9844965
2019,1,25,México,LOC,0.9998128
2019,1,25,Estados Unidos,ORG,0.99481976
2019,1,25,Francia,LOC,0.9980398
2019,1,25,Alemania,LOC,0.99825174
2019,1,25,Inglaterra,LOC,0.9985532
2019,1,25,Por,MISC,0.98693466
2019,1,25,##ria,MISC,0.7030753
2019,1,27,Porfiriato,MISC,0.9140728
2019,1,27,Alemania,ORG,0.96028095
2019,1,27,Estados Unidos,ORG,0.9954027
2019,1,27,Francia,ORG,0.9160097
2019,1,27,Holanda,ORG,0.86069065
2019,1,27,Inglaterra,ORG,0.6509891
2019,1,27,Rio Blanco,LOC,0.9935535
2019,1,27,Ori,LOC,0.9989274
2019,1,27,##zaba,LOC,0.5365405
2019,1,27,Veracruz,LOC,0.99723035
2019,1,29,México,LOC,0.9986553
2019,1,29,México,ORG,0.9966504
2019,1,29,Atlas de México,MISC,0.9968361
2019,1,29,Porfiria,MISC,0.9411437
2019,1,29,Red,MISC,0.76295227
2019,1,31,Porfiria,MISC,0.7703536
2019,1,31,Jalisco,LOC,0.9968725
2019,1,31,VI,LOC,0.5530957
2019,1,31,Car,MISC,0.9120241
2019,1,31,Ciudad de México,LOC,0.9990149
2019,1,31,José Guadalupe Posada,PER,0.99953544
2019,1,33,BL,MISC,0.5327214
2019,1,33,Primaria,MISC,0.90155727
2019,1,33,: /,MISC,0.7929822
2019,1,33,basica. primariatic. sep.,MISC,0.84759474
2019,1,33,Esc,MISC,0.6035952
2019,1,33,México,LOC,0.99986863
2019,1,33,E,MISC,0.5319098
2019,1,33,Republica,ORG,0.8830009
2019,1,33,Bosque de Chapultepec,LOC,0.9985004
2019,1,33,Lu,ORG,0.9786556
2019,1,33,##miér,ORG,0.91245854
2019,1,33,Claude Ferdinand Bon Bernard,PER,0.99950486
2019,1,33,Gabriel Veyre,PER,0.99960667
2019,1,33,Porfirio Diaz,PER,0.93621427
2019,1,33,Escuela Nacional de Bellas Artes,ORG,0.7352425
2019,1,33,Matilde Montoya,PER,0.9987773
2019,1,35,Iglesia,MISC,0.67249876
2019,1,35,Veracruz,LOC,0.99981505
2019,1,35,Hidalgo,LOC,0.99973255
2019,1,35,México,LOC,0.9998091
2019,1,35,Chi,LOC,0.9992803
2019,1,35,##huahua,LOC,0.88510793
2019,1,35,San Luis Potosi,LOC,0.9992329
2019,1,35,Na,LOC,0.9994137
2019,1,35,##yarit,LOC,0.83683765
2019,1,35,Sonora,LOC,0.924497
2019,1,35,Guerrero,LOC,0.99974245
2019,1,35,Oaxaca,LOC,0.9997923
2019,1,35,Chiapas,LOC,0.99978644
2019,1,35,Yucatan,LOC,0.7766628
2019,1,35,Ciudad de México,LOC,0.9993866
2019,1,35,Latif,MISC,0.8186142
2019,1,35,Hacienda de Zoquiapam,LOC,0.98517114
2019,1,35,Puebla,LOC,0.9997571
2019,1,37,BL,MISC,0.66667503
2019,1,37,##QUE Ill,MISC,0.42154515
2019,1,37,José Guadalupe Posada,PER,0.9994674
2019,1,37,Sindicato,MISC,0.5271707
2019,1,37,##izacié,MISC,0.62447935
2019,1,37,##ga,MISC,0.6794796
2019,1,37,Can,LOC,0.9982027
2019,1,37,##ane,LOC,0.91857713
2019,1,37,##a,LOC,0.52014744
2019,1,37,Son,LOC,0.9989629
2019,1,37,##ora,LOC,0.6753861
2019,1,37,Rio Blanco,LOC,0.99476993
2019,1,37,Veracruz,LOC,0.9994437
2019,1,37,Can,LOC,0.6821622
2019,1,37,##ane,ORG,0.7778057
2019,1,37,##a,LOC,0.5428767
2019,1,43,Madero,PER,0.86892235
2019,1,43,Porfirio Diaz,PER,0.9799713
2019,1,43,Madero,PER,0.940147
2019,1,43,Plan de San Luis,MISC,0.9988935
2019,1,43,Chihuahua,LOC,0.91833067
2019,1,43,Francisco Villa,PER,0.9996473
2019,1,43,Pascua,PER,0.9996885
2019,1,43,##l Orozco,PER,0.99955887
2019,1,43,Puebla,LOC,0.99978
2019,1,43,Aquiles,PER,0.99094653
2019,1,43,Maximo,PER,0.8560095
2019,1,43,Carmen Serdain,PER,0.9996507
2019,1,43,More,LOC,0.99957734
2019,1,43,##los,LOC,0.9797758
2019,1,43,Emiliano Zapata,PER,0.9995897
2019,1,43,Diaz,PER,0.9976461
2019,1,43,Francisco Leén de la Barra,PER,0.99964
2019,1,43,Francisco I. Madero,PER,0.9996871
2019,1,43,José Maria Pino Suarez,PER,0.99962443
2019,1,43,Madero,PER,0.9300864
2019,1,43,Juan O ' Gorman,PER,0.89900905
2019,1,43,Museo Nacional de Historia,ORG,0.74598104
2019,1,45,BL,PER,0.92489
2019,1,45,##O,PER,0.5208903
2019,1,45,##QUE Ill,PER,0.5843904
2019,1,45,Emiliano Zapata,PER,0.9991593
2019,1,45,Diaz,PER,0.9678261
2019,1,45,Estados Unidos,ORG,0.99974215
2019,1,45,México,LOC,0.99954045
2019,1,45,Decena Tragica,MISC,0.9989717
2019,1,45,Madero,PER,0.96619415
2019,1,45,José Maria Pino Suarez,PER,0.99865586
2019,1,45,Victoriano Huerta,PER,0.9993019
2019,1,45,Carmen Serdan,PER,0.999661
2019,1,45,Venustiano Carranza,PER,0.9991102
2019,1,45,Coahuila,LOC,0.8988987
2019,1,45,Plan de Guadalupe,MISC,0.9991662
2019,1,45,Victoriano Huerta,PER,0.9993396
2019,1,45,Ejército Constitucionalista,ORG,0.9977277
2019,1,45,Constitucién,MISC,0.7483129
2019,1,45,Aurelio Blanquet,PER,0.998402
2019,1,45,Madero,PER,0.9830246
2019,1,45,Pino Suarez,PER,0.9995197
2019,1,45,F,PER,0.9675024
2019,1,45,. Dené,PER,0.8778351
2019,1,45,Museo,ORG,0.6056432
2019,1,45,Nacional de Historia,LOC,0.78290623
2019,1,47,Zapata,PER,0.9987105
2019,1,47,Villa,PER,0.9987117
2019,1,47,Car,PER,0.9995772
2019,1,47,##ranza,PER,0.8222362
2019,1,47,Obr,PER,0.9993042
2019,1,47,##eg6,PER,0.7791408
2019,1,47,Revolucién,MISC,0.9748736
2019,1,47,Emiliano Zapata,PER,0.99839145
2019,1,47,Venus,PER,0.99962866
2019,1,47,##tiano Carranza,PER,0.993379
2019,1,47,Francisco Villa,PER,0.99969304
2019,1,47,Alvaro Obregén,PER,0.9515255
2019,1,47,Plan de Ayala,MISC,0.9986066
2019,1,47,Villa,PER,0.92003334
2019,1,47,Ley General Agraria,MISC,0.9993644
2019,1,47,Venustiano Carranza,PER,0.9967971
2019,1,47,Coahuila,LOC,0.90490913
2019,1,47,Francisco I. Madero,PER,0.9992936
2019,1,47,Carranza,PER,0.98902243
2019,1,47,Querétaro,LOC,0.9749236
2019,1,47,Alvaro Obregén,PER,0.9991415
2019,1,47,Carranza,PER,0.9578046
2019,1,47,Ejército Constitucionalista,ORG,0.9995851
2019,1,47,México,LOC,0.9997259
2019,1,47,Francisco Villa,PER,0.9995609
2019,1,47,General,PER,0.6338683
2019,1,47,Emiliano Zapata,PER,0.99921536
2019,1,47,##T,MISC,0.5543403
2019,1,47,Revolucién,MISC,0.98470765
2019,1,47,€poca,MISC,0.9642906
2019,1,49,Victoriano Huerta,PER,0.9869708
2019,1,49,Venus,PER,0.9996117
2019,1,49,##tiano Carranza,PER,0.9080609
2019,1,49,Obreg,PER,0.7534259
2019,1,49,Villa,PER,0.997065
2019,1,49,Zapata,PER,0.9965372
2019,1,49,Estados Unidos,ORG,0.9997146
2019,1,49,Huerta,PER,0.9541065
2019,1,49,Carranza,PER,0.9889452
2019,1,49,México,LOC,0.99924374
2019,1,49,Carranza,PER,0.9899073
2019,1,49,Zapata,PER,0.9991737
2019,1,49,Villa,PER,0.9986105
2019,1,49,Victoria,PER,0.99948347
2019,1,49,##no Huerta,PER,0.9991659
2019,1,49,Aguascalientes,LOC,0.99619216
2019,1,49,Nifio soldado,PER,0.9747171
2019,1,49,Eulalio Gutiérrez,PER,0.8998337
2019,1,49,Alvaro Obregon,PER,0.9918782
2019,1,49,Ejército Constitucionalista,ORG,0.9988859
2019,1,49,Carranza,PER,0.934495
2019,1,49,Plan de Ayala,MISC,0.998539
2019,1,49,Ley General Agraria,MISC,0.99965
2019,1,49,Venustiano Carranza,PER,0.98459464
2019,1,49,Primaria,MISC,0.9252448
2019,1,49,Ti,MISC,0.69930845
2019,1,49,e,MISC,0.91469276
2019,1,49,##tt,MISC,0.56518704
2019,1,49,: /,MISC,0.6155694
2019,1,49,basica. primariatic. sep,MISC,0.8853332
2019,1,49,Plan de Ayala,MISC,0.9974129
2019,1,49,Ley Agraria,MISC,0.99969834
2019,1,49,Busca,MISC,0.97985774
2019,1,51,Plan de Ayala,MISC,0.9972971
2019,1,51,México,LOC,0.9995524
2019,1,51,Plan de Ayala,MISC,0.99719536
2019,1,51,Ley General Agraria,MISC,0.99094534
2019,1,51,Republic,ORG,0.86273587
2019,1,51,Revolucion Mexicana,MISC,0.99536824
2019,1,51,Guerrero,MISC,0.9974542
2019,1,51,Tampi,MISC,0.87394345
2019,1,51,Revolucion,MISC,0.9968047
2019,1,51,Articulo,MISC,0.9335217
2019,1,51,Son,LOC,0.99860114
2019,1,51,##ora,LOC,0.98187125
2019,1,51,Guerrero,MISC,0.97266126
2019,1,55,Revolucién,MISC,0.9951418
2019,1,55,Biblioteca revolucionarios. Escolar : Cien corridos. Alma de la cancién mexicana,MISC,0.97051173
2019,1,55,Anto,MISC,0.5291242
2019,1,55,México,LOC,0.9992841
2019,1,55,SE,ORG,0.9962255
2019,1,55,Libros del Rincén,MISC,0.99912333
2019,1,55,Revolucién,MISC,0.9797429
2019,1,55,La maestra rural,MISC,0.99970484
2019,1,55,Constru,MISC,0.9997907
2019,1,55,##ccién de un nuevo mundo,MISC,0.950445
2019,1,55,Diego Rivera,PER,0.89080495
2019,1,55,Secretaria de Educacién Publica,ORG,0.99595153
2019,1,59,Porfiria,MISC,0.8667632
2019,1,59,México,LOC,0.99970347
2019,1,59,Say P,PER,0.8103448
2019,1,59,Hip,LOC,0.97634685
2019,1,59,##édromo de la Condesa,LOC,0.9260295
2019,1,59,México,LOC,0.99940443
2019,1,61,Club Centenario,ORG,0.8021076
2019,1,61,Ciudad de México,LOC,0.998624
2019,1,61,Lakeside Sailing Club,ORG,0.9989537
2019,1,61,Chalco,LOC,0.9786806
2019,1,61,Xochimilco,LOC,0.99913883
2019,1,61,Jockey Club,ORG,0.999315
2019,1,61,Reforma Country Club,ORG,0.9990008
2019,1,61,Monterrey Gymnastic Club,ORG,0.9990618
2019,1,61,Palacio de Bellas Artes,LOC,0.92743963
2019,1,61,Correos,ORG,0.9606799
2019,1,61,Ciudad de México,LOC,0.9989688
2019,1,61,Juarez,LOC,0.36575153
2019,1,61,Guanajuato,LOC,0.9624084
2019,1,61,La Paz,LOC,0.99047744
2019,1,61,San Luis Potosi,LOC,0.99903643
2019,1,61,Manuel Doblado,LOC,0.60762745
2019,1,61,Leén,LOC,0.9938793
2019,1,61,Calderén,LOC,0.9677064
2019,1,61,Zacatecas,LOC,0.9997265
2019,1,61,Pe,ORG,0.4602567
2019,1,61,##én Contreras,LOC,0.63399935
2019,1,61,Mérida,LOC,0.9998
2019,1,63,Casa Antonio Vanegas Arroyo,LOC,0.99000055
2019,1,63,México,LOC,0.99972695
2019,1,63,la Palma,LOC,0.7116031
2019,1,63,Refugio,LOC,0.99369335
2019,1,63,Portal de las Flores,LOC,0.99699706
2019,1,63,Portal de Mercaderes,LOC,0.9978173
2019,1,63,San Francisco,LOC,0.9983859
2019,1,63,la Profesa,LOC,0.9712293
2019,1,63,Espi,LOC,0.9978173
2019,1,63,##ritu Santo,LOC,0.9598708
2019,1,63,EN,MISC,0.96755564
2019,1,63,V,MISC,0.5218845
2019,1,63,##LTOEAS,MISC,0.6881608
2019,1,63,NO,LOC,0.90729725
2019,1,63,##VEDADIS,MISC,0.82343155
2019,1,63,PHBCIONS,MISC,0.63807476
2019,1,63,SY RIVAL,ORG,0.651155
2019,1,63,Augusto Génin,PER,0.9984393
2019,1,63,Apuntes de,MISC,0.8779227
2019,1,63,México,ORG,0.647441
2019,1,63,México,LOC,0.9991211
2019,1,63,Imp,ORG,0.9982722
2019,1,63,##renta Lacaud,ORG,0.92167556
2019,1,63,México,LOC,0.9998398
2019,1,63,El Palacio,ORG,0.83070374
2019,1,63,de Hierro,LOC,0.73796594
2019,1,63,El Puerto de Veracruz,LOC,0.89248663
2019,1,63,La Ciudad de Londres,LOC,0.9349496
2019,1,63,El,ORG,0.5836616
2019,1,63,Puerto de Liverpool,LOC,0.84772986
2019,1,63,La,ORG,0.6924222
2019,1,63,Francia Maritima,LOC,0.7305532
2019,1,63,El Palacio,ORG,0.87820417
2019,1,63,de,LOC,0.5015863
2019,1,63,Hierro,ORG,0.5906194
2019,1,63,Augusto Génin,PER,0.9985971
2019,1,63,Apuntes de,MISC,0.95057917
2019,1,63,México,ORG,0.85325915
2019,1,63,México,LOC,0.99876946
2019,1,63,Imp,ORG,0.9959254
2019,1,63,##renta Lacaud,ORG,0.93183327
2019,1,65,Oaxaca,LOC,0.99930716
2019,1,65,Porfiria,MISC,0.9816318
2019,1,67,Porfiria,MISC,0.8928587
2019,1,69,Revolucion Mexicana,MISC,0.99828315
