generacion,libro,pagina,entidad,tipo,score
1960,3,11,CA,LOC,0.40610716
1960,3,11,Revolucién,MISC,0.9381928
1960,3,11,Aquiles Serdan,PER,0.9795632
1960,3,11,Pue,LOC,0.9995339
1960,3,11,bla,LOC,0.9939931
1960,3,11,Pascua,PER,0.9996772
1960,3,11,##l Orozco,PER,0.9991395
1960,3,11,Francisco Villa,PER,0.9995589
1960,3,11,Emiliano Zapata,PER,0.98431045
1960,3,11,Ambros,PER,0.99969685
1960,3,11,##io Figueroa,PER,0.998027
1960,3,11,Orozco,PER,0.8925895
1960,3,11,Villa,PER,0.7048851
1960,3,11,Ciudad Juarez,LOC,0.9991404
1960,3,11,Porfirio Diaz,PER,0.96732396
1960,3,11,Presidencia,ORG,0.45405647
1960,3,12,Francia,LOC,0.99989223
1960,3,12,Ipiranga,MISC,0.9666527
1960,3,12,Paris,LOC,0.99985194
1960,3,12,Francisco Leon de la Barra,PER,0.99971926
1960,3,12,Presidente,MISC,0.76849014
1960,3,12,Porfirio Diaz,PER,0.9449617
1960,3,12,Francisco I. Ma - dero,PER,0.9845531
1960,3,12,Presidente,MISC,0.67928874
1960,3,12,José Maria Pino Sudérez,PER,0.99956065
1960,3,12,Vice,MISC,0.7071624
1960,3,12,Porfirio Diaz,PER,0.9702748
1960,3,12,Cuad,MISC,0.72897595
1960,3,12,##erno de Trabajo,MISC,0.8331931
1960,3,12,Revolucié,MISC,0.98604274
1960,3,12,Porfirio Diaz,PER,0.9791811
1960,3,12,Madero,PER,0.9847046
1960,3,12,Madero,PER,0.9053645
1960,3,12,Por,PER,0.99425197
1960,3,12,##firio Diaz,PER,0.9600037
1960,3,12,Presidencia,ORG,0.6106257
1960,3,12,Revolucion,MISC,0.99953353
1960,3,12,Madero,PER,0.89527154
1960,3,12,Plan de San Luis Potosi,MISC,0.9983451
1960,3,12,Madero,PER,0.7869693
1960,3,12,Ciudad Juarez,LOC,0.95228183
1960,3,12,Por,PER,0.99918765
1960,3,12,##firio Diaz,PER,0.91161096
1960,3,12,Presidencia,MISC,0.4716431
1960,3,12,Francisco Leon de la Barra,PER,0.99968874
1960,3,12,Francisco I. Madero,PER,0.99965465
1960,3,12,Presidente,MISC,0.4713032
1960,3,12,José Maria Pino Suarez,PER,0.99965733
1960,3,12,Vicepresidente,MISC,0.60087955
1960,3,12,Por,PER,0.99895096
1960,3,12,##firio Diaz,PER,0.9663519
1960,3,13,GO,ORG,0.972736
1960,3,13,MADERO,PER,0.44051805
1960,3,13,Madero,PER,0.9966426
1960,3,13,Presidencia de la Repdblica,ORG,0.8119924
1960,3,13,Manuel Calero,PER,0.9998131
1960,3,13,Abrahan GonzA4,PER,0.9933392
1960,3,13,##lez,PER,0.8181128
1960,3,13,Miguel Diaz Lombar,PER,0.9998157
1960,3,13,Ernesto Madero,PER,0.9998265
1960,3,13,Rafael Hernandez,PER,0.9997926
1960,3,13,Manuel Bonilla,PER,0.99980664
1960,3,13,Ma,PER,0.99966514
1960,3,13,nue,PER,0.99376017
1960,3,13,##l Vazquez Tagle,PER,0.90529555
1960,3,13,José Gonzélez Salas,PER,0.99978256
1960,3,13,Jestis Flores Magon,PER,0.9997208
1960,3,13,Abrahén Gonzdlez,PER,0.99918884
1960,3,13,José Maria Pino Su,PER,0.99680984
1960,3,13,Diaz Lombardo,PER,0.9991751
1960,3,13,Revolucién,MISC,0.9029226
1960,3,13,Madero,PER,0.9812625
1960,3,13,Francisco I. Madero,PER,0.9997158
1960,3,13,Presidente,PER,0.98799455
1960,3,13,Ciudad Juarez,LOC,0.5315655
1960,3,13,Cons,ORG,0.533392
1960,3,13,Ma,PER,0.985783
1960,3,13,dero,PER,0.96879244
1960,3,13,Revolucién,MISC,0.90078664
1960,3,15,Madero,PER,0.9756519
1960,3,15,Madero,PER,0.98115313
1960,3,15,Presidencia,ORG,0.81855553
1960,3,15,Re,MISC,0.9977919
1960,3,15,Pascua,PER,0.9997003
1960,3,15,##l Orozco,PER,0.9996442
1960,3,15,Emiliano Zapata,PER,0.840823
1960,3,15,Chi,LOC,0.9991184
1960,3,15,##huahua,LOC,0.8221737
1960,3,15,More,LOC,0.9996313
1960,3,15,##los,LOC,0.98288894
1960,3,15,Félix Diaz,PER,0.999733
1960,3,15,Bernardo Reyes,PER,0.9997128
1960,3,15,Orozco,PER,0.98959506
1960,3,15,Zapata,PER,0.7472564
1960,3,15,Madero,PER,0.92738134
1960,3,15,Diaz,PER,0.98418415
1960,3,15,Reyes,PER,0.99827075
1960,3,15,Ja,LOC,0.9996475
1960,3,15,Madero,PER,0.76754695
1960,3,15,Félix Diaz,PER,0.99957424
1960,3,15,México,LOC,0.9995946
1960,3,15,Manuel Mondragén,PER,0.9997206
1960,3,15,Félix Diaz,PER,0.9996572
1960,3,15,Ber,PER,0.999595
1960,3,15,nar,PER,0.9749478
1960,3,15,##do Reyes,PER,0.92174447
1960,3,15,Victoriano Huerta,PER,0.9995073
1960,3,15,Made,PER,0.9386317
1960,3,15,Madero,PER,0.96604127
1960,3,15,Pino Suarez,PER,0.99931526
1960,3,15,Huerta,PER,0.7751809
1960,3,15,Huerta,PER,0.89002013
1960,3,15,Madero,PER,0.981616
1960,3,15,Pino Suarez,PER,0.99821943
1960,3,15,México,LOC,0.9998073
1960,3,16,FRANCISCO I. MADERO,PER,0.9814433
1960,3,16,Franciseo I,PER,0.9985879
1960,3,16,Madero,PER,0.7552376
1960,3,16,Hacienda del Rosario,LOC,0.9989972
1960,3,16,Parras,LOC,0.91640425
1960,3,16,Coahuila,LOC,0.9721728
1960,3,16,México,LOC,0.9998816
1960,3,16,Francia,LOC,0.9998857
1960,3,16,Por,PER,0.9994469
1960,3,16,##firio Dfaz,PER,0.99392587
1960,3,16,México,LOC,0.99981207
1960,3,16,Porfirio Diaz,PER,0.971928
1960,3,16,Presidente,MISC,0.7534967
1960,3,16,México,LOC,0.99962425
1960,3,16,Vicepresidente de la Reptiblica,PER,0.74553156
1960,3,16,Porfirio Dfaz,PER,0.977644
1960,3,16,Madero,PER,0.98954487
1960,3,16,Revolucién,MISC,0.9986742
1960,3,16,Madero,PER,0.95298904
1960,3,16,México,LOC,0.9998301
1960,3,16,Repiblica,MISC,0.9450813
1960,3,16,Madero,PER,0.9709573
1960,3,16,México,ORG,0.60737324
1960,3,16,Madero,PER,0.9271194
1960,3,17,Madero,PER,0.9028499
1960,3,17,Pino Suarez,PER,0.999731
1960,3,17,Victoriano Huerta,PER,0.9954168
1960,3,17,Presidencia,ORG,0.56779253
1960,3,17,Venustiano Carranza,PER,0.98518354
1960,3,17,Co,LOC,0.997682
1960,3,17,##a,LOC,0.8406487
1960,3,17,huila,LOC,0.9938209
1960,3,17,Ignacjo L. Pesqueira,PER,0.9417276
1960,3,17,Son,LOC,0.9985135
1960,3,17,##ora,LOC,0.85519964
1960,3,17,Carranza,PER,0.99754494
1960,3,17,Plan de Guadalupe,MISC,0.999417
1960,3,17,Venustiano Carranza,PER,0.92289597
1960,3,17,Plan de Guadalupe,MISC,0.99886256
1960,3,17,Venustiano Carranza,PER,0.999041
1960,3,17,Primer,MISC,0.9763073
1960,3,17,Ejér,MISC,0.7888616
1960,3,17,cito Constitucionalista,MISC,0.64023405
1960,3,17,Al,PER,0.9997062
1960,3,17,##o Obregén,PER,0.99600536
1960,3,17,Francisco Villa,PER,0.99978155
1960,3,17,Emiliano Zapata,PER,0.9159825
1960,3,17,Pablo Gonzalez,PER,0.9997752
1960,3,17,Bulelio Gutiérrez,PER,0.96410054
1960,3,17,México,LOC,0.99976915
1960,3,18,Son,LOC,0.99941254
1960,3,18,##ora,LOC,0.9400664
1960,3,18,Vic,PER,0.9972313
1960,3,18,tor,PER,0.9657033
1960,3,18,Huerta,PER,0.99530435
1960,3,18,Alvaro Obregon,PER,0.99958956
1960,3,18,Nor,LOC,0.97482705
1960,3,18,Guay,LOC,0.9996438
1960,3,18,##mas,LOC,0.5468821
1960,3,18,Ma,LOC,0.99961793
1960,3,18,##zatlén,LOC,0.9728491
1960,3,18,Nayarit,LOC,0.9237116
1960,3,18,Col,LOC,0.99960715
1960,3,18,##ima,LOC,0.59222424
1960,3,18,Jalisco,LOC,0.99968994
1960,3,18,Francisco Villa,PER,0.9989792
1960,3,18,Chihuahua,LOC,0.9930313
1960,3,18,Centro,LOC,0.99531144
1960,3,18,Lucio Blanco,PER,0.9995092
1960,3,18,Pablo Gon,PER,0.999704
1960,3,18,z,PER,0.9940975
1960,3,18,Luis Caballero,PER,0.9996661
1960,3,18,Eu,PER,0.99966633
1960,3,18,##lalio Gutiérrez,PER,0.97336364
1960,3,18,Noreste,LOC,0.7299162
1960,3,18,Emiliano Zapata,PER,0.9941175
1960,3,18,Alvar,PER,0.99945945
1960,3,18,##o Guerrero,PER,0.99510074
1960,3,18,More,PER,0.94476753
1960,3,18,##los,PER,0.49026576
1960,3,18,Puebla,LOC,0.9823339
1960,3,18,Obr,LOC,0.7475051
1960,3,18,Estado,ORG,0.9800213
1960,3,18,de México,LOC,0.71000946
1960,3,18,Santa Maria,LOC,0.9985535
1960,3,18,Ciudad Judrez,LOC,0.9993763
1960,3,18,Tierra Blan,LOC,0.998936
1960,3,18,cheers,LOC,0.9985176
1960,3,18,Ojinaga,LOC,0.90180445
1960,3,18,Torreén,LOC,0.99717516
1960,3,18,San Pe,LOC,0.9982705
1960,3,18,conser dro de las Colonias,LOC,0.99824923
1960,3,18,Pare,LOC,0.9986481
1960,3,18,##dén,LOC,0.8189361
1960,3,18,Zacatecas,LOC,0.9994261
1960,3,18,Orendain,LOC,0.9909459
1960,3,18,Carranza,PER,0.88588744
1960,3,18,Villa,PER,0.98878026
1960,3,18,Conferencias de To,MISC,0.9987352
1960,3,18,rreén,MISC,0.81326073
1960,3,18,Villa,PER,0.6301227
1960,3,18,Pablo Gonzalez,PER,0.9993653
1960,3,18,Revolucién,MISC,0.9800394
1960,3,19,Presidente,MISC,0.9184734
1960,3,19,Ja Revolucion,MISC,0.90823555
1960,3,19,Victoriano Huerta,PER,0.9990128
1960,3,19,Francisco S. Carvajal,PER,0.9997533
1960,3,19,Suprema Corte de Justicia,ORG,0.97966486
1960,3,19,Carvajal,PER,0.9955575
1960,3,19,Huerta,PER,0.874064
1960,3,19,Carranza,PER,0.89998007
1960,3,19,Obregén,PER,0.99380875
1960,3,19,Villa,PER,0.99875236
1960,3,19,Pablo Gonzalez,PER,0.99974155
1960,3,19,Huerta,PER,0.96737295
1960,3,19,Valle de México,LOC,0.99914247
1960,3,19,Carvajal,PER,0.9920225
1960,3,19,José Refugio Velasco,PER,0.99965686
1960,3,19,Veracruz,LOC,0.9997143
1960,3,19,Carvajal,PER,0.9566882
1960,3,19,José Refugio Velasco,ORG,0.9610895
1960,3,19,Ejército Constitucionalista,ORG,0.9995976
1960,3,19,Teoloyucan,LOC,0.9744079
1960,3,19,Reptblica,LOC,0.5065922
1960,3,19,México,LOC,0.9994407
1960,3,19,Victoriano Huerta,PER,0.91238415
1960,3,19,Revoluci6n,MISC,0.98329467
1960,3,19,Alvaro Obregén,PER,0.99970543
1960,3,19,Lucio Blanco,PER,0.99971545
1960,3,19,Gustayo Adol,PER,0.99276847
1960,3,19,fo Salas,PER,0.99918735
1960,3,19,Oth6n Blanco,PER,0.9985568
1960,3,19,Huerta,PER,0.8820557
1960,3,19,Carranza,PER,0.98981476
1960,3,19,México,LOC,0.9992362
1960,3,19,Conferencias de To,MISC,0.99751896
1960,3,19,rre6,MISC,0.92112654
1960,3,19,Presidente,MISC,0.858032
1960,3,19,Villa,PER,0.94768244
1960,3,19,Conven,MISC,0.99516886
1960,3,19,Aguascalientes,LOC,0.9968526
1960,3,19,Convencién,ORG,0.9826967
1960,3,19,Aguascalientes,LOC,0.93052465
1960,3,20,Carranza,PER,0.99729484
1960,3,20,Villa,PER,0.9979692
1960,3,20,Bulalio Gutiérrez,PER,0.99812907
1960,3,20,Presidente,MISC,0.88812566
1960,3,20,Villa,PER,0.99790394
1960,3,20,Zapata,PER,0.99699926
1960,3,20,Eu,PER,0.99958676
1960,3,20,##lalio Gutiérrez,PER,0.84013987
1960,3,20,Villa,PER,0.90284234
1960,3,20,México,LOC,0.9996811
1960,3,20,Carranza,PER,0.99324197
1960,3,20,Obregén,PER,0.9877532
1960,3,20,Pablo Gonzalez,PER,0.9997209
1960,3,20,Veracruz,LOC,0.99966395
1960,3,20,Primera Jefatura,MISC,0.98389626
1960,3,20,Eulalio Gutiérrez,PER,0.987628
1960,3,20,Presidente,MISC,0.58524036
1960,3,20,Re «,MISC,0.80548704
1960,3,20,Convencién,ORG,0.83348686
1960,3,20,México,LOC,0.9994869
1960,3,20,Francisco Villa,PER,0.9996011
1960,3,20,Gutiérrez,PER,0.9897361
1960,3,20,José Isabel Ro,PER,0.99965215
1960,3,20,bles,PER,0.9613652
1960,3,20,José Vasconcelos,PER,0.99971807
1960,3,20,Fel,PER,0.99969923
1960,3,20,##fcitos Villa,PER,0.9596346
1960,3,20,rreal,PER,0.9572594
1960,3,20,Paulino Martinez,PER,0.99093854
1960,3,20,Valent,PER,0.99971646
1960,3,20,##in Ga,PER,0.9996122
1960,3,20,ma,PER,0.9971717
1960,3,20,Lucio Blanco,PER,0.9997269
1960,3,20,Villa,PER,0.9600283
1960,3,20,Xochi,LOC,0.99943143
1960,3,20,mil,LOC,0.5837912
1960,3,20,Francisco Villa,PER,0.99886626
1960,3,20,Emi,PER,0.99944
1960,3,20,##liano Zapata,PER,0.99331284
1960,3,20,Méxica,LOC,0.9854168
1960,3,20,Ca,PER,0.99699354
1960,3,20,rranza,PER,0.9964967
1960,3,20,Veracruz,LOC,0.99980634
1960,3,20,Méxi,LOC,0.9920831
1960,3,20,co,LOC,0.5474708
1960,3,20,Convencién,ORG,0.68160504
1960,3,20,—,LOC,0.5221983
1960,3,20,Obreg6,PER,0.84274936
1960,3,20,Villa,PER,0.94944286
1960,3,20,Cel,LOC,0.99950135
1960,3,20,##aya,LOC,0.95242715
1960,3,20,Trinidad,LOC,0.99932957
1960,3,20,Emi,PER,0.9982262
1960,3,20,##liano Zapata,PER,0.97607744
1960,3,21,Villa,PER,0.989288
1960,3,21,Za,PER,0.9959098
1960,3,21,pata,PER,0.9890782
1960,3,21,Zapata,PER,0.9979583
1960,3,21,Chinameva,LOC,0.99241287
1960,3,21,Estado de Morelos,LOC,0.84180856
1960,3,21,Villa,PER,0.9896254
1960,3,21,Par,LOC,0.9997161
1960,3,21,##ral,LOC,0.9657633
1960,3,21,Estado de Chihuahua,LOC,0.8640733
1960,3,21,Carranza,PER,0.9763897
1960,3,21,Veracruz,LOC,0.99985194
1960,3,21,Ley,MISC,0.99971944
1960,3,21,Villa,PER,0.99365366
1960,3,21,Aguascalientes,LOC,0.9948466
1960,3,21,Carran,PER,0.7721084
1960,3,21,za,PER,0.85010344
1960,3,21,Revolucién,MISC,0.99647796
1960,3,21,Querétaro,LOC,0.8903687
1960,3,21,Congreso Constituyente,ORG,0.9948252
1960,3,21,Cuad,MISC,0.92697126
1960,3,21,##erno de Trabajo,MISC,0.82794523
1960,3,21,Revolucién Constitucional,MISC,0.97092694
1960,3,21,Madero,PER,0.97785425
1960,3,21,Pino Sudrez,PER,0.9996421
1960,3,21,Victoria,PER,0.9995666
1960,3,21,##no Huerta,PER,0.99897206
1960,3,21,Presidencia de la Repiblica,ORG,0.99012876
1960,3,21,Co,LOC,0.9976567
1960,3,21,##ahuila,LOC,0.96226853
1960,3,21,Venustiano Carranza,PER,0.99798673
1960,3,21,Son,LOC,0.9989606
1960,3,21,##ora,LOC,0.5686469
1960,3,21,Ignacio L,PER,0.999719
1960,3,21,Pesqueira,PER,0.96769935
1960,3,21,Carranza,PER,0.98240966
1960,3,21,Plan de Guadalupe,MISC,0.9990208
1960,3,21,Venus,PER,0.99966526
1960,3,21,##tiano Carranza,PER,0.9765059
1960,3,21,Primer,MISC,0.5785306
1960,3,21,Jefe del,PER,0.55732465
1960,3,21,Ejército Constitucionalista,MISC,0.5823178
1960,3,21,Ejéreito Constitucionalista,ORG,0.90295196
1960,3,21,Son,LOC,0.99962485
1960,3,21,##ora,LOC,0.9520163
1960,3,21,Victoria,PER,0.9991898
1960,3,21,##no Huerta,PER,0.96953154
1960,3,21,Santa Maria,LOC,0.9994168
1960,3,21,Ciudad Judrez,LOC,0.99951714
1960,3,21,Tierra Blanca,LOC,0.99946874
1960,3,21,O,LOC,0.9988695
1960,3,21,##jinaga,LOC,0.8081045
1960,3,21,Torreén,LOC,0.99572515
1960,3,21,San Pedro de las Colonias,LOC,0.9995149
1960,3,21,Pare,LOC,0.9993026
1960,3,21,##don,LOC,0.74336
1960,3,21,Zacatecas,LOC,0.99950325
1960,3,21,Ore,LOC,0.99869424
1960,3,21,##ndain,LOC,0.9151936
1960,3,21,Ven,PER,0.99955016
1960,3,21,##uatiano Carranza,PER,0.9205465
1960,3,21,Francisco Villa,PER,0.9995213
1960,3,21,Conferencias de Torreén,MISC,0.98311526
1960,3,23,LA CONSTITUCION DE 1917,MISC,0.9850021
1960,3,23,Constitucié,MISC,0.7821476
1960,3,23,Queréiaro,LOC,0.9615804
1960,3,23,Constitucié,MISC,0.7322885
1960,3,23,Constitucién,MISC,0.9394489
1960,3,23,Leyes de Reforma,MISC,0.9995412
1960,3,23,México,LOC,0.9982399
1960,3,23,Revolucion de Ayutla,MISC,0.99876976
1960,3,23,Re,MISC,0.9991374
1960,3,23,yolucién Mexicana,MISC,0.9761325
1960,3,23,Artfculo 3°,MISC,0.81475013
1960,3,23,México,LOC,0.999619
1960,3,23,Articulo 24,MISC,0.9965312
1960,3,23,Constitucién,MISC,0.7628254
1960,3,23,Artieulo 27,MISC,0.8016834
1960,3,23,México,LOC,0.9995447
1960,3,24,Articulo 123,MISC,0.80214626
1960,3,24,Cuaderno de Trabajo,MISC,0.9087016
