generacion,libro,pagina,texto,prediccion
1960,3,11,"En esa forma, las elecciones de 1910 fueron una burla hecha
al pueblo. Porfirio Diaz se proclamé vencedor y siguié ocupando
la Presidencia.

Entonces se desencadené la Revolucién, que fue acaudillada
por Francisco 1. Madero,

EL PLAN DE SAN LUIS POTOSI

El 20 de noviembre de 1910, Madero se levanté en armas contra

el gobierno de Porfirio Diaz por la ilegalidad de las elecciones
que se habian hecho varios

meses antes. Lanzé para

ello el Plan de San Luis

? Potosi, cuyos principales

EL Lia 20 ae postulados eran: sufragio
é efectivo y no reeleccién.

El Plan de San Luis Po-
on adelarileé, tosi prometia, ademas, la
4x ciudadamnot de pe ee de las tierras'a
hh = quienes hab{ian sido despo-

& Repitfice, jados de ellas.
Trae CAA ¢ dt Un gran nimero de cam-
Ga Lae pesinos y obreros secunda-
a ron la Revolucién, Un
hombre heroico, Aquiles
Serdan, la inicié en Pue-
bla el 18 de noviembre.
Surgieron los primeros cau-
dillos: Pascual Orozco y
Francisco Villa, en el
Norte; Emiliano Zapata y Ambrosio Figueroa, en el Sur.
Zapata tenia, como lema de lucha, las palabras tierra y libertad.
Tras cinco meses de guerra, las tropas de Orozco y Villa toma-
ron Ciudad Juarez. Bajo la presién del sentir popular, mas que
por la contienda de las armas, se firmé alli un conyenio en virtud
del cual Porfirio Diaz renuncié a la Presidencia y salié del pais:

157",Socialismo
1960,3,12,"se embared con destino a Francia, en mayo de 1911, a bordo del
vapor Ipiranga, y, acornpanado de su familia, se instalé en Paris,
donde permaneceria hasta su muerte, que ocurrié el 2 de julio
de 1915.

Francisco Leon de la Barra, designado Presidente interino al
renunciar Porfirio Diaz, conyocé a elecciones, Esta vez si se res-
peté el voto del pueblo. Resultaron electos Francisco I. Ma-
dero, como Presidente, y José Maria Pino Sudérez, comb Vice-
presidente,

Entonces terminé el gobierno dictatorial que Porfirio Diaz
habia ejercido desde 1884,

(Ejercicio niimero 59 del Cuaderno de Trabajo)

Lo que debes recordar sobre la Revolucién de 1910:

1, Cuando ge aproximaban las elecciones de 1910, Porfirio Diaz dijo que
veria con gusto la formacién de partidos polfticos y que estaba dispuesto
a sostener al candidato triunfante.

2. Madero, el m&s popular de los candidatos, escribié un libro que se hizo
famoso, La sucesién presidencial; recorrié el pais invitando al pueblo a
ejercer sus derechos civicos y fue encarcelado.

8. El pueblo respondié a la invitacién que le hizo Madero, y acudié a
votar; pero las elecciones resultaron una burla para el sufragio popular.
Porfirio Diaz continué en la Presidencia.

4, Eso provocé la Revolucion, que fue acaudillada por Madero. En el
Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no
reeleccién y ofrecié restituir las tierras a quienes hubiesen sido despoja-
dos de ellas.

5. Después de cinco meses de lucha se firmé el convenio de Ciudad
Juarez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y aban-
doné el pais,

6. Francisco Leon de la Barra, Presidente interino, convocé a nuevas elec-
ciones. Resultaron electos Francisco I. Madero, como Presidente, y José
Maria Pino Suarez, como Vicepresidente. 7

7. kintonces terminé el gobierno dictatorial de Porfirio Diaz, iniciado
en 1884.

158",Democracia
1960,3,13,"EL GOBIERNO DE MADERO

En medio de un jabilo popular desbordante, Madero asumié
la Presidencia de la Repdblica el 6 de noviembre de 1911. Nom-

br6é miembros de su ga-
binete a Manuel Calero,
Abrahan GonzA4lez,
Miguel Diaz Lombar-
do, Ernesto Madero,
Rafael Hernandez,
Manuel Bonilla, Ma-
nuel Vazquez Tagle y
José Gonzélez Salas.
Al poco tiempo, Jestis
Flores Magon sustituy6
a Abrahén Gonzdlez, y
José Maria Pino Sua-
rez a Diaz Lombardo.
No todas aquellas per-
sonas habfan tomado
parte en la Revolucién.

Como Madero era

hombre de ideales no-.

bles y de muy buenos
prop6sitos, el pueblo le
tenia fe y esperaba ver
cumplidas las

revolucionarias. Sin
embargo, la situacién en

Francisco I. Madero

que el nuevo Presidente recibfa el poder no lo ayudaba a realizar
desde luego lo que de él se esperaba, pues, segtin el convenio de
Ciudad Juarez, todo cambio debfa hacerse dentro de la Cons-
titucién, no revolucionariamente. También por el convenio, Ma-
dero se habfa obligado a licenciar las tropas revolucionarias.
Ocurria esto més: los enemigos de la Revolucién se preparaban

169",Populismo
1960,3,14,"a derrocar el gobierno de Madero y para eso conspiraban enca-
bezados por dos antiguos generales porfiristas: Félix Diaz, sobri-
no de Porfirio, y Bernardo Reyes.

Todo eso, y el hecho de que no se ordenase la inmediata resti-
tucién de las tierras, fue motivo o pretexto de alzamientos y su-
bleyaciones. Dos jefes revolucionarios se rebelaron: Pascual
Orozco, en Chihuahua, y Emiliano Zapata, en Morelos. Félix
Diaz se levanté en el puerto de Veracruz; Bernardo Reyes en la
frontera del Norte. j

La rebelién de Orozco fue vencida. Con Emiliano Zapata,
Madero queria que las cosas se arreglaran. Félix Diaz, derrotado,
quedé prisionero, fue juzgado por un consejo de guerra y sen-
tenciado a muerte. Madero lo indulté y lo puso preso en la
Penitenciaria del Distrito Federal, A Bernardo Reyes, capturado
también, se le sujeté a proceso y se le encerré en la prisién de
Santiago Tlatelolco. Madero no era violento, ni sanguinario, ni
cruel, sino inclinado a la benevolencia y al perdén.

Posteriormente, en la ciudad de México, el 9 de febrero de
1913, el general Manuel Mondragén se pronuncié contra el go-
bierno y puso en libertad a Félix Diaz y a Bernardo Reyes. Este
murié en el asalto al Palacio Nacional, intento que fracas6é. Mon-
dragén y Félix Diaz se apoderaron de la Ciudadela, y entonces
se desarrollé en el centro de la ciudad la sangrienta lucha que se
conoce con el nombre de la decena tragica, porque duré diez dias.

Mandaba las tropas del gobierno Victoriano Huerta; pero
éste, de pronto, traicioné y aprehendié a Madero, y a la vez
se apoderé del Vicepresidente, José Maria Pino Suarez, todo lo
cual hizo después de concertarse secretamente con los alzados.

Madero y Pino Suérez, presos y en peligro de muerte, tuvie-
ron que firmar sus renuncias, Pese a ello, fueron asesinados,
por orden de Victoriano Huerta, el 22 de febrero de 1913.

La traicién de Huerta y la muerte de Madero y Pino Suarez
causaron profunda indignacién en todo el pais. La memoria de
Madero empezé a ser objeto de un culto civico.

(Ejercicio namero 60 del Cuaderno de Trabajo)",Dictadura
1960,3,15,"Lo que debes recordar sobre el gobierno de Madero:

1. Madero se hizo cargo de la Presidencia el 6 de noviembre de 1911,
Era hombre de gran nobleza y de muy buenos propésitos. Su situa-
cién al ocupar el gobierno no le permitié realizar desde luego lo que la Re-
volucién se proponia,

2. Dos jefes revolucionarios, Pascual Orozco y Emiliano Zapata, se rebe-
Jaron, el uno en Chihuahua y el otro en Morelos. También dos generales que
habian pertenecido a la dictadura, Félix Diaz y Bernardo Reyes, se le-
vantaron en armas.

3. Orozco fue vencido; con Zapata, Madero querfa entenderse; a Diaz y
a Reyes se les dejé presos en Ja capital, pues Madero, ni cruel ni sanguina-
rio, impidié que se les aplicara todo el rigor de la ley, no obstante que
Félix Diaz habia sido sentenciado a muerte.

4, Posteriormente, en la ciudad de México, se pronuncié contra el go-
bierno el general Manuel Mondragén, que puso libres a Félix Diaz y Ber-
nardo Reyes. En aquella lucha, conocida con el nombre de la decena tra-
gica, Victoriano Huerta, jefe de las tropas del gobierno, traicioné a Made-
ro y se unié a los sublevados.

5. Madero y Pino Suarez, presos y en peligro de muerte, tuvieron que
renunciar. F!] 22 de febrero de 1913, Huerta ordené que los asesinaran.

6. La traicion de Huerta y el asesinato de Madero y Pino Suarez proyo-
caron enorme indignacién en todo México.",Dictadura
1960,3,16,"FRANCISCO I. MADERO

Franciseo I, Madero habfa nacido en la Hacienda del Rosario,
cerca de Parras (Coahuila), el 30 de octubre de 1873. Hizo sus
estudios primarios y secundarios en México y completé su edu-
eacién en Francia,

Se declaré enemigo del régimen dictatorial de Porfirio Dfaz
desde que éste se reeligié por peniiltima vez (1904), y empezé a
luchar porque fuera efectiva en México la democracia. No
obstante pertenecer a una de las familias mexicanas més ricas,
crefa que en nuestro pais eran indispensables las reformas de or-
den social en beneficio de los campesinos y los obreros. Propuso
a Porfirio Diaz que continuara siendo el Presidente indiscutible,
pero que iniciara la transformacién democratica de México me-
diante la libre eleccién del Vicepresidente de la Reptiblica. Como
Porfirio Dfaz no acept6, Madero se puso al frente del movimien-
to politico que desembocarfa en la Revolucién de 1910,

Madero se singularizaba por su nobleza, su bondad y su ape-
go a las virtudes efvicas. Mientras ejercié el poder, ge respe-
taron todas las garantias individuales y todos los derechos del
ciudadano, Bajo su gobierno, la libertad de prensa alcanzé6 Ifmi-
tes desconocidos antes en México. A quienes una vez le repro-
chaban que no hiciera pronto la paz de la Repiblica, él les con-
test6: “Es cierto, Mi gobierno no logra hacer la paz, pero los
derechos, las libertades y las garant{as que se van conquistando
en torlas las entidades de la nacién valen mas que la paz”. Aque-
Ila respuesta ponfa de manifiesto el espfritu del maderismo y
contrastaba con lo que habfa sido aspiracién suprema de la dic-
tadura porfiriana: conseguir la paz a todo trance, es decir, a
costa de las libertades y log derechos.

Madero fue un gran orador. Sus discursos, siempre sinceros,
generosos y humanos, conmovian a las multitudes. México no
s6lo recuerda a Madero: yenera su memoria",Populismo
1960,3,17,"II. LA REVOLUCION CONSTITUCIONALISTA

Asesinados Madero y Pino Suarez, Victoriano Huerta se aduehd
de la Presidencia. Esto, en lugar de apagar el impulso revolucio-
nario, lo avivé mas, Venustiano Carranza, gobernador de Coa-
huila, e Ignacjo L. Pesqueira, gobernador interino de Sonora,
no reconocieron al gobierno usurpador y se levantaron en ar-
mas. Carranza lanz6 el Plan de Guadalupe.

Venustiano Carranza

Conforme al Plan de Guadalupe debia restablecerse en el pais
el orden constitucional. Por esa razén se llamaron constitucio-
nalistas las tropas revolucionarias, y a Venustiano Carranza,
eabeza del movimiento, se le denominé Primer jefe del Ejér-
cito Constitucionalista.

Le lucha volvié a extenderse; la dirigfan varios caudillos: Al-
varo Obregén, Francisco Villa, Emiliano Zapata, Pablo
Gonzalez, Bulelio Gutiérrez y otros muchos, que luchaban,
por separado, en diversas regiones de México.

163",Populismo
1960,3,18,"El ejército constitucionalista, formado principalmente por
campesinos, algunos obreros, y, en Sonora, por buen nimero
de yaquis y mayos, derrot6, casi sin cesar, a las fuerzas de Vic-
toriano Huerta. Asi fue creciendo hasta hacerse irresistible.

Alvaro Obregon, jefe de los constitucionalistas en el Nor-
oeste, consiguid, tras una serie de acciones mds im rtantes cada
vez, inmovyilizar en Guaymas y Mazatlén dos divisiones ene-
migas, lo cual le permitié seguir avanzando hacia Nayarit, Colima
y Jalisco.

Francisco Villa, que al principio de la lucha se interné en
Chihuahua con sélo nueve hombres, llegé a tener bajo su man-
do mas de treinta mil, con los
cuales, después de movimientos
estratégicos brillant{simos, que
le permitieron aniquilar a varios
ejércitos huertistas, avanzé ha-
cia el Centro,

Lucio Blanco, Pablo Gon-
z&lez, Luis Caballero, Eulalio
Gutiérrez, y otros, fueron adue-
fidndose del Noreste. Emiliano

Zapata extendié su dominio por Alvaro

Guerrero, Morelos, Puebla yel Obregon

Estado de México.

Hubo grandes batallas, prin-
cipalmente las de Santa Maria,
Ciudad Judrez, Tierra Blan- cheers
ca, Ojinaga, Torreén, San Pe- conser
dro de las Colonias, Paredén, Zacatecas, Orendain.

En junio de 1914 se suscité una desavenencia entre Carranza
y Villa. Para resolverla se efectuaron las Conferencias de To-
rreén entre representantes de Villa y de Pablo Gonzalez. El
resultado de las platicas fue un convenio que ponfa fin al con-
flicto y que, ademAs, fijaba las bases de las reformas que la
Revolucién debfa hacer en favor de los campesinos y los
obreros, y proponfa que se reuniera una convenci6n para ele-

164",Nacionalismo
1960,3,19,"gir al Presidente provisional tan pronto como Ja Revolucion
triunfase.

El 15 de julio de 1914, Victoriano Huerta comprendié que su
causa estaba perdida irremisiblemente, renuncié a su puesto
y, ya para abandonar el pafs, puso la situacién en manos de
Francisco S. Carvajal, que hasta cinco dias antes hab{a sido
magistrado de la Suprema Corte de Justicia.

Carvajal quiso concertar con los revolucionarios un convenio
para entregarles, mediante ciertas condiciones, los restos de poder
que habfa recibido de Huerta; pero todos los caudillos a quienes
se dirigié —Carranza, Obregén, Villa, Pablo Gonzalez— le con-
testaron que la rendicién del régimen instaurado por Huerta
tenia que ser incondicional.

Entre tanto, las tropas revolucionarias habifan llegado hasta
el Valle de México. Carvajal decidié entonces abandonar el man-
do; lo entregé al general José Refugio Velasco, y se dirigié a
Veracruz, para embarcarse hacia el extranjero.

El mismo dia de la salida de Carvajal —13 de agosto de 1914—
los representantes de José Refugio Velasco y los del Ejército
Constitucionalista firmaron en Teoloyucan, a treinta kilémetros
de la capital de la Reptblica, el documento que establectia la
forma en que la ciudad de México y los restos de las tropas de
Victoriano Huerta se entregaban a la Revoluci6n. Firmaron aquel
documento los generales Alvaro Obregén y Lucio Blanco, en
nombre de las tropas revolucionarias, y el general Gustayo Adol-
fo Salas y el vicealmirante Oth6n Blanco, en representacién
de las fuerzas y la armada que habian servido a Huerta.

Carranza entré en la ciudad de México el 20 de agosto de 1914.
Cumpliendo a medias lo convenido en las Conferencias de To-
rre6n, reunié una junta de generales y gobernadores para el
nombramiento del Presidente provisional. Pero todos los gene-
rales adictos a Villa rehusaron asistir y exigieron que la Conven-
cién se celebrara en Aguascalientes. Asi se hizo.

Como atin estaba en pie la pugna entre los carrancistas y los
villistas, la Convencién de Aguascalientes, a la cual asistie-
ron también los répresentantes de los zapatistas, resolvid:

165",Conservadurismo
1960,3,20,"#), Que Carranza y Villa quedaran separados de sus puestos,

b). Que Bulalio Gutiérrez fuera el Presidente provisional.

Ni los earrancistas ni los villistas llevaron adelante la primera
de esas dos disposiciones; y en cuanto ala segunda, 86lo la aca-
taron Villa y Zapata y los partidarios de ambos, Esto dio motivo
a que Eulalio Gutiérrez, con el apoyo dé Villa, avanzara sobre
la ciudad de México, y a que Carranza, seguido por Obregén
y Pablo Gonzalez, se retirara hasta el puerto de Veracruz,
donde instalé la Primera Jefatura.

Eulalio Gutiérrez, Presidente de la Re«
publica nombrado por la Convencién,
entr6 en la ciudad de México, acompafiado
de Francisco Villa, el 3 de diciembre de 1914,
Con ellos venfan varios de los ministros que
Gutiérrez habfa nombrado: José Isabel Ro«
bles, José Vasconcelos, Felfcitos Villa-
rreal, Paulino Martinez y Valentin Ga-
ma. Dias después, Lucio Blanco aceptaria

isco Villa et también miembro del gabinete.
Sse Ma, El 4 de diciembre se reunieron en Xochi-
milco Francisco Villa y Emiliano Zapata,
quienes nunca se habfan visto antes, yel
dia 6, las tropas de ambos caudillos desfi-
laron por las calles de la ciudad de Méxica.

En ese estado las cosas —instalado Ca-
rranza en Veracruz, y en la ciudad de Méxi-
co el gobierno de la Convencién—, siguié la

disputa entre las facciones villista y zapa-
\ Fi) tista por un lado, y Ja carrancista por el

otro, Pero de alli a poco, el choque entre los
dos distintos modos de ver se convirtié en
una tremenda lucha armada que durarfa
varios meses,

Durante el mes de abril de 1916, Obreg6n rechazé a Villa en
Celaya y luego lo derroté alli mismo y en Trinidad, hechos
cuya importancia resulté ser muy giande porque sirvieron de

Emiliano Zapata

166",Dictadura
1960,3,21,"base al triunfo de los carvanctistas, a pesar de que Villa y Za-
pata nunca fueron totalmente vencidos. (Zapata moriria asesi-
nado el 10 de abril de 1919, en Chinameva, Estado de Morelos,
y Villa el 20 de jullo de 1923, en Parral, Estado de Chihuahua.)

Carranza habia expedido en Veracruz, el 6 de enero de 1915,
la Ley sobre dotacién y restitucién de tierras, conducta que
también siguié Villa al firmar en Aguascalientes, en el mes de
abril, otra ley agraria.

A medida que el pais fue quedando bajo el dominio de Carran-
za, éste robustecié su gobierno; pero pasé algin tiempo antes
que la Revolucién pudiera dar forma legal a todas sus aspiracio-
res, Esto se hizo al reunirse en Querétaro, a partir de noviembre
de 1916, el Congreso Constituyente.

(Bjercicio ntimero 61 del Cuaderno de Trabajo)

Lo que debes recordar sobre Ja Revolucién Constitucionalista:

1. Asesinados Madero y Pino Sudrez, Victoriano Huerta se aduefié de la
Presidencia de la Repiblica. No lo reconocieron el gobernador de Coahuila,
Venustiano Carranza, ni el de Sonora, Ignacio L, Pesqueira.

®. Carranza proclamé el Plan de Guadalupe. Conforme a éste, el pals
debfa volveral orden constitucional; de aqui que tomaran el nombre de
constitucionalistas las tropas revolucionarias, y Venustiano Carranza el
de Primer Jefe del Ejército Constitucionalista.

3. El Ejéreito Constitucionalista, formado por campesinos, algunos
obreros, y, en Sonora, por buen ntimero de yaquis y mayos, derroté una
vez tras otra a las fuerzas de Victoriano Huerta. Lo dirigian varios cau-
dillos. Hubo muchas batallas notables, principalmente las de Santa Maria,
Ciudad Judrez, Tierra Blanca, Ojinaga, Torreén, San Pedro de las
Colonias, Paredon, Zacatecas, Orendain.

4. Se suscité un conflicts entre Venuatiano Carranza y Francisco Villa.
Para resolverlo se efectusvon las Conferencias de Torreén, En ellas se

167",Comunismo
1960,3,22,"Bijaron las bases de las reformas que la Revolucién debfa hacer y se propuso
que se reuniera la convencién que debfa elegir al Presidente provisional
tan pronto como la Revolucién triunfase. ;

5. En julio de 1914, Victoriano Huerta renuncié a su puesto; lo entregé
a Francisco S, Carvajal y abandoné el pais. Carvajal, para entregar el
poder, quiso que los revolucionarios aceptaran ciertas condiciones; pero
como ellos rehusaron, Carvajal también renuncié, entreg6 el mando al ge-
neral José Refugio Velasco y salié del pais a los veinte dias de haberlo
hecho Victoriano Huerta. ;

6. El 13 de agosto de 1914, los representantes de José Refugio Velasco
firmaron en Teoloyucan, a 30 kilémetras de la capital de la Reptiblica, la
rendicién incondicional de los restos de las tropas de Victoriano Huerta.

7. Venustiano Carranza entré en la ciudad de México el 20 de agosto de
1914, Poco después reunié alli la Junta de generales y gobernadores
que habria de elegir al Presidente provisional; pero como los partidarios
de Francisco Villa exigieron que la junta tomara la forma de verdadera con-
vencién y que se efectuara en Aguascalientes, asi se hizo,

8. La Convencion de Aguascalientes resolvié separar de sus puestos
a Carranza y Villa y nombrar Presidente provisional a Eulalio Gutié-
rrez. Ni los carrancistas ni los villistas acataron integramente esos acuer-
dos. Por esto se desaté otra vez la lucha entre las dos facciones.

9. Venustiano Carranza se retiré al puerto de Veracruz, adonde lo si-
guieron las tropas de Obregén y Pablo Gonzélez, y alli instalé su
Bulalio Gutiérrez, Presidente de la Republica nombrado por la Conven-
ci6n, entr6 en la ciudad de México el 3 de diciembre de 1914. Lo acompa-
Haban los miembros de su gabinete y Francisco Villa.

10. En ese estado de cosas, se inicié la guerra entre villistas y zapatis-
tas, por un lado, y carrancistas por el otro. Durante el mes de abril de 1915
Obreg6n rechazé a Villa en Celaya, y luego lo derroté alli mismo yen
Trinidad, lo cual dio el triunfo a los carrancistas.

11. Carranza expidié en Veracruz, el 6 de enero de 1915, la Ley sobre
dotacién y restitucién de tierras, Villa, en abril, expidié en Aguascalien-
tes otra ley agraria. A

12. Tan pronto como Carranza dominé6 la mayor parte del pafs, convocé
un Congreso Constituyente, que se reunié en Querétaro desde fines de
1916 y convirtié en ley las aspiraciones revolucionariaa.",Populismo
1960,3,23,"Ill. LA CONSTITUCION DE 1917

DERECHOS
fei) CAMPESINOS “7

La nueva Constitucién, promulgada en Queréiaro el 5 de fe-
brero de 1917, dio cabida, definitivamente, a las aspiraciones
populares. . 7

Es la Constitucién que rige actualmente a nuestro pafs. Se
deriva, en modo directo, de la Constitucién de 1857, cuyos li-
neamientos generales reproduce, y en ella estan incorporadas las
Leyes de Reforma. Representa, pues, el conjunto de las liber-
tades y los derechos que el pueblo de México ha conquistado
desde la Revolucion de Ayutla hasta nuestro dias. Sus princi-
pales articulos, en lo que se refiere a los propésitos de la Re-
yolucién Mexicana, son el 3°, el 27 y el 123, segtin lo veras en

a). El Artfculo 3° dispone que la ensefianza primaria im-
partida en México debe ser obligatoria y gratuita, y afiade
que, estando garantizada por el Articulo 24 de la Constitucién
la libertad de creencias, dicha enséfianza sera, ademas, ajena
a cualquier doctrina religiosa.

b). El Artieulo 27 entrega.a la nacién, en propiedad, las tie-
rras y aguas comprendidas dentro de los limites territoriales de
México, y le concede el dominio sobre los minerales, yacimien-
tos petroleros y otras muchas riquezas, antes poseidas, casi
exclusivamente, por empresas extranjeras. Establece asimismo

169",Conservadurismo
1960,3,24,"este articulo la restitucién de las tierras de que habfan sido
despojados los pueblos, muy en particular los indfgenas, y la
dotacién de tierras a aquellas comunidades rurales que no las
hubiesen tenido, Ordena también la destruccién de los lati-
fundios, y favorece enérgicamente la propagacidn de la pequefia
propiedad agraria,

ce). El Articulo 123 fija los fundamentos en que ha de descan-
sar la legislacién del trabajo de los asalariados. Sus preceptos
mas importantes son: 1), la jornada maxima, que nunca exce-
deré de ocho horas diarias; 2), la prohibicién del trabajo de
las mujeres y los nifios, cuando sea inadecuado al sexo yala
edad; 3), el descanso semanal obligatorio; 4), el trato espe-
cial a las madres trabajadoras; 5), la institucién de un sala-
rio no menor de la cantidad que baste a satisfacer las necesida-
des de la familia del trabajador; 6), la dotacién, hecha por
cuenta de los empresarios, de habitaciones y escuelas para los
trabajadores y sus familias; 7), el seguro social para los acci-
dentes del trabajo y las enfermedades profesionales; 8), la liber-
tad de los trabajadores para asociarse en sindicatos, y 9),
el derecho de acudir a la huelga.

(Ejercicio ndimero 62 del Cuaderno de Trabajo)",Neoliberalismo
