generacion,libro,pagina,texto,prediccion
2008,2,11,"En 1884, el general Diaz volvié a ocupar la presidencia. Las acciones que Dictadura
emprendid le permitieron fortalecer su poder y mantener la estabilidad. Contd Gabiemo que oeroe 0) poder
con el apoyo de importantes sectores de la sociedad, sobre todo ‘politicos, ay more
militares, inversionistas, terratenientes y clases medias, quienes consideraban
que Diaz debia permanecer en el gobierno para mantener el orden y el creci-
miento econdmico del pais.

Gracias a esto, en los siguientes afios Diaz se reeligié cinco veces segui- LTA ig re Fe
das. Su gobierno se convirtié en una dictadura, porque eliminé las libertades —ofrenda a Porfirioporti.
Politicas, censurd a la prensa, reprimidé violenta-
mente las protestas sociales, impidié que se lle-
varan a cabo elecciones libres e impuso a los a
gobernadores de los estados; ademas, las institu- j i ii
ciones de justicia y el poder legislativo obedecian -
sus Ordenes. Esta etapa de la historia de México
se conoce como Porfiriato.

Caricatura publicada en La Orquesta, que
representa a México como una torre de Babel.

Para OBSERVADORES

> Observa las imagenes de este tema: zqué puedes
apreciar en ellas? ¢Qué dicen los textos que las
acompafian? Explicalas con tus propias palabras.

En caso de que desconozcas alguno de los",Dictadura
2008,2,12,"El Porfiriato
wa Estabilidad, desarrollo economico
Be e inversion extranjera

En el area econdmica, Porfirio Diaz buscé atraer inversiones extranjeras, para
'o cual ofrecié a los empresarios facilidades y ventajas para hacer negocios
en México.

La mineria, la electricidad, el petrdleo, la construccién de ferrocarriles, la
produccién de hilados y tejidos, y en general las comunicaciones (teléfonos,
telégrafos, bancos, puertos) fueron las principales actividades econdmicas
de la época y empresarios de Estados Unidos, Francia, Alemania y Gran
Bretajia, invirtieron en ellos.

Gracias a las inversiones, tanto extranjeras
como nacionales, se reactivé el comercio, se esti-
muld el crecimiento de las ciudades, se generd
empleo y se impulsé la produccién agricola; todo
esto permitid que mejoraran las condiciones de
vida de la clase media y los profesionistas. No obs-
tante, los beneficios de esta prosperidad no llega-
ron a otros sectores de la poblacién como cam-
pesinos, obreros, artesanos, jornaleros, pequefios
comerciantes e indigenas.

Un dato interesante

> :Hay algo mis fuerte que el acero? :Sabias que
muchos de los cables que sirven para sujetar a
los barcos, actualmente, son elaborados con la
fibra natural del henequén, de origen yucateco?

Mineros. Esto ha pérmitido sustituir las gruesas cadenas

md a de acero que durante mucho tiempo fueron -

empleadas en todos los puertos del mundo.

Para DETECTIVES Esta planta se sigue utilizando también para
Deporte de origen estadunidense cuyos confeccionar cuerdas, cordeles, hamacas, sogas.
jugadores usan gorra y guante; esta mas c incluso jabén.. 0 de he

difundido en el golfo de México, y lleg6 a rtantes, I

nuestro pais durante el Porfiriato, zcual es?

Bloque 3",Capitalismo
2008,2,13,"Hacia 1884, la inversion extranjera era de 100 millones de pesos y para
finales del Porfiriato se elevé 34 veces mas y estaba repartida como se indica
en el siguiente cuadro:

Inversi6n extranjera en México (porcentaje por pais)

Sector Estados Unidos | Gran Bretafa Francia

Bancor

Ferrocarriles

Servicios

Publicos

Industria

Comercio

Alemania

Trabajadores dela
Oficina de Telégratos
(ca. 1900).",Neoliberalismo
2008,2,14,"COoMPRENDO Y APLICO
> Observa la informacién del cuadro y responde
en tu cuaderno.
Identifica cudles fueron los sectores donde hubo
mayor inversion extranjera. 2Qué beneficios
° piensas que obtuvo México con esa inversién?

Red ferroviaria en 1910

> Observa el mapa, localiza y contesta en tu
cuaderno. :Cudles fueron los estados en donde
se construyeron mas vias férreas?, gpor qué?",Neoliberalismo
2008,2,15,"Ciencia, tecnologia y cultura

Al final del siglo xix, empezé un proceso de modernizacién en nuestro pais,
debido al cual la vida en algunas ciudades tuvo cambios notables; en gene-
ral, la tecnologia transform6 la vida y el paisaje de diversas regiones del pais.
Por ejemplo, se construyeron numerosas vias ferroviarias, lo que ayudé a
la integracion y el fortalecimiento econémico de diferentes zonas del pais,
pues los viajes en tren resultaron mas rapidos, comodos y seguros. También
se introdujeron otros transportes, como el automévil, el tranvia eléctrico y la
bicicleta, que permitieron mejorar el traslado de personas y sustituyeron alas
Carretas y tranvias tirados por mulas.

Un dato interesante

[Ante los avances en las comtnicaciones}, ef municipio [de la Ciudad
de México] creyé que, por fin, habia acabado con el problema del
excremento en las calles al momento de jubilar las mulas y los caba-
llos que jalaban los viejos tranvias, por lo que, ademas, los transetin-
tes dejarian de ensuciarse los zapatos. Muy pronto se descubrié que
ahora en el pavimento caia aceite proveniente de las nuevas maquinas
motorizadas y que la poblacién podia resbalarse o manchar su ropa.

Fuente: Judith de la Torre Rend6n, “La ciudad de México en los albo-
res del siglo xx"", en Vida Cotidiana, t. V, vol. 2, p. 27.",Neoliberalismo
2008,2,16,"94

Las comunicaciones y otros avances tecnolégicos modificaron la vida
laboral y cotidiana. Con la generacién y el uso de la electricidad en las ciuda-
des, se favorecié una actividad nocturna mas intensa.

Por ejemplo, el cinematografo dio
nuevos espacios de diversion y espar-
cimiento a la sociedad; la camara foto-
grafica representd un medio para perpe-
tuar escenas Cotidianas y personajes de
la época, y los teléfonos se volvieron el
contacto de comercios y casas adinera- |
das que tenian acceso a este medio de
comunicacién.

Sin embargo, la introduccion de estos
avances hizo mas evidentes las desiqual-
dades sociales en el pais. El crecimien-
to econdmico local y regional se logré
a costa de los menos afortunados, y en
general, la industrializacién implicé el
dominio de unos cuantos. Las ciudades
fueron el escenario en donde se podian
observar los enormes contrastes entre la
riqueza y la pobreza.

Café de ta Concordia (1871).

Consutta EN...

Si quieres conocer mas acerca de este tema te -
sugerimos leer: Wraisz
Varios autores, La revolucion a todo vapor,

México, sep-Ediciones Tecolote, 1994 (Libros Para DETECTIVES

del Rineén), Es un deporte muy popular en nuestro pais;
Varios autores, Noticias de fin de siglo, México, en él sélo se pueden usar los pies para golpear

sep-Ediciones Te¢olore, 1996 (Libros del un balén; es de origen inglés y lleg6 a México

Rinc6n). _ durante el Porfiriato.

eS

Bloque 3",Comunismo
2008,2,17,"95

CoMPRENDO Y APLICO

> En equipos observen las imagenes de este tema
ec identifiquen en ellas los avances tecnolégicos y
en las comunicaciones. Preguntales a tus abuelos
u otras personas mayores si recuerdan algunos
de esos objetos o los usaban cuando eran nifos.
Escribe en tu cuaderno las diferencias que

Nifias y nifios a finales del siglo xix

Hacia finales del siglo xtx, México vivid

una serie de adelantos tecnolégicos; éstos se
reflejaron también en los juguetes. Por ejemplo,
los nifios de esos afios vivieron la aparicién del
ferrocarril; los artesanos mexicanos reflejaban
este hecho construyendo trenecitos de madera,
cart6n o lamina que se convertirian en los
juguetes favoritos de los nifios.

Eugenia Meyer, Nifios de ayer, niftos de
hoy, México, Lumen-tnaH-Gonaculta, 2007,
{Coleccién Huellas de México, serie Ecos),",Comunismo
2008,2,18,"96. |

oa | corona Movimientos de protesta: campesinos

inconiomidadesde ~=»s- YW ODTErOs

Jon diferentes grupos
sociales del Porfiriato.
Una vez establecidas las reformas liberales, el pais enfrenté un nuevo pro-
Reiaicic blema: el de la propiedad de la tierra; para ello, el gobierno puso a la venta

Gran extension de tierra que '@8 tierras comunales y de la Iglesia, ofreciéndolas a quienes tuvieran los

sirve para las labores agricolas recursos para adquirirlas, Algunos empresarios y hacendados compraron

yganaderas, pertenecientea grandes extensiones de tierra y formaron latifundios. Aunque de esta forma

oar neo pines lograron aumentar la produccion agropecuaria, afectaron a otros sectores de

a al poblacién como a las comunidades indigenas y campesinas y a pequefios

rancheros, quienes perdieron sus propieda-

des o no pudieron competir con los grandes
hacendados.

Esta situacién provocé a finales de!
siglo xix, el descontento de gran parte de
la poblacién rural mexicana, dando pie a
levantamientos campesinos en los estados
de Veracruz, Hidalgo, Valle de México, Chi-
huahua, San Luis Potosi, Nayarit, Sonora,
Guerrero, Oaxaca, Chiapas y Yucatan, los
cuales fueron reprimidos con violencia.

Unos cuantos mexicanos y extranjeros
eran los duefios de la tierra y las fabricas. En
cambio, la mayoria de la poblacién no poseia
una parcela para sembrar, ni podia trabajar

Obreras en Rio Blanco,
Veracruz (ca. 1906).

Pancramicqdde la tabricn

Bloque 3",Populismo
2008,2,19,"de forma independiente por la falta de recursos; al no tener otra opcién para
sobrevivir, trabajaban como obreros en las fabricas 0 como peones en las
haciendas.

Tanto en el campo como en las fabricas, la jornada de los obreros y
peones era de 12 a 15 horas diarias y recibian un salario que no alcanzaba
para cubrir sus necesidades basicas; ademas, sus viviendas eran pobres,
Con frecuencia se les pagaba con vales en lugar de dinero, para comprar
en las tiendas de raya, que era el lugar donde vendian a costos muy altos
los alimentos basicos; esta forma de pago los obligaba a solicitar préstamos
por adelantado, que, muchas veces, los endeudaban de por vida; frecuente-
mente eran maltratados con golpes y castigos, sobre todo en las haciendas
del sur del pais. Esta explotacién era posible porque no existian leyes que
protegieran a los trabajadores. Los mejores puestos eran para los extranjeros,
dejando de lado a los trabajadores mexicanos.

Los obreros se organizaron en sindicatos y asociaciones para defender
sus derechos. Utilizaron la huelga como un recurso para exigir mejores condi-
ciones de trabajo. Pero estos movimientos fueron reprimidos por el gobierno
porfirista. Entre las huelgas mas importantes destacaron la de los mineros de
Cananea, Sonora, en 1906, y la de la fabrica textil de Rio Blanco, Veracruz,
en 1907.

Huelga
Suspensién de labores en un
centro de trabajo para exigir
a los patrones la satisfaccién
de ciertas demandas de los
twabajadores, como aumento
de salario, prestaciones,
seguridad en el trabajo,
etcétera.",Capitalismo
2008,2,20,"98 __

CompPRENDO Y APLICO
Cananea, 2 de junio de 1906.

En un franco desafio a las autoridades patronales, los mineros de la
Cananea Copper Co. se lanzaron ayer ala huelga, para manifestar su
descontento por las condiciones laborales y por la notoria diferencia
que priva entre los mexicanos y los norteamericanos que trabajan
en la empresa. Los primeros ganan tres pesos por jornadas de diez y
doce horas, mientras que los segundos reciben siete pesos por menos
horas de trabajo. El presidente de la compaiifa, el coronel William C.
Greene, demostré su asombro al ver que todos los mexicanos partici-
pan en la huelga. Contest6 el pliego petitorio de los mismos mineros
en términos que invalidan las exigencias de los trabajadores.

EI pliego petitorio de los mineros incluye, entre otros puntos,
sueldo minimo de cinco pesos diarios con ocho horas de trabajo; los:
mismos derechos para mexicanos y norteamericanos y opipae en la
compafiia 75% de mexicanos. *

La situacion en Cananea se ha vuelto critica. = lo at
desfila por las calles y se ha colocado en pleno reto, enfrente de las
oficinas de la empresa. Los norteamericanos se encuentran adentro

Bae Sas REG ae ee

intereses a cualquier precio...

Py

Carcel de Cananea, 90
Fuente: Tiempo de México, México, sev, 1984, a0 as

> 1. Lee el texto anterior y contesta las preguntas
en tu cuaderno:

¢Qué motivé la huelga?

éQuiénes la iniciaron?

¢Cudles eran sus demandas?

¢Consideras que las peticiones eran justas?, zpor
qué?

Si fueras el duefio de la empresa, ¢qué harias
para evitar una huelga?

Bloque 3",Comunismo
2008,2,21,"La Revolucion Mexicana

La oposicion de Francisco |. Madero,
su ideario democratico y el inicio
de la Revolucién Mexicana

Hacia finales del siglo xix y principios del xx se formaron distintos grupos
politicos que exigieron elecciones democraticas. Asimismo, se fundaron
periddicos opositores al gobierno, como E/ Hijo de! Ahuizote, Excélsior
y Regeneracién.

En 1908, Porfirio Diaz concedié una entrevista al periodista estadu-
nidense James Creelman, en la cual afirmé que no pensaba competir en
las siguientes elecciones presidenciales, pues consideraba que México
estaba listo para gobernarse democraticamente. Pero en realidad él no
tenia la intencién de abandonar el poder.

COoMPRENDO Y APLICO

LA SUCESION PRESIDENCIAL EN 1910

Caricatura publicada en E? Hijo de! Ahuizote.

Sobre todo, hay que tener presente que cualquier
ventaja, cualquier concesién, cualquier conquista ate

obtenida por las prdcticas d iivesbanse anartoea es
duradera, mientras que un triunfo, por importante ; ae
que sea, obtenido con las armas, no hard sino agravar
nuestra situaci6n interior (p. 302),

> Lee el fragmento de La sucesién presidencial. En ese libro,
Madero menciona algunas “practicas deniocraticas”.
¢Cudles son? ;Qué importancia tienen para México en la
actualidad? Discutan en grupo las respuestas y lleguen a
una conclusién.

CONSULTA EN...
Si quieres conocer el texto completo te sugerimos consultar la pagina:",Socialismo
2008,2,22,"Carmen Serdan,

Para DETECTIVES

Pais de Europa que influyé culturalmente sobre
los grupos adinerados de México durante

el Porfiriato, en la arquitectura, el uso de

la moda para i

perfumes

Bloque 3

Ese mismo afio, Francisco |, Madero publicé su libro La sucesién presi-
dencial en 1910, en el cual propuso crear un partido politico que se opusiera
ala reeleccién de Diaz. Al afio siguiente funds el Partido Nacional Antirreelec-
cionista y se postuld a la presidencia de la Republica. Como candidato, viajd
por el pais para dar a conocer sus ideas politicas, destacando entre ellas su
empefio en convertir a México en un pais democratico, gobernado por la ley
y donde los distintos grupos sociales vivieran en armonia.

Madero obtuvo gran apoyo entre los ciudadanos que se disponian a votar
por él como presidente en las elecciones de 1910. Esto alarmé a Diaz, quien
ordend encarcelarlo bajo el cargo de sublevar a la poblacién y de ultrajar a

las autoridades. De este modo las elecciones se realizaron mientras Madero

se hallaba preso. Los votos a su favor fueron anulados de modo que Porfirio

Diaz volvid a ganar la presidencia. Madero logré escapar y publicé el Plan
de San Luis, por medio de! cual convocaba a la poblacién a levantarse en
armas contra el gobierno.

Su llamado encontré respuesta en diversas regiones del pais: en Chihu-
ahua, con Francisco Villa y Pascual Orozco; en Puebla, con los hermanos
Aquiles, Maximo y Carmen Serdan; y en Morelos, con Emiliano Zapata. Para
Principios de 1911, los levantamientos se extendieron exitosamente por
diferentes regiones. En mayo, el general Diaz renuncié a la presidencia y
abandon el pais. Enseguida se realizaron elecciones libres en las que resulto
triunfador Francisco |. Madero.

Madero traté de gobernar con apego a la ley y respetando las libertades
democraticas, Sin embargo, enfrent6 graves problemas. Algunos de sus parti-
darios esperaban respuestas inmediatas a las demandas sociales y al no obte-
nerlas se alzaron en armas nuevamente, como sucedié en e! caso de Emiliano
Zapata. Por otra parte, ni los antiguos porfiristas ni los empresarios extranjeros
favorecidos por Diaz, veian con buenos ojos al nuevo presidente.

En febrero de 1913, un grupo de militares, apoyados por el embajador
de Estados Unidos, se rebelaron contra el gobierno en la Ciudad de México,
Este episodio fue conocido como la “Decena Tragica"" porque en los 10 dias
que duraron los combates murieron miles de personas. Madero y el vicepre-
sidente José Maria Pino Sudrez fueron asesinados por érdenes del general
Victoriano Huerta, quien usurpé la presidencia de México.

Ante este hecho, Venustiano Carranza, gober-
nador de Coahuila, elabord el Plan de Guadalupe,

desconocia a Victoriano",Socialismo
2008,2,23,"101

| El desarrollo del movimiento armado
y las propuestas de los caudillos
revolucionarios: Emiliano Zapata,

Cauditio

Francisco Villa, Venustiano Carranza Lider ce a partirdie sie ouslidedes
y Alvaro Obregon piteupaon esau

militar, A cambio de! apoyo y lealtad
de sus seguidores, los caudillos
realizaban acciones para satisfecer

Durante la Revolucién, en distintas partes del pais se levantaron en armas
grupos revolucionarios con diferentes proyectos politicos. Estos se organi-
zaron en torno a caudillos como Emiliano Zapata, Francisco Villa, Venustiano
Carranza y Alvaro Obregén. Cada uno de ellos elaboré un documento en el
que plasmaron sus demandas.

El Plan de Ayala, propuesto por Emiliano Zapata, demandaba el reparto
de tierras a indigenas y campesinos, y también exigia la entrega de terrenos,
montes y aguas a quienes los necesitaran. El movimiento zapatista expresaba
las demandas de los campesinos mexicanos que habian sido despojados por
los hacendados porfiristas, por lo que peones, jornaleros y otros trabajadores
del campo del centro y sur del pais se unieron a dicho movimiento.

El movimiento villista representd los anhelos y las necesidades de los tra-
bajadores del campo en el norte del pais, quienes reclamaban el reparto de
las tierras de las grandes haciendas agricolas y ganaderas donde trabajaban.
Villa elaboré la Ley Agraria General, en la que destacaba la reducci6n de las.
grandes propiedades territoriales a limites justos, distribuyendo equitativa-
mente las tierras excedentes.

El general Francisco Villa y su escolta.

Un dato interesante

El ferrocarril fue un medio
de transporte muy utilizado
durante la revoluci6n.
Facilité el traslado de grandes
ejércitos a largas distancias.
Esto le dio al movimiento
armado un caracter dindmico.
Por eso en los testimonios",Nacionalismo
2008,2,24,"102.

Venustiano Carranza fue gobernador de Coahuila durante el gobierno
de Madero y a su muerte se convirtié en el principal lider revolucionario.
Consideré necesario reformar la Constitucién para favorecer de manera mas
equitativa la sociedad, el comercio, la industria y favorecer la educacién. A su
ejército se le conocié como constitucionalista.

Alvaro Obregon apoyé a Carranza y se sumo al e@jército constitucionalis-
ta, pues coincidia con él en la idea de hacer de México un pais préspero y
moderno.

Cuando Victoriano Huerta usurpé la presidencia, villistas y zapatistas
se unieron a Venustiano Carranza para combatirlo, Ante esto,
en agosto de 1914, Huerta dejé el pais y Carranza,
que habia sido reconocido como jefe por otros cau-
dillos, como Francisco Villa, Emiliano Zapata y el
sonorense Alvaro Obregon, entré triunfante en la
Ciudad de México.
Posteriormente, Carranza ocupé la presidencia;
pero entonces los revolucionarios se enfrentaron, pues
muchos, entre ellos Zapata y Villa, no estuvieron de acuer-
do, porque pensaban que no se identificaba con los intere-
ses del campesinado, Los jefes revolucionarios se reunieron en
Aguascalientes y nombraron presidente a Eulalio Gutiérrez.

Nifios y nifias en la Revolucién

Muchas veces los nifios y las nifias entre los 7 y

los 12 afios, desempejiaron diferentes actividades
durante la lucha revolucionaria, aunque algunos
participaron en combate, otros tuvieron tareas
como tocar el redoblé de tam",Socialismo
2008,2,25,"103

Asi, los revolucionarios quedaron divididos en dos bandos: por un lado
los carrancistas y, por otro, villistas y zapatistas. En el bando carrancista
destacé el general Alvaro Obregon, quien dirigid con gran éxito al ejército
constitucionalista. Bajo su mando las tropas de Carranza lograron victorias
decisivas sobre sus adversarios en 1915.

ComPRENDO Y APLICO
> Las ideas de reforma social quedaron plasmadas en
el Plan de Ayala y la Ley Agraria; a continuacion te

presentamos un fragmento de cada uno.

Alvaro Obregon.

Plan de Ayala

@ Art. 6°. Que los terrenos, montes y aguas
que hayan usurpado los hacendados |...
© caciques a la sombra de la tirania [...]
entraran en posesién de estos bienes [...] los
pueblos o ciudadanos que tengan los titulos
correspondientes de esas propiedades, de las
cuales han sido despojados por la mala fe de
nuestros opresores.

w Art. 7°. En virtud de que la inmensa mayoria
de los pueblos y ciudadanos mexicanos, no
son mas duefios que del terreno que pisan,
sufriendo los horrores de la miseria sin poder
mejorar su condicién social [...] por estar
monopolizados en unas cuantas manos las
tierras, Montes y aguas; por esta causa se
expropiaran [...] a los poderosos propietarios
de ellos, a fin de que los pueblos y ciudadanos
de México obtengan ejidos, colonias, fundos
legales para pueblos o campos de sembradura
o de labor.

Noviembre de 1911

DpsPian de Ayala, 1911,",Nacionalismo
2008,2,26,"Ley Agraria

m Art. 1°. Se considera incompatible con la paz y la prosperidad de
la Republica la existencia de las grandes propiedades territoriales.

@ Art. 3°. Se declara de utilidad piiblica el fraccionamiento de las

@ Art. 4°, Se expropiaran también los terrenos circundantes de los
pueblos de indigenas en la extensién necesaria para repartirlos en
pequeiios lotes entre los habitantes de los mismos pueblos.

w Art. 5°. Se declara igualmente de utilidad piiblica la expropiacién
de los terrenos necesarios para fundacién de poblados en los
lugares en que se hubiere congregado o Ilegare a congregarse
permanentemente un numero tal de familias de labradores [...]

y para la ejecucién de obras que interesan al desarrollo de la
agricultura parcelaria y de las vias rurales de comunicaci6n.

Mayo de 1915

> Qué problemas se buscaba resolver con estos
decretos? ¢Quiénes serian beneficiados con estas
medidas?",Nacionalismo
2008,2,27,"La Constitucién de 1917, sus principios
y principales articulos

La victoria del bando constitucionalista sobre Villa y Zapata permitid que
Carranza asumiera la presidencia y convocara a un Congreso en Querétaro,
con el propésito de redactar una nueva Constitucién para el pais, la cual se
promulgé el 5 de febrero de 1917, y es la que nos rige actualmente.

Esta nueva constitucién retomé los principios liberales plasmados en la
Constitucién de 1857, y también incorporé principios nacionalistas y algunas
demandas sociales por las que el pueblo habia luchado durante la revolucién.
Ha sido reformada para adaptarla a los cambios de los tiempos, pero sus
principios basicos siguen vigentes. Garantiza la igualdad ante la ley de todos
los ciudadanos, las libertades de reunién, expresién y transito, asi como otros
derechos fundamentales plasmados en los siguientes articulos.

m Art. 3°. La educacién que imparta el Estado sera
gratuita, laica y obligatoria.

m Art. 27°. Las tierras, montes, aguas y productos
del subsuelo pertenecen a la Nacién. (Con este
articulo se reafirmaba el aspecto social de la
propiedad, entendida ésta como dominio trans-
mitido de la Nacién a los particulares. Con éste
se sentaron las bases del reparto agrario y la
expropiacién del petréleo).

= Art. 123°. Establecié las relaciones obrero-pa-
tronales: jornada laboral de ocho horas, el dere-
cho a la seguridad y a la asistencia social, el
derecho a huelga, la igualdad de oportunidades
en el trabajo para todos los ciudadanos.",Conservadurismo
