generacion,libro,pagina,texto,prediccion
2014,1,21,"BLOQUE Ill

Dictadura. Forma de gobierno caracterizada
por el ejercicio del poder sin limite de una sola
persona 0 instituci6n.

Hey sues’, Lrincpe cororade

Caricatura publicada en La Orquesta (1877), titulada “A rey
muerto, principe coronado”, con motivo de la toma de
posesi6n de Porfirio Diaz como presidente.

En 1884, el general Diaz volvié a ocupar la
presidencia. Las acciones que emprendié le per-
mitieron fortalecer su poder y mantener la estabi-
lidad. Conté con el apoyo de politicos, militares,
inversionistas, terratenientes y de la clase media,
quienes consideraban que debia permanecer en el
gobierno para mantener el orden y el crecimiento
econdémico.

En los siguientes afiios, Diaz se reeligié cinco
veces consecutivas. Su gobierno se convirtié en
una dictadura porque eliminé las libertades po-
liticas, censuré a la prensa, reprimié las protestas
sociales, impidié que se llevaran a cabo elecciones
libres, e impuso a los gobernadores de los estados;
ademis, las instituciones de justicia y el Poder
Legislativo obedecian sus drdenes. Esta etapa de
la historia de México se conoce como Porfiriato.

CAC A NA

Hi) |

Caricatura publicada en El Hijo de! Ahuizote, titulada “Una
ofrenda a Porfiriopoxtli”.",Dictadura
2014,1,23,"COMPRENDO
Y APLICO

Observa las caricaturas de
las paginas 84 y 85 y res-
ponde en tu cuaderno las
siguientes preguntas.

@ Enla caricatura de la pagina
84, 4a quién estan coro-
nando? £A qué se refiere la
frase “A rey muerto, princi-
pe coronado”? ,Quién es
el rey que muri6?

@ En la ccaricatura de la pagi-
na 85, gpor qué crees que
México fue representado
como una torre de Babel?
éPor qué en la cima de la
torre dice “Tuxtepec y Rio
Blanco”? {Qué grupos so-
ciales identificas?

@ En la caricatura titulada
“Una ofrenda a Porfiriopoxtl”,
équé idea de Porfirio Diaz
ofrece la imagen? ,Qué
palabras se incluyen en la
caricatura? ~A quién estan
sacrificando? Por qué?

@ En qué aspectos de las
tres caricaturas se puede
observar la burla o satira al
gobierno de Porfirio Diaz?
~Cual es el mensaje que
se quiere transmitir a tra-
vés de las caricaturas?

Caricatura publicada en La Orquesta, que representa a México como una torre
de Babel.

Torre de Babel. Seguin la Biblia, fue una edificacion que empezaron
aconstruir los babilonios con el propésito de llegar al cielo; se dice que
Dios castigo el orgullo y la soberbia del ser humano haciendo que los
constructores hablaran distintas lenguas, y con la confusi6n ya no
pudieran comunicarse.",Nacionalismo
2014,1,25,"BLOQUE Ill

EI Porfiriato

Estabilidad, desarrollo econémico e inversién extranjera
En el area econdmica, Porfirio Diaz buscé atraer inversiones extran-
jeras, para lo cual ofrecié a los empresarios facilidades y ventajas
para hacer negocios en México.

La mineria, la electricidad, el petrdleo, la construccién de ferro-
carriles, la produccién de hilados y tejidos, las actividades bancarias
y en general las comunicaciones (teléfonos, telégrafos y puertos)
fueron las principales actividades econédmicas de la época, que
atrajeron inversiones de empresarios de Estados Unidos, Francia,
Alemania e Inglaterra.

Gracias a las inversiones, tanto extranjeras como nacionales, se
reactivo el comercio, se estimulé el crecimiento de las ciudades,
se generé empleo y se impulsé la produccién agricola; esto permitié
que mejoraran las condiciones de vida de la clase media y de los pro-
fesionistas. No obstante, los beneficios de esta prosperidad no llega-
ron a los otros sectores de la poblacién, como campesinos, obreros,
artesanos, jornaleros, pequefios comerciantes e indigenas.

Mineros durante el Porfiriato.",Capitalismo
2014,1,27,"Hacia 1884, la inversién extranjera era de 100 millones de pesos;
para finales del Porfiriato se elevé 34 veces mis y estaba repartida
como se indica en la siguiente tabla.

Paises* Porcentaje de inversion
Alemania 1.9%
Estados Unidos 38.0%
Francia 26.7%
Holanda 1.6%
Inglaterra 29.1%
Otros 2.7%

* Paises que invirtieron en , industrias textil, petrolera y minera.

Fabrica de hilados de Rio Blanco, Orizaba, Veracruz.",Neoliberalismo
2014,1,29,"BLOQUE Il

ey COMPRENDO Y APLICO

A partir de los datos presentados en la tabla anterior, elabora una
grafica en tu cuaderno en la que ordenes los porcentajes del ma-
yor al menor.

1. Contesta las siguientes preguntas.

™ ~Cuales fueron los paises que invirtieron mas en México?

™ ~Qué beneficios y qué desventajas piensas que obtuvo México
con esa inversi6n?

2. Observa el mapa de esta pagina. ~Cudles fueron los estados
donde se construyeron mas vias férreas?, {por qué?

3. Consulta el mapa de vias férreas que se encuentra en la pagina
41 del Atlas de México y compara las vias férreas actuales
con las que habia en el Porfiriato. ;Cuales se conservan? {A
qué crees que se deba esto?

Red ferroviaria en 1910

25""

BI Mép/e0 ge Concer

Océano Pacifico

Mar Caribe",Capitalismo
2014,1,31,"Ciencia, tecnologia y cultura

A fines del siglo x1x empezé un proceso de mo-
dernizacién en nuestro pais, debido al cual la
vida en algunas ciudades tuvo cambios notables;
en general, la tecnologia transformé la vida y el
paisaje de diversas regiones del pais. Por ejemplo,
se construyeron numerosas vias ferroviarias, lo
que ayudé a la integracién y al fortalecimiento
econémico de diferentes zonas del pais, pues los
viajes en tren resultaron mas rapidos, cémodos
y seguros. También se introdujeron otros trans-
portes como el automévil, el tranvia eléctrico y la
bicicleta, que permitieron mejorar el traslado de
personas y sustituyeron las carretas y los tranvias
tirados por mulas.

Las comunicaciones y otros avances tecnoldgi-
cos modificaron la vida de los mexicanos. Con la
generacion y el uso de la electricidad se favorecidé
una actividad nocturna mas intensa en las ciuda-
des. Por ejemplo, el cinematégrafo ofrecié nuevos

Ferrocarril de la €poca del Porfiriato en Jalisco.

ALEGRE OAOSERUCHOS
Del eléetricd tranvia

‘TUVO LUGAR EL DIA CINCO
Oe EST YRINUERO EY LA VILLA.

Machivima concerrencla

Cartel de inauguraci6n del tranvia de la Ciudad de México,
elaborado por José Guadalupe Posada.",Neoliberalismo
2014,1,33,"BLOQUE Ill

Entra al portal Primaria Tic:
<http://basica.primariatic.
sep.gob.mx>. En la pestafia
Busca, anota

¥

Escena de la primera pelicula filmada
en México (E/ presidente de la
Republica paseando a caballo en el
Bosque de Chapultepec, 1896) por
los representantes de los Lumiére,
Claude Ferdinand Bon Bernard y
Gabriel Veyre.

espacios de diversion y esparcimiento a la sociedad; la camara fo-
tografica representé un medio para perpetuar escenas cotidianas y
personajes de la época, y los teléfonos se volvieron el contacto entre
los comercios y las familias adineradas que tenian acceso a este me-
dio de comunicacién.

Sin embargo, la introduccién de estos avances hizo mis evidentes
las desigualdades sociales en el pais y el crecimiento econdémico fue
sdlo para unos cuantos. Las ciudades fueron el escenario en donde
se podian observar con claridad los enormes contrastes entre ricos
y pobres.

Porfirio Diaz visitando la Escuela Nacional de Bellas Artes.

mujeres. No obstante, entre 1886 y 1889 se graduaron la primera
dentista, la primera cirujana y la primera abogada.

La primera médica mexicana fue Matilde Montoya. A pesar de
todos los obstaculos que enfrenté a lo largo de su vida para lograr-
lo, en 1887 recibi6 su titulo profesional.",Populismo
2014,1,35,"La sociedad porfiriana y los movimientos de protesta:
campesinos y obreros
Una vez establecidas las reformas liberales, el pais continud con el
problema de la propiedad de la tierra. El gobierno puso a la venta
las tierras comunales y de la Iglesia, ofreciéndolas a quienes tuvie-
ran recursos para adquirirlas. Algunos empresarios y hacendados
compraron grandes extensiones de tierra y formaron latifundios.
Aunque de esta forma aumentaron la produccién agropecuaria,
afectaron a otros sectores de la poblacién como las comunidades in-
digenas y campesinas y a pequefios rancheros, quienes perdieron sus
propiedades y no pudieron competir con los grandes hacendados.
Esta situacién provocé el descontento de gran parte de la pobla-
cién rural mexicana y dio pie a levantamientos campesinos en los
actuales territorios de Veracruz, Hidalgo, México, Chihuahua, San
Luis Potosi, Nayarit, Sonora, Guerrero, Oaxaca, Chiapas, Yucatan y
Ciudad de México, los cuales fueron reprimidos con violencia.
Unos cuantos mexicanos y algunos extranjeros eran los duefos
de Ja tierra y las fabricas. En cambio, la mayoria de la poblacién Damas en la platea de un hipédromo.
no poseia siquiera una parcela para sembrar, ni podia trabajar de

forma independiente a causa de la falta de recursos, por lo que te-
nian que trabajar como obreros en las fabricas o como peones en las
haciendas.

Latifundio. Gran extensién
de tierra que sirve para las la-
bores agricolas y ganaderas y
que pertenece a una sola per-
sona.

Obreras en Rio Blanco, Veracruz.",Neoliberalismo
2014,1,37,"BLOQUE Ill

Grabado de José Guadalupe Posada
sobre la situaci6n de los trabajadores
en algunas haciendas.

Sindicato. Organizacion de
trabajadores unidos para la
defensa y mejora de sus con-
diciones laborales.

Huelga. Suspensién de la-
bores en un centro de trabajo
para exigir a los patrones me-
jorar las condiciones laborales,
como aumento de salario,
prestaciones y seguridad, en-
tre otras.

Tanto en el campo como en las fabricas, la jornada de los obreros
y peones era de 12a 15 horas diarias y recibian un salario que no al-
canzaba para cubrir sus necesidades basicas. Con frecuencia se les
pagaba con vales, en lugar de dinero, para comprar en las tiendas de
raya, que pertenecian a las propias haciendas y donde se vendian
a costos muy altos los alimentos basicos; esta forma de compra los
obligaba a solicitar préstamos por adelantado, que muchas veces
los endeudaba de por vida; ademas, en las haciendas frecuente-
mente eran maltratados. Esta explotacién era posible porque no
existian leyes que protegieran a los trabajadores. Los mejores pues-
tos eran para los extranjeros y se dejaba de lado a los trabajadores
mexicanos.

Ante esta situacién, los obreros se organizaron en sindicatos
y asociaciones para defender sus derechos. Utilizaron la huelga
como recurso para exigir mejores condiciones de trabajo, pero
estos movimientos fueron reprimidos por el gobierno porfirista.
Entre las huelgas mas importantes destacaron la de los mineros de
Cananea, Sonora, en 1906, y la de la fabrica textil de Rio Blanco,
Veracruz, en 1907.

Hacienda henequenera en la época del Porfiriato.",Comunismo
2014,1,39,"ay COMPRENDO Y APLICO

1. Lee la nota periodistica de la época y contesta las siguientes
preguntas en tu cuaderno.

Cananea, 2 de junio de 1906
En un franco desafio a las autoridades patronales, los mineros de
la Cananea Copper Co. se lanzaron ayer a la huelga, para manifes-
tar su descontento por las condiciones laborales y por la notoria
diferencia que priva entre los mexicanos y los norteamericanos que
trabajan en la empresa. Los primeros ganan tres pesos por jorna-
das de diez y doce horas, mientras que los segundos reciben siete
pesos por menos horas de trabajo. El presidente de la compafiia, el
coronel William C. Greene, demostré su asombro al ver que todos
los mexicanos participan en la huelga. Contest el pliego petitorio
de los mismos mineros en términos que invalidan las exigencias de
los trabajadores.

El pliego petitorio de los mineros incluye, entre otros puntos,
sueldo minimo de cinco pesos diarios con ocho horas de trabajo;

los mismos derechos para mexicanos y norteamericanos y ocupar
en la compaiiia 75% de mexicanos.

La situaci6n en Cananea se ha vuelto critica. La masa de mine-
ros desfila por las calles y se ha colocado en pleno reto, enfrente
de las oficinas de la empresa. Los norteamericanos se encuentran
adentro parapetados y con las armas en la mano, dispuestos a de-

fender sus intereses a cualquier precio...
Fuente: Tiempo de México, México, Sep, 1984. Parapetado. Resguardado u
oculto tras una barrera ela-

' borada con cualquier material
SESE SUTIN GT LED con la intenci6n de evitar al-

® {Quiénes la iniciaron? ~Cudles eran sus demandas? gun dafio.

® <Consideras que las peticiones eran justas? Por qué?

®@ Si fueras el duefio de la empresa, {qué harias para evitar una
huelga? PARA SABER MAS

2. Escribe en tu cuaderno un texto breve en el que describas las
condiciones de vida de los obreros y los campesinos durante el

Porfiriato. Entra al portal Primaria Tic:
@ Al terminar, coordinados por su profesor lean algunos textos <http: //basica.primariatic.

ante el grupo y comenten sus puntos de vista con respecto a sep.gob.mx>. En la pestafia

cuales de esas condiciones de vida atin existen o qué ha cam- Busca, anota Porfiriato:

biado. descontento social.",Comunismo
2014,1,41,"BLOQUE Ill

UN DATO

(ik INTERESANTE

Una corriente de pensamiento
considerada precursora de la
Revolucion fue el magonismo,
encabezada por los herma-
nos Enrique y Ricardo Flores
Mag6n. Entre sus propuestas
planteaban terminar con el
reeleccionismo y promover la
participacion ciudadana. Ade-
mas, impulsar el mejoramien-
to y fomento de la educacion y
de las condiciones de trabajo.

La Revolucion Mexicana

El maderismo y el inicio de la Revolucién Mexicana

Hacia finales del siglo x1x y principios del xx se formaron distintos
grupos politicos que exigieron elecciones democraticas. Asimismo
se fundaron periddicos opositores al gobierno, como El Hijo del
Ahuizote en 1885, El Demécrata en 1893, Regeneracién en 1900 y
Excélsior en 1917.

En 1908, Porfirio Diaz concedié una entrevista al periodista es-
tadounidense James Creelman, en la cual afirmé que no pensaba
competir en las siguientes elecciones presidenciales, pues conside-
raba que México estaba listo para gobernarse democraticamente.
Pero en realidad Diaz no tenia la intencién de abandonar el poder.

A fines de 1908, Francisco I. Madero publicé el libro La sucesién
presidencial en 1910, en el cual propuso crear un partido politico
que se opusiera a la reeleccién de Diaz. Al aiio siguiente, fund el
Partido Nacional Antirreeleccionista que lo postulé a la presidencia
de la Republica. Como candidato, viajé por el pais para dar a cono-
cer sus ideas politicas, destacando entre ellas su empeiio en convertir
a México en un pais democratico, gobernado por la ley y donde los
distintos grupos sociales vivieran en armonia.

Madero obtuvo gran apoyo durante su campaiia electoral. Esto
alarmé a Diaz, quien ordené encarcelarlo bajo el cargo de suble-
var a la poblacién y de ultrajar a las autoridades. De este modo, las

Periédico dirigido por los hermanos
Flores Magon.

a COMPRENDO Y APLICO

1. Lee el fragmento del libro La sucesidn presidencial en 1910, es-
crito por Francisco |. Madero, publicado en diciembre de 1908,
y contesta las siguientes preguntas en tu cuaderno.

“Sobre todo, hay que tener presente que cualquier ventaja, cualquier
concesi6n, cualquier conquista obtenida por las practicas democraticas,
sera una cosa duradera, mientras que un triunfo, por importante que sea,
obtenido con las armas, no hara sino agravar nuestra situaci6n interior”.

® ~Cuales son las “practicas democraticas” a las que Madero se
referia?

® {Qué importancia tienen para México en la actualidad?

2. Revisen en grupo las respuestas y lleguen a una conclusi6n.",Comunismo
2014,1,43,"elecciones se realizaron mientras Madero se hallaba preso. Como
se impidié el ejercicio del voto libre, Porfirio Diaz volvié a ganar
la presidencia. Madero logré escapar y protesté por esta situacién
mediante el Plan de San Luis, el cual convocaba a la poblacién a le-
vantarse en armas contra el gobierno.

Su llamado encontré respuesta en diversas regiones del pais: en
Chihuahua, con Francisco Villa y Pascual Orozco; en Puebla, con
los hermanos Aquiles, Maximo y Carmen Serdan, y en Morelos,
con Emiliano Zapata. Para principios de 1911, los levantamientos
se extendieron exitosamente por diferentes regiones. En mayo, el
general Diaz renuncio a la presidencia y abandoné el pais, quedando
como presidente interino Francisco Leén de la Barra, quien organizé
elecciones libres en las que resulté triunfador Francisco I. Madero,
quien goberné junto con el vicepresidente José Maria Pino Suarez.

Madero traté de gobernar con apego a la ley y respetando las
libertades democraticas, sin embargo, enfrenté graves problemas.

Sufragio efectivo, no reeleccién, 1968, Juan O’ Gorman, Museo Nacional de Historia.",Socialismo
2014,1,45,"BLOQUE Ill

Algunos de sus partidarios esperaban respuestas inmediatas a las
demandas sociales, y al no obtenerlas se alzaron en armas nueva-
mente, como fue el caso de Emiliano Zapata. Por otra parte, ni los
antiguos porfiristas ni los empresarios extranjeros favorecidos por
Diaz veian con buenos ojos al nuevo presidente.

En febrero de 1913, un grupo de militares, apoyado por el emba-
jador de Estados Unidos, se rebelé contra el gobierno en la ciudad
de México. Este episodio fue conocido como la Decena Tragica,
porque en los diez dias que duraron los combates hubo muchos
muertos. Madero y el vicepresidente José Maria Pino Suarez fueron
asesinados por ordenes del general Victoriano Huerta, quien usur-
po la presidencia.

Carmen Serdan (1875-1948). Ante este hecho, Venustiano Carranza, gobernador de Coahuila,
elaboré el Plan de Guadalupe, en el que desconocia a Victoriano
Huerta como presidente y se autonombraba primer jefe del

Ejército Constitucionalista, llamado asi porque el plan exigia el
respeto a la Constitucion.

= 2 Sar ae

El general Aurelio Blanquet aprehende al presidente Madero y al vicepresidente Pino Suarez (18 de
febrero), F. Dené, Museo Nacional de Historia.",Nacionalismo
2014,1,47,"El desarrollo del movimiento armado y las propuestas de
caudillos revolucionarios: Zapata, Villa, Carranza y Obregon
Durante la Revolucién, en distintas partes del pais se levantaron en
armas grupos revolucionarios con diferentes proyectos politicos.
Las fracciones se organizaron en torno a caudillos como Emiliano
Zapata, Venustiano Carranza, Francisco Villa y Alvaro Obreg6n.
Algunos de ellos elaboraron documentos en los que plasmaron sus
demandas.

Con el Plan de Ayala, el movimiento zapatista expresaba las de-
mandas de los campesinos que habian sido despojados por los ha-
cendados porfiristas, por lo que los peones, los jornaleros y otros
trabajadores del campo del centro y sur del pais se unieron a dicho
movimiento.

El movimiento villista representé los anhelos y las necesidades
de los campesinos en el norte del pais, quienes reclamaban tierras
para trabajar. Villa elaboré la Ley General Agraria, en la que desta-
caba la reduccién de las grandes propiedades territoriales a limites
justos, distribuyendo equitativamente las tierras excedentes.

Venustiano Carranza fue gobernador de Coahuila durante el go-
bierno de Francisco I. Madero y a la muerte de éste se convirtié en
el principal lider revolucionario. En septiembre de 1916, Carranza
convocé un congreso constituyente en Querétaro que elabor6 y pro-
mulg6 una nueva constitucién para impulsar la industria y favorecer
la educacién.

Alvaro Obregén apoyé a Carranza y se sumé al Ejército
Constitucionalista, pues coincidia con él en la idea de hacer de
México un pais prospero y moderno.

El general Francisco Villa (1878-1923) y su escolta.

salt BT)""

Pa

General Emiliano Zapata (1879-1919).

Caudillo. Lider que por sus
cualidades personales es re-
conocido como jefe politico y
militar. A cambio del apoyo y
lealtad de sus seguidores, los
caudillos realizaban acciones
para satisfacer sus demandas.

i DATO
g INTERESANTE

El ferrocarril fue un medio de
transporte muy utilizado du-
rante la Revoluci6n. Facilité
el traslado de grandes ejérci-
tos a lugares distantes. Esto
le dio al movimiento armado
un caracter dinamico. Por
eso en los testimonios de la
época (fotografias, peliculas
y corridos) muchas veces los
trenes figuran como prota-
gonistas.",Nacionalismo
2014,1,49,"BLOQUE Ill

Cuando Victoriano Huerta usurpé la presi-
dencia, Venustiano Carranza lo desconocié y se
levanté en armas. Lo mismo hicieron los ejérci-
tos de Obregon, Villa y Zapata. Ademas Estados
Unidos se negé a reconocer su gobierno. Ante
esto, en agosto de 1914, Huerta dejé el pais y
Carranza entré triunfante a la ciudad de México.

Carranza ocupé de manera interina la presiden-
cia, pero se enfrenté con muchos revolucionarios,
entre ellos Zapata y Villa, quienes no estuvieron de
acuerdo con él porque pensaban que no se identi- sts
ficaba con los intereses del campesinado. Los jefes ow y |
Victoriano Huerta (1845-1916). revolucionarios se reunieron en Aguascalientes y Nifio soldado

nombraron presidente a Eulalio Gutiérrez. con tambor.
Asi, los revolucionarios quedaron divididos en
dos bandos: por un lado los carrancistas, y por otro los villistas y za-
patistas. En el bando carrancista, el general Alvaro Obregon dirigié
con gran éxito el Ejército Constitucionalista. Bajo su mando las tro-
pas de Carranza lograron victorias decisivas sobre sus adversarios
en 1915.
Las ideas de reforma social quedaron plasmadas en el Plan de
Ayala y la Ley General Agraria.

lig UN DATO INTERESAN

Venustiano Carranza (1859-1920).

Muchas veces los nifios de entre siete y doce afios desempefiaron
diferentes actividades durante la lucha revolucionaria, aunque al-
gunos participaron en el combate, otros tuvieron tareas como tocar
el redoble de tambores o ejecutar la diana militar; también fueron
aguadores, caballerangos, mensajeros, centinelas y ayudaban a
cocinar.

Entra al portal Primaria Tic: Et COMPRENDO Y APLICO
<http://basica.primariatic.
sep.gob.mx>. En la pestafia Lee los fragmentos del Plan de Ayala y de la Ley Agraria de la pagina

Busca, anota « pas 99 y contesta en tu cuaderno las siguientes preguntas.

2nor
® Identifica a los autores de los documentos.

™ {Qué proponen?
™ Qué problemas se buscaba resolver con estos decretos?
™ ~Quiénes serian beneficiados con estos decretos?

también, e",Dictadura
