Entidad,Contexto
Porfirio Diaz,"de las armas, se firmé alli un convenio en virtud del cual Porfirio Diaz renuncié a la Presidencia y salié Mado lanzé6 el Plan de San Luis Potost 157"
Porfirio Diaz,"del pais: se embarcé con destino a Francia, en mayo de 1911, a bordo del vapor Ipiranga, y acompafiado de su familia se ins- tal6 en Paris, donde permaneceria hasta su muerte, que ocu- rrié el 2 de julio de 1915. Francisco Leén de la Barra, designado Presidente interino al renunciar Porfirio Diaz, convocé a elecciones. Esta vez si se res- peté el voto del pueblo. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresi- dente. Entonces terminé el gobierno dictatorial que Porfirio Diaz habia ejercido desde 1884. (Ejercicio mimero 59 del Cuaderno de Trabajo)"
Porfirio Diaz,"del pais: se embarcé con destino a Francia, en mayo de 1911, a bordo del vapor Ipiranga, y acompafiado de su familia se ins- tal6 en Paris, donde permaneceria hasta su muerte, que ocu- rrié el 2 de julio de 1915. Francisco Leén de la Barra, designado Presidente interino al renunciar Porfirio Diaz, convocé a elecciones. Esta vez si se res- peté el voto del pueblo. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresi- dente. Entonces terminé el gobierno dictatorial que Porfirio Diaz habia ejercido desde 1884. (Ejercicio mimero 59 del Cuaderno de Trabajo)"
Porfirio Diaz,"Lo que debes recordar sobre la Revolucién de 1910: 1. Cuando se aproximaban las elecciones de 1910, Porfirio Diaz dijo que veria con gusto la formacién de partidos politicos y que estaba dispuesto a sostener al candidato triunfante. 2. Madero, el més popular de los candidatos, escribié un libro que se hizo famoso, La sucesién presidencial; recorrié el pais invitando al pueblo a ejercer sus derechos civicos y fue encarcelado. 3. El pueblo respondié a la invitacién que le hizo Madero, y acudié a votar; pero las elecciones resultaron una burla para el sufragio popular. Porfirio Diaz continué en la"
Porfirio Diaz,"Presidencia. _ 4, Eso provocé la Revolucién, que fue acaudillada por Madero. En el Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no reeleccién, y ofrecié restituir las tierras a quienes hubiesen sido despoja- dos de ellas. 5. Después de cinco meses de lucha se firmé el convenio de Ciudad Jua- rez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y abandoné el pais, 6. Francisco Leén de la Barra, Presidente interino, convocé a nuevas elecciones. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresidente. 7. Entonces terminé el"
Porfirio Diaz,"gobierno dictatorial de Porfirio Diaz, iniciado en 1884. 158"
Porfirio Diaz,"a | 5, Madero y Pino Sudrez, presos y en peligro de muerte, tuvieron que renunciar. E] 22 de febrero de 1913, Huerta ordené que los asesinaran. 6. La traicién de Huerta y el asesinato de Madero y Pino Suarez provo- caron enorme indignacién en todo México, FRANCISCO I. MADERO Francisco I. Madero habia nacido en la Hacienda del Rosario, cerca de Parras (Coahuila), el 30 de octubre de 1873. Hizo sus estudios primarios y secundarios en México y completé su edu- cacioén en Francia. Se declar6 enemigo del régimen dictatorial de Porfirio Diaz desde que éste se reeligié por"
Porfirio Diaz,"pentiltima vez (1904), y empezé a luchar porque fuera efectiva en México la democracia. No obs- tante pertenecer a una de las familias mexicanas més ricas, creia que en nuestro pais eran indispensables las reformas de orden social en beneficio de los campesinos y los obreros. Propuso a Porfirio Diaz que continuara siendo el Presidente indiscutible, pero que iniciara la transformacién democratica de México me- diante la libre eleccién del Vicepresidente de la Republica. Co- mo Porfirio Diaz no acepté, Madero se puso al frente del movi- miento politico que desembocaria en la Revolucién de 1910. Madero se singularizaba por"
Porfirio Diaz,"pentiltima vez (1904), y empezé a luchar porque fuera efectiva en México la democracia. No obs- tante pertenecer a una de las familias mexicanas més ricas, creia que en nuestro pais eran indispensables las reformas de orden social en beneficio de los campesinos y los obreros. Propuso a Porfirio Diaz que continuara siendo el Presidente indiscutible, pero que iniciara la transformacién democratica de México me- diante la libre eleccién del Vicepresidente de la Republica. Co- mo Porfirio Diaz no acepté, Madero se puso al frente del movi- miento politico que desembocaria en la Revolucién de 1910. Madero se singularizaba por"
Presidencia,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Presidencia,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Presidencia,"no pudiera dafiarlo. A los intelectuales disidentes se les persi- guid, se les encarceld, se les obligé a expatriarse. A quienes osa- ron, en el campo, en las minas, en las fabricas, luchar por sus derechos, se les redujo convirtiéndolos en soldados, deportan- dolos, o sometiéndolos con toda la violencia de las armas. A los més desheredados se les tuvo quietos y déciles bajo el poder espiritual del clero catélico. (Ejercicio nimero 57 del Cuaderno de Trabajo) Lo que debes recordar sobre la no reeleccién y la reeleccién: 1. Porfirio Diaz Ieg6 a la Presidencia luchando por la no reeleccién,"
Presidencia,"En esa forma, las elecciones de 1910 fueron una burla hecha al pueblo. Porfirio Diaz se proclamé vencedor y siguié ocupando la Presidencia. Entonces se desencadené la Revolucién, que fue acaudillada por Francisco I. Madero. EL PLAN DE SAN LUIS POTOSI Madero se levanté en armas contra el gobierno de Porfirio Diaz, el 20 de noviembre de 1910, por la ilegalidad de las eleccio- nes que se habian hecho varios meses antes. Lanzé para ello el Plan de San Luis Potosi, cuyos princi- pales postulados eran: su- fragio efectivo y no reelec- cién, El Plan de San Luis Po- tosi"
Presidencia,"de las armas, se firmé alli un convenio en virtud del cual Porfirio Diaz renuncié a la Presidencia y salié Mado lanzé6 el Plan de San Luis Potost 157"
Presidencia,"Presidencia. _ 4, Eso provocé la Revolucién, que fue acaudillada por Madero. En el Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no reeleccién, y ofrecié restituir las tierras a quienes hubiesen sido despoja- dos de ellas. 5. Después de cinco meses de lucha se firmé el convenio de Ciudad Jua- rez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y abandoné el pais, 6. Francisco Leén de la Barra, Presidente interino, convocé a nuevas elecciones. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresidente. 7. Entonces terminé el"
Presidencia,"Presidencia. _ 4, Eso provocé la Revolucién, que fue acaudillada por Madero. En el Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no reeleccién, y ofrecié restituir las tierras a quienes hubiesen sido despoja- dos de ellas. 5. Después de cinco meses de lucha se firmé el convenio de Ciudad Jua- rez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y abandoné el pais, 6. Francisco Leén de la Barra, Presidente interino, convocé a nuevas elecciones. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresidente. 7. Entonces terminé el"
Presidencia,"Lo que debes recordar sobre el gobierno de Madero: 1. Madero se hizo cargo de la Presidencia el 6 de noviembre de 1911. Era hombre de gran nobleza y de muy buenos propésitos, Su situacién al ocupar el gobierno no le permitié realizar desde luego lo que la Revo- lucién se proponia. 2, Dos jefes revolucionarios, Pascual Orozco y Emiliano Zapata, se rebe- laron, el uno en Chihuahua y el otro en Morelos. También dos generales que habian pertenecido a la dictadura, Félix Diaz y Bernardo Reyes, se levantaron en armas, 8. Orozco fue vencido; con Zapata, Madero queria entenderse;"
Presidencia,"II. LA REVOLUCION CONSTITUCIONALISTA Asesinados Madero y Pino Suarez, Victoriano Huerta se aduefié de la Presidencia. Esto, en lugar de apagar el impulso revolucionario, lo avivé mas. Venustiano Carranza, gobernador de Coahuila, e Ignacio L. Pesqueira, gobernador interino de Sonora, no reconocieron al gobierno usurpador y se levantaron en armas. Carranza lanzé el Plan de Guadalupe. Venustiano Carranza lanz6 el Plan de Guadalupe Conforme al Plan de Guadalupe debia restablecerse en el pais el orden constitucional. Por esa razén se llamaron constitucio- nalistas las tropas revolucionarias, y a Venustiano Carranza, cabeza del movimiento, se le denominé Primer Jefe del Ejér-"
Congreso,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Presidente,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Presidente,"més se reformara la Constituci6n —en 1887, en 1890 y en 1903—, y asi fue Presidente, contando su primer periodo, por mas de treinta anos. Se hizo reelegir seis veces consecutivas: en 1888, en 1892, en 1896, en 1900, en 1904 y en 1910. 2. Las reelecciones de Porfirio Diaz tuvieron muchas conse- cuencias contrarias al adelanto politico y social de México: Primero, porque para lograr sus reelecciones, Diaz se convir- tié en dictador, esto es, en gobernante sdlo sujeto a su voluntad. 147"
Presidente,"del pais: se embarcé con destino a Francia, en mayo de 1911, a bordo del vapor Ipiranga, y acompafiado de su familia se ins- tal6 en Paris, donde permaneceria hasta su muerte, que ocu- rrié el 2 de julio de 1915. Francisco Leén de la Barra, designado Presidente interino al renunciar Porfirio Diaz, convocé a elecciones. Esta vez si se res- peté el voto del pueblo. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresi- dente. Entonces terminé el gobierno dictatorial que Porfirio Diaz habia ejercido desde 1884. (Ejercicio mimero 59 del Cuaderno de Trabajo)"
Presidente,"del pais: se embarcé con destino a Francia, en mayo de 1911, a bordo del vapor Ipiranga, y acompafiado de su familia se ins- tal6 en Paris, donde permaneceria hasta su muerte, que ocu- rrié el 2 de julio de 1915. Francisco Leén de la Barra, designado Presidente interino al renunciar Porfirio Diaz, convocé a elecciones. Esta vez si se res- peté el voto del pueblo. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresi- dente. Entonces terminé el gobierno dictatorial que Porfirio Diaz habia ejercido desde 1884. (Ejercicio mimero 59 del Cuaderno de Trabajo)"
Presidente,"Presidencia. _ 4, Eso provocé la Revolucién, que fue acaudillada por Madero. En el Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no reeleccién, y ofrecié restituir las tierras a quienes hubiesen sido despoja- dos de ellas. 5. Después de cinco meses de lucha se firmé el convenio de Ciudad Jua- rez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y abandoné el pais, 6. Francisco Leén de la Barra, Presidente interino, convocé a nuevas elecciones. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Sudrez, como Vicepresidente. 7. Entonces terminé el"
Presidente,"pueblo le tenia fe y esperaba ver cumplidas las promesas revolucionarias, Sin em- bargo, la situacién en Francisco I. Madero asumié la Presidencia de la Repiiblica el 6 de noviembre de 1911 que el nuevo Presidente recibia el poder no lo ayudaba a realizar desde luego lo que de él se esperaba, pues, segtin el convenio de Ciudad Juarez, todo cambio debia hacerse dentro de la Cons- tituci6n, no revolucionariamente. También por el conyenio, Ma- dero se habia obligado a licenciar las tropas revolucionarias. Ocurria esto mas: los enemigos de la Revolucién se preparaban a derrocar el gobierno de Madero"
Presidente,"pentiltima vez (1904), y empezé a luchar porque fuera efectiva en México la democracia. No obs- tante pertenecer a una de las familias mexicanas més ricas, creia que en nuestro pais eran indispensables las reformas de orden social en beneficio de los campesinos y los obreros. Propuso a Porfirio Diaz que continuara siendo el Presidente indiscutible, pero que iniciara la transformacién democratica de México me- diante la libre eleccién del Vicepresidente de la Republica. Co- mo Porfirio Diaz no acepté, Madero se puso al frente del movi- miento politico que desembocaria en la Revolucién de 1910. Madero se singularizaba por"
Presidente,"y Villa. Para resolverla se efectuaron las Conferencias de To- rre6n entre representantes de Villa y de Pablo Gonzalez. El re- sultado de las platicas fue un convenio que ponia fin al con- flicto y que, ademas, fijaba las bases de las reformas que la Revolucién debia hacer en favor de los campesinos y los obre- ros, y proponia que se reuniera una convencién para elegir al Presidente provisional tan pronto como la Revolucién triunfase. El 15 de julio de 1914, Victoriano Huerta comprendié que su causa estaba perdida irremisiblemente, renuncié a su puesto y, ya para abandonar el pais,"
Presidente,"en representa- cién de las fuerzas y la armada que habian servido a Huerta. Carranza entré en la ciudad de México el 20 de agosto de 1914. Cumpliendo a medias lo convenido en las Conferencias de To- rre6n, reunié una junta de generales y gobernadores para el nombramiento del Presidente provisional. Pero todos los gene- 165"
Presidente,"rales adictos a Villa rehusaron asistir y exigieron que la Conven- cién se celebrara en Aguascalientes. Asi se hizo. Como atin estaba en pie la pugna entre los carrancistas y los villistas, la Convencién de Aguascalientes, a la cual asistie- ron también los representantes de los zapatistas, resolvié: a). Que Carranza y Villa quedaran separados de sus puestos. b). Que Eulalio Gutiérrez fuera el Presidente provisional. Ni los carrancistas ni los villistas llevaron adelante la primera de esas dos disposiciones; y en cuanto a la segunda, s6lo la aca- taron Villa y Zapata y los partidarios de ambos. Esto dio"
Presidente,"motivo a que Eulalio Gutiérrez, con el apoyo de Villa, avanzara sobre la ciudad de México, y a que Carranza, seguido por Obregon y Pablo Gonzalez, se retirara hasta el puerto de Veracruz, don- de instalé la Primera Jefatura. Eulalio Gutiérrez, Presidente de la Re- publica nombrado por la Convencién, entré en la ciudad de México, acompafiado de Francisco Villa, el 3 de diciembre de 1914. Con ellos venian varios de los ministros que Gutiérrez habia nombrado: José Isabel Ro- bles, José Vasconcelos, Felicitos Villarreal, Paulino Martinez y Valentin Gama. Dias después, Lucio Blanco aceptaria ser tam- bién miembro del"
Presidente,"Victoriano Huerta y el gobierno de los Estados Unidos. Esto dio origen a que fuerzas navales norteamericanas ocuparan el puerto de Veracruz. La heroica defensa del suelo patrio costé la vida al teniente José Azueta y al cadete Virgilio Uribe. 5. Se suscité un conflicto entre Venustiano Carranza y Francisco Villa. Para resolverlo se efectuaron las Conferencias de Torreén. En ellas se fijaron las bases de las reformas que la Revolucién debia hacer y se propuso que se reuniera la convencién que debia elegir al Presidente provisional tan pronto como la Revolucién triunfase, 6. En julio de 1914, Victoriano Huerta"
Presidente,"de agosto de 1914. Poco después reunié alli la Junta de generales y gobernadores que habria de elegir al Presidente provisional; pero como los partidarios de Francisco Villa exigieron que la junta tomara la forma de verdadera con- vencién y que se efectuara en Aguascalientes, asi se hizo. 9. La Convencién de Aguascalientes resolvié separar de sus puestos a Carranza y Villa y nombrar Presidente provisional a Eulalio Gutiérrez. Ni los carrancistas ni los villistas acataron integramente esos acuerdos, Por esto se desaté otra vez la lucha entre Jas dos facciones, 10. Venustiano Carranza se retiré al puerto de Veracruz,"
Presidente,"de agosto de 1914. Poco después reunié alli la Junta de generales y gobernadores que habria de elegir al Presidente provisional; pero como los partidarios de Francisco Villa exigieron que la junta tomara la forma de verdadera con- vencién y que se efectuara en Aguascalientes, asi se hizo. 9. La Convencién de Aguascalientes resolvié separar de sus puestos a Carranza y Villa y nombrar Presidente provisional a Eulalio Gutiérrez. Ni los carrancistas ni los villistas acataron integramente esos acuerdos, Por esto se desaté otra vez la lucha entre Jas dos facciones, 10. Venustiano Carranza se retiré al puerto de Veracruz,"
Benito Juarez,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Sebastian Lerdo de Tejada,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz habia Wegado a ta Presidencia luchando por la “no reeleccién""” Porfirio Diaz asumié de nuevo el poder el 1’ de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “... Jamas admitiré una candidatura de reeleccién, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni justificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces"
Sebastian Lerdo de Tejada,"Be José Maria Manuel M. Manuel José José Guadalupe Velasco Ponce Othén Posada Felipe Villanueva, Rafael J. Tello, Manuel M. Ponce, Julian Carrillo. Casi todos pertenecian a la clase media y algunos ha- bian empezado a sobresalir desde la época de Sebastian Lerdo de Tejada, que era un extraordinario orador y un espiritu aman- te de la cultura. Aquel grupo de hombres de talento, que llevé el nombre de México a todo el mundo de habla espafiola, habia seguido con éxito el camino trazado por algunos intelectuales de la época de la Reforma, como Manuel Orozco y Berra, Ignacio Ramirez,"
Constituci6n,"més se reformara la Constituci6n —en 1887, en 1890 y en 1903—, y asi fue Presidente, contando su primer periodo, por mas de treinta anos. Se hizo reelegir seis veces consecutivas: en 1888, en 1892, en 1896, en 1900, en 1904 y en 1910. 2. Las reelecciones de Porfirio Diaz tuvieron muchas conse- cuencias contrarias al adelanto politico y social de México: Primero, porque para lograr sus reelecciones, Diaz se convir- tié en dictador, esto es, en gobernante sdlo sujeto a su voluntad. 147"
México,"més se reformara la Constituci6n —en 1887, en 1890 y en 1903—, y asi fue Presidente, contando su primer periodo, por mas de treinta anos. Se hizo reelegir seis veces consecutivas: en 1888, en 1892, en 1896, en 1900, en 1904 y en 1910. 2. Las reelecciones de Porfirio Diaz tuvieron muchas conse- cuencias contrarias al adelanto politico y social de México: Primero, porque para lograr sus reelecciones, Diaz se convir- tié en dictador, esto es, en gobernante sdlo sujeto a su voluntad. 147"
México,"pero luego se hizo reeleccionista para mantenerse en el poder, que desem- pefié ininterrumpidamente desde 1884 hasta 1911 gracias a seis consecutivas. 2. El régimen reeleccionista de Porfirio Diaz tuvo muchas consecuencias contrarias al adelanto politico y social de México, porque, para mantenerlo, Diaz se convirtié en dictador, es decir, en gobernante sdlo sujeto a su volun- tad, y porque su dictadura se dedicé, casi inicamente, al desarrollo material del pais 3. Bajo la dictadura de Porfirio Diaz desaparecieron los partidos politi- cos y el sufragio popular; la voluntad del dictador y su interés politico se sobrepusieron a la voluntad"
México,"las Leyes de Reforma a cambio de que el poder espiritual de la Iglesia apoyara al régimen, Procuré, en todo momento, ganar la amistad de los demas paises, y consiguié que las relaciones internacionales de México fueran amplisimas, 150"
México,"de Rio Blanco, en 1907. Estas huelgas, duramente reprimidas, sefialaron en México el princi- pio de los esfuerzos por la liberacién de los trabajadores explo- tados. ASPECTO CULTURAL La paz publica que imperé en México durante los treinta afios del régimen porfirista favorecié el desarrollo de las letras y las artes e hizo posible que surgieran y brillaran poetas y escritores muy notables. Mencionaremos algunos, Entre los poetas y escri- tores: Ignacio M. Altamirano, Manuel Gutiérrez Najera, Justo Sierra, Joaquin Arcadio Pagaza, Salvador Diaz Mirén, José Maria Vigil, Rafael Angel de la Pefia, Alfredo Chavero, Fran- cisco del Paso y"
México,"de Rio Blanco, en 1907. Estas huelgas, duramente reprimidas, sefialaron en México el princi- pio de los esfuerzos por la liberacién de los trabajadores explo- tados. ASPECTO CULTURAL La paz publica que imperé en México durante los treinta afios del régimen porfirista favorecié el desarrollo de las letras y las artes e hizo posible que surgieran y brillaran poetas y escritores muy notables. Mencionaremos algunos, Entre los poetas y escri- tores: Ignacio M. Altamirano, Manuel Gutiérrez Najera, Justo Sierra, Joaquin Arcadio Pagaza, Salvador Diaz Mirén, José Maria Vigil, Rafael Angel de la Pefia, Alfredo Chavero, Fran- cisco del Paso y"
México,"Be José Maria Manuel M. Manuel José José Guadalupe Velasco Ponce Othén Posada Felipe Villanueva, Rafael J. Tello, Manuel M. Ponce, Julian Carrillo. Casi todos pertenecian a la clase media y algunos ha- bian empezado a sobresalir desde la época de Sebastian Lerdo de Tejada, que era un extraordinario orador y un espiritu aman- te de la cultura. Aquel grupo de hombres de talento, que llevé el nombre de México a todo el mundo de habla espafiola, habia seguido con éxito el camino trazado por algunos intelectuales de la época de la Reforma, como Manuel Orozco y Berra, Ignacio Ramirez,"
México,"de Altos Estudios y el restablecimiento de la Univer- sidad. Por otra parte, el florecimiento intelectual no correspondia siempre a impulsos nacionales. Se habia acentuado la influen- cia europea, y, sobre todo, la de Francia. La mayor parte de los libros que se leian en México eran franceses, y se aceptaban las 153"
México,"las Bellas Artes y del Palacio Legislativo. Esta ultima obra se interrumpié después, y la parte construida se aproveché para erigir el Monumento a la Revolucién. En la ciudad de México se crearon también, entre otras institucio- nes, el Manicomio, la Penitenciaria, etcétera. 154"
