Entidad,Contexto
Revolucién,"101 | El desarrollo del movimiento armado y las propuestas de los caudillos revolucionarios: Emiliano Zapata, Cauditio Francisco Villa, Venustiano Carranza Lider ce a partirdie sie ouslidedes y Alvaro Obregon piteupaon esau militar, A cambio de! apoyo y lealtad de sus seguidores, los caudillos realizaban acciones para satisfecer Durante la Revolucién, en distintas partes del pais se levantaron en armas grupos revolucionarios con diferentes proyectos politicos. Estos se organi- zaron en torno a caudillos como Emiliano Zapata, Francisco Villa, Venustiano Carranza y Alvaro Obregén. Cada uno de ellos elaboré un documento en el que plasmaron sus demandas. El Plan de"
Revolucién,"de 1914, Huerta dejé el pais y Carranza, que habia sido reconocido como jefe por otros cau- dillos, como Francisco Villa, Emiliano Zapata y el sonorense Alvaro Obregon, entré triunfante en la Ciudad de México. Posteriormente, Carranza ocupé la presidencia; pero entonces los revolucionarios se enfrentaron, pues muchos, entre ellos Zapata y Villa, no estuvieron de acuer- do, porque pensaban que no se identificaba con los intere- ses del campesinado, Los jefes revolucionarios se reunieron en Aguascalientes y nombraron presidente a Eulalio Gutiérrez. Nifios y nifias en la Revolucién Muchas veces los nifios y las nifias entre los 7 y"
Revolucién,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Revolucién,81 Panorama del periodo + Ubicacién temporal y espacial de los principales acontecimientos durante el | Porfiriato y la Revolucién Mexicana.
Revolucién,"dictatorial: reprimié duramente a quienes no estaban de acuerdo con él, limité la libertad de expresién y se mantuvo en la presidencia por mas de 30 afios, negandose a efectuar elecciones libres. En este bloque estudiards las caracteristicas de este gobierno y el estalli- do de la Revolucién Mexicana, la cual condujo hacia la redaccion de una nueva Constitucién que planted soluciones a muchos de los problemas del Pais. CUANDO Y DONDE PASO? > 1. Observa la linea del tiempo de este bloque ® Construccién del ferrocarril. y responde. = -Cudntas décadas duré el Porfiriato? = Francisco I. Madero es"
Revolucién,"Temas para comprender el periodo éPor qué surgié la Revolucién Mexicana? ¢Qué es una revolucién?, équé puede provocarla? Piensa en algunos cam- bios que hayas tenido en tu vida; seguramente muchos no los percibes inme- diatamente (como cuando creces, no te das cuenta sino hasta que tu ropa ya no te queda) y otros son mucho mas notorios, como cuando te cambias de casa o de escuela. Una revolucion es una serie de cambios que en ocasiones son violentos y Provocan transformaciones importantes en la organizacion de un pais yen la vida de las personas. Para OpseRvapores > Observen las"
Revolucién,"La Revolucion Mexicana La oposicion de Francisco |. Madero, su ideario democratico y el inicio de la Revolucién Mexicana Hacia finales del siglo xix y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo de! Ahuizote, Excélsior y Regeneracién. En 1908, Porfirio Diaz concedié una entrevista al periodista estadu- nidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la intencién de abandonar el poder. COoMPRENDO"
Revolucién,"Autoevaluacion > De acuerdo con lo que estudiaste en este bloque, coloca una Y enel cuadro correspondiente, dependiendo de tu grado de aprendizaje. Aspecto a evaluar Siempre Lo hago | Dificilmente a veces lo hago Ubico los principales acontecimientos del Porfiriato y Ja Revolucién Mexicana aplicando los términos afio, década y siglo. Ubico algunos acontecimientos del Porfiriato y las zonas de influencia de los caudillos que participaron en la Revolucién Mexicana. Identifico las causas que consolidaron la dictadura de Porfirio Diaz. Reconozco el desarrollo econémico y el papel de la inversi6n extranjera, Identifico caracteristicas de la ciencia, la tecnologia y"
Revolucién,"Autoevaluacion > De acuerdo con lo que estudiaste en este bloque, coloca una Y enel cuadro correspondiente, dependiendo de tu grado de aprendizaje. Aspecto a evaluar Siempre Lo hago | Dificilmente a veces lo hago Ubico los principales acontecimientos del Porfiriato y Ja Revolucién Mexicana aplicando los términos afio, década y siglo. Ubico algunos acontecimientos del Porfiriato y las zonas de influencia de los caudillos que participaron en la Revolucién Mexicana. Identifico las causas que consolidaron la dictadura de Porfirio Diaz. Reconozco el desarrollo econémico y el papel de la inversi6n extranjera, Identifico caracteristicas de la ciencia, la tecnologia y"
Revolucién,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Revolucién,"La Revolucion Mexicana La oposicion de Francisco |. Madero, su ideario democratico y el inicio de la Revolucién Mexicana Hacia finales del siglo xix y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo de! Ahuizote, Excélsior y Regeneracién. En 1908, Porfirio Diaz concedié una entrevista al periodista estadu- nidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la intencién de abandonar el poder. COoMPRENDO"
Revolucién,"Obregén. elaboré el anterior Plan. 6) Francisco I. Madero. c) Venustiano Carranza. > 3. Maximos representantes de los intereses a) Francisco I. Madero y Pascual Orozco. campesinos durante la Revolucion Mexicana. 6) Emiliano Zapata y Francisco Villa. ¢) Venustiano Carranza y Alvaro Obregon. > 4. Son los articulos que contienen las principales a) 1°, 3°y 123. arantias establecidas en la Constitucién Politica b) 3°, 27 y 84, de México, ¢) 3°, 27 y 123. > 5. Fue el pais que tuyo mas influencia cultural a) Francia. sobre los grupos a de México scram 6) Inglaterra. el Porfiriato. —_"""
Porfiria,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Porfiria,"acero que durante mucho tiempo fueron - empleadas en todos los puertos del mundo. Para DETECTIVES Esta planta se sigue utilizando también para Deporte de origen estadunidense cuyos confeccionar cuerdas, cordeles, hamacas, sogas. jugadores usan gorra y guante; esta mas c incluso jabén.. 0 de he difundido en el golfo de México, y lleg6 a rtantes, I nuestro pais durante el Porfiriato, zcual es? Bloque 3"
Porfiria,"96. | oa | corona Movimientos de protesta: campesinos inconiomidadesde ~=»s- YW ODTErOs Jon diferentes grupos sociales del Porfiriato. Una vez establecidas las reformas liberales, el pais enfrenté un nuevo pro- Reiaicic blema: el de la propiedad de la tierra; para ello, el gobierno puso a la venta Gran extension de tierra que '@8 tierras comunales y de la Iglesia, ofreciéndolas a quienes tuvieran los sirve para las labores agricolas recursos para adquirirlas, Algunos empresarios y hacendados compraron yganaderas, pertenecientea grandes extensiones de tierra y formaron latifundios. Aunque de esta forma oar neo pines lograron aumentar la produccion agropecuaria, afectaron"
Porfiria,"Carmen Serdan, Para DETECTIVES Pais de Europa que influyé culturalmente sobre los grupos adinerados de México durante el Porfiriato, en la arquitectura, el uso de la moda para i perfumes Bloque 3 Ese mismo afio, Francisco |, Madero publicé su libro La sucesién presi- dencial en 1910, en el cual propuso crear un partido politico que se opusiera ala reeleccién de Diaz. Al afio siguiente funds el Partido Nacional Antirreelec- cionista y se postuld a la presidencia de la Republica. Como candidato, viajd por el pais para dar a conocer sus ideas politicas, destacando entre ellas su empefio en convertir"
Porfiria,"108. a: Temas para reflexionar La influencia de las culturas extranjeras Durante el Porfiriato, la cultura y el arte de México recibieron influencia de otros paises. La mayoria de las comunidades extranjeras (espafolas, alema- nas, francesas, inglesas y estadunidenses), establecieron algunas de sus Costumbres, modas, conocimientos técnicos, laborales, culinarios y creencias religiosas, que adoptaron principalmente los empresarios y las clases altas mexicanas. Las familias de la aristocracia mexicana acostumbraban mandar a sus hijos a estudiar al extranjero, quienes trajeron nuevos conocimientos, modas @ influencias artisticas y algunos regresaban como médicos, abogados, escri- tores o pintores. La élite mexicana adopto rapidamente"
Porfiria,"se manifesto en las tepresentaciones artisticas. Para DETECTIVES > Con las pistas del bloque, conaciste qué deportes se introdujeron en México durante el Porfiriato y viste que la cultura francesa influy6 én algunos grupos de la sociedad mexicana. Elabora una investigacion en la que expongas qué otras influencias de Estados Unidos, Inglaterra y Francia se han introducido en"
Constituci6n de 1917,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Mexicana,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Carmen Serdan,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Carmen Serdan,"Carmen Serdan, Para DETECTIVES Pais de Europa que influyé culturalmente sobre los grupos adinerados de México durante el Porfiriato, en la arquitectura, el uso de la moda para i perfumes Bloque 3 Ese mismo afio, Francisco |, Madero publicé su libro La sucesién presi- dencial en 1910, en el cual propuso crear un partido politico que se opusiera ala reeleccién de Diaz. Al afio siguiente funds el Partido Nacional Antirreelec- cionista y se postuld a la presidencia de la Republica. Como candidato, viajd por el pais para dar a conocer sus ideas politicas, destacando entre ellas su empefio en convertir"
Carmen Serdan,"por medio de! cual convocaba a la poblacién a levantarse en armas contra el gobierno. Su llamado encontré respuesta en diversas regiones del pais: en Chihu- ahua, con Francisco Villa y Pascual Orozco; en Puebla, con los hermanos Aquiles, Maximo y Carmen Serdan; y en Morelos, con Emiliano Zapata. Para Principios de 1911, los levantamientos se extendieron exitosamente por diferentes regiones. En mayo, el general Diaz renuncié a la presidencia y abandon el pais. Enseguida se realizaron elecciones libres en las que resulto triunfador Francisco |. Madero. Madero traté de gobernar con apego a la ley y respetando las libertades"
Porfirio Diaz,"Propésitos é€Qué sabes tu? > Ubicar temporal y espacialmente los > Lee las adivinanzas y relaciénalas con sus acontecimientos que caracterizaron al Porfiriato respuestas; después, comenten en grupo qué y la Revolucién Mexicana. tanto saben acerca de la Revolucion Mexicana > Identificar en fuentes algunas de las causas y de 1910. consecuencias del Porfiriato. > Reconocer en la Constituci6n de 1917 las garantias individuales y sociales de los mexicanos. Reyolucién Mexicana Carmen Serdan’ Porfirio Diaz"
Porfirio Diaz,Linea DE TIEMPO . 1875 1880 1885 1890 1895 México Porfirio Diaz presidente 1884-1911 Bn | | ‘Se inventa el fondgrafo ®@enEstados Unidos 1877 | ia Resto del mundo |
Porfirio Diaz,"> Entre 1870 y 1920, nuestro pais vivid cambios muy importantes. Con la llega- da de Porfirio Diaz a la presidencia, se inicié la recuperacién de la economia y la reconciliacion entre los grupos que hasta entonces se disputaban el poder. Ademas, se resolvié el problema de la deuda externa y comenzaron a llegar a México algunas inversiones extranjeras. Pero estos beneficios no llegaron a todos: gran parte de la poblacién con- tinud viviendo en la miseria, sometida a trabajos excesivos y Con poca paga, lo cual produjo gran descontento. Para mantener el orden, Porfirio Diaz esta- blecio un gobierno"
Porfirio Diaz,"la relacion con la Iglesia e impulsaron la reorganizacién de la economia nacional y las instituciones de gobierno. Con el triunfo de la Republica, en 1867, Juarez volvid a ser elegido pre- sidente por un periodo de cuatro afios mas; con ello se prolongo el mandato que ejercia desde 1858. En 1871, Juarez se postulé de nuevo para la presi- dencia; su contendiente fue Porfirio Diaz. Ninguno de los candidatos obtuvo la mayoria absoluta, asi que el Congreso decidié dar el triunfo a Juarez. Ante esto, Diaz prociamé el Plan de la Noria, en el que exigia la no reeleccién"
Porfirio Diaz,"nueria, Placpe caronade Bloque 3 y se puso al frente del Plan de Tuxtepec, en el que se exigia la no reelec- cién, Diaz recibio un amplio respaldo en toda la Republica y finalmente Lerdo se vio obligado a renunciar y a exiliarse en Estados Unidos. Porfirio Diaz fue elegido presidente y asumio su cargo en 1877. Los primeros cuatro afios de su gobierno fueron de ajustes y busqueda de paz. Consiguié aliarse con mas personas y fortalecer su poder mediante la conciliacion; asi, por ejemplo, incluy6 a algunos liberales en su gabinete; ademas, pacté con los caciques regionales y"
Porfirio Diaz,"La Revolucion Mexicana La oposicion de Francisco |. Madero, su ideario democratico y el inicio de la Revolucién Mexicana Hacia finales del siglo xix y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo de! Ahuizote, Excélsior y Regeneracién. En 1908, Porfirio Diaz concedié una entrevista al periodista estadu- nidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la intencién de abandonar el poder. COoMPRENDO"
Porfirio Diaz,"a México en un pais democratico, gobernado por la ley y donde los distintos grupos sociales vivieran en armonia. Madero obtuvo gran apoyo entre los ciudadanos que se disponian a votar por él como presidente en las elecciones de 1910. Esto alarmé a Diaz, quien ordend encarcelarlo bajo el cargo de sublevar a la poblacién y de ultrajar a las autoridades. De este modo las elecciones se realizaron mientras Madero se hallaba preso. Los votos a su favor fueron anulados de modo que Porfirio Diaz volvid a ganar la presidencia. Madero logré escapar y publicé el Plan de San Luis,"
| Porfiriato,81 Panorama del periodo + Ubicacién temporal y espacial de los principales acontecimientos durante el | Porfiriato y la Revolucién Mexicana.
Linea DE TIEMPO,Linea DE TIEMPO . 1875 1880 1885 1890 1895 México Porfirio Diaz presidente 1884-1911 Bn | | ‘Se inventa el fondgrafo ®@enEstados Unidos 1877 | ia Resto del mundo |
México,Linea DE TIEMPO . 1875 1880 1885 1890 1895 México Porfirio Diaz presidente 1884-1911 Bn | | ‘Se inventa el fondgrafo ®@enEstados Unidos 1877 | ia Resto del mundo |
México,"> Entre 1870 y 1920, nuestro pais vivid cambios muy importantes. Con la llega- da de Porfirio Diaz a la presidencia, se inicié la recuperacién de la economia y la reconciliacion entre los grupos que hasta entonces se disputaban el poder. Ademas, se resolvié el problema de la deuda externa y comenzaron a llegar a México algunas inversiones extranjeras. Pero estos beneficios no llegaron a todos: gran parte de la poblacién con- tinud viviendo en la miseria, sometida a trabajos excesivos y Con poca paga, lo cual produjo gran descontento. Para mantener el orden, Porfirio Diaz esta- blecio un gobierno"
México,"a Porfirioporti. Politicas, censurd a la prensa, reprimidé violenta- mente las protestas sociales, impidié que se lle- varan a cabo elecciones libres e impuso a los a gobernadores de los estados; ademas, las institu- j i ii ciones de justicia y el poder legislativo obedecian - sus Ordenes. Esta etapa de la historia de México se conoce como Porfiriato. Caricatura publicada en La Orquesta, que representa a México como una torre de Babel. Para OBSERVADORES > Observa las imagenes de este tema: zqué puedes apreciar en ellas? ¢Qué dicen los textos que las acompafian? Explicalas con tus propias palabras. En"
México,"a Porfirioporti. Politicas, censurd a la prensa, reprimidé violenta- mente las protestas sociales, impidié que se lle- varan a cabo elecciones libres e impuso a los a gobernadores de los estados; ademas, las institu- j i ii ciones de justicia y el poder legislativo obedecian - sus Ordenes. Esta etapa de la historia de México se conoce como Porfiriato. Caricatura publicada en La Orquesta, que representa a México como una torre de Babel. Para OBSERVADORES > Observa las imagenes de este tema: zqué puedes apreciar en ellas? ¢Qué dicen los textos que las acompafian? Explicalas con tus propias palabras. En"
México,"El Porfiriato wa Estabilidad, desarrollo economico Be e inversion extranjera En el area econdmica, Porfirio Diaz buscé atraer inversiones extranjeras, para 'o cual ofrecié a los empresarios facilidades y ventajas para hacer negocios en México. La mineria, la electricidad, el petrdleo, la construccién de ferrocarriles, la produccién de hilados y tejidos, y en general las comunicaciones (teléfonos, telégrafos, bancos, puertos) fueron las principales actividades econdmicas de la época y empresarios de Estados Unidos, Francia, Alemania y Gran Bretajia, invirtieron en ellos. Gracias a las inversiones, tanto extranjeras como nacionales, se reactivé el comercio, se esti- muld el crecimiento de las"
México,"Hacia 1884, la inversion extranjera era de 100 millones de pesos y para finales del Porfiriato se elevé 34 veces mas y estaba repartida como se indica en el siguiente cuadro: Inversi6n extranjera en México (porcentaje por pais) Sector Estados Unidos | Gran Bretafa Francia Bancor Ferrocarriles Servicios Publicos Industria Comercio Alemania Trabajadores dela Oficina de Telégratos (ca. 1900)."
México,"COoMPRENDO Y APLICO > Observa la informacién del cuadro y responde en tu cuaderno. Identifica cudles fueron los sectores donde hubo mayor inversion extranjera. 2Qué beneficios ° piensas que obtuvo México con esa inversién? Red ferroviaria en 1910 > Observa el mapa, localiza y contesta en tu cuaderno. :Cudles fueron los estados en donde se construyeron mas vias férreas?, gpor qué?"
México,"sociales en el pais. El crecimien- to econdmico local y regional se logré a costa de los menos afortunados, y en general, la industrializacién implicé el dominio de unos cuantos. Las ciudades fueron el escenario en donde se podian observar los enormes contrastes entre la riqueza y la pobreza. Café de ta Concordia (1871). Consutta EN... Si quieres conocer mas acerca de este tema te - sugerimos leer: Wraisz Varios autores, La revolucion a todo vapor, México, sep-Ediciones Tecolote, 1994 (Libros Para DETECTIVES del Rineén), Es un deporte muy popular en nuestro pais; Varios autores, Noticias de fin de siglo,"
México,"México, en él sélo se pueden usar los pies para golpear sep-Ediciones Te¢olore, 1996 (Libros del un balén; es de origen inglés y lleg6 a México Rinc6n). _ durante el Porfiriato. eS Bloque 3"
México,"México, en él sélo se pueden usar los pies para golpear sep-Ediciones Te¢olore, 1996 (Libros del un balén; es de origen inglés y lleg6 a México Rinc6n). _ durante el Porfiriato. eS Bloque 3"
México,"95 CoMPRENDO Y APLICO > En equipos observen las imagenes de este tema ec identifiquen en ellas los avances tecnolégicos y en las comunicaciones. Preguntales a tus abuelos u otras personas mayores si recuerdan algunos de esos objetos o los usaban cuando eran nifos. Escribe en tu cuaderno las diferencias que Nifias y nifios a finales del siglo xix Hacia finales del siglo xtx, México vivid una serie de adelantos tecnolégicos; éstos se reflejaron también en los juguetes. Por ejemplo, los nifios de esos afios vivieron la aparicién del ferrocarril; los artesanos mexicanos reflejaban este hecho construyendo trenecitos de madera,"
México,"cart6n o lamina que se convertirian en los juguetes favoritos de los nifios. Eugenia Meyer, Nifios de ayer, niftos de hoy, México, Lumen-tnaH-Gonaculta, 2007, {Coleccién Huellas de México, serie Ecos),"
México,"cualquier precio... Py Carcel de Cananea, 90 Fuente: Tiempo de México, México, sev, 1984, a0 as > 1. Lee el texto anterior y contesta las preguntas en tu cuaderno: ¢Qué motivé la huelga? éQuiénes la iniciaron? ¢Cudles eran sus demandas? ¢Consideras que las peticiones eran justas?, zpor qué? Si fueras el duefio de la empresa, ¢qué harias para evitar una huelga? Bloque 3"
México,"La Revolucion Mexicana La oposicion de Francisco |. Madero, su ideario democratico y el inicio de la Revolucién Mexicana Hacia finales del siglo xix y principios del xx se formaron distintos grupos politicos que exigieron elecciones democraticas. Asimismo, se fundaron periddicos opositores al gobierno, como E/ Hijo de! Ahuizote, Excélsior y Regeneracién. En 1908, Porfirio Diaz concedié una entrevista al periodista estadu- nidense James Creelman, en la cual afirmé que no pensaba competir en las siguientes elecciones presidenciales, pues consideraba que México estaba listo para gobernarse democraticamente. Pero en realidad él no tenia la intencién de abandonar el poder. COoMPRENDO"
México,"Y APLICO LA SUCESION PRESIDENCIAL EN 1910 Caricatura publicada en E? Hijo de! Ahuizote. Sobre todo, hay que tener presente que cualquier ventaja, cualquier concesién, cualquier conquista ate obtenida por las prdcticas d iivesbanse anartoea es duradera, mientras que un triunfo, por importante ; ae que sea, obtenido con las armas, no hard sino agravar nuestra situaci6n interior (p. 302), > Lee el fragmento de La sucesién presidencial. En ese libro, Madero menciona algunas “practicas deniocraticas”. ¢Cudles son? ;Qué importancia tienen para México en la actualidad? Discutan en grupo las respuestas y lleguen a una conclusién. CONSULTA EN... Si quieres"
México,"Carmen Serdan, Para DETECTIVES Pais de Europa que influyé culturalmente sobre los grupos adinerados de México durante el Porfiriato, en la arquitectura, el uso de la moda para i perfumes Bloque 3 Ese mismo afio, Francisco |, Madero publicé su libro La sucesién presi- dencial en 1910, en el cual propuso crear un partido politico que se opusiera ala reeleccién de Diaz. Al afio siguiente funds el Partido Nacional Antirreelec- cionista y se postuld a la presidencia de la Republica. Como candidato, viajd por el pais para dar a conocer sus ideas politicas, destacando entre ellas su empefio en convertir"
México,"a México en un pais democratico, gobernado por la ley y donde los distintos grupos sociales vivieran en armonia. Madero obtuvo gran apoyo entre los ciudadanos que se disponian a votar por él como presidente en las elecciones de 1910. Esto alarmé a Diaz, quien ordend encarcelarlo bajo el cargo de sublevar a la poblacién y de ultrajar a las autoridades. De este modo las elecciones se realizaron mientras Madero se hallaba preso. Los votos a su favor fueron anulados de modo que Porfirio Diaz volvid a ganar la presidencia. Madero logré escapar y publicé el Plan de San Luis,"
México,"miles de personas. Madero y el vicepre- sidente José Maria Pino Sudrez fueron asesinados por érdenes del general Victoriano Huerta, quien usurpé la presidencia de México. Ante este hecho, Venustiano Carranza, gober- nador de Coahuila, elabord el Plan de Guadalupe, desconocia a Victoriano"
México,"102. Venustiano Carranza fue gobernador de Coahuila durante el gobierno de Madero y a su muerte se convirtié en el principal lider revolucionario. Consideré necesario reformar la Constitucién para favorecer de manera mas equitativa la sociedad, el comercio, la industria y favorecer la educacién. A su ejército se le conocié como constitucionalista. Alvaro Obregon apoyé a Carranza y se sumo al e@jército constitucionalis- ta, pues coincidia con él en la idea de hacer de México un pais préspero y moderno. Cuando Victoriano Huerta usurpé la presidencia, villistas y zapatistas se unieron a Venustiano Carranza para combatirlo, Ante esto, en agosto"
México,"poderosos propietarios de ellos, a fin de que los pueblos y ciudadanos de México obtengan ejidos, colonias, fundos legales para pueblos o campos de sembradura o de labor. Noviembre de 1911 DpsPian de Ayala, 1911,"
México,"de la cotidianidad popular, os ejércitos pasaban largas horas vigilando y en espera de un posible ataque, Pero a ratos y para entretenerse entonaban canciones 0 corridos, que conta- ban las hazafias e historias de los personajes 0 caudillos revolucionarios. Con el tiempo, la cultura de la revolucién pasé a formar parte de la cultu- ra nacional, dando lugar a expresiones artisticas como la musica, la pintura, escultura, literatura y el cine. Consutta en... Para saber mas acerca de las canciones de la época te recomendamos: Maria Luisa Valdivia Dounce, Cancionero mexicano, México, sep, 1988 (Libros del Rincén), ComPRENDO Y"
