Entidad,Contexto
Presidente,"Huerta se entregaban a la Revoluci6n. Firmaron aquel documento los generales Alvaro Obregén y Lucio Blanco, en nombre de las tropas revolucionarias, y el general Gustayo Adol- fo Salas y el vicealmirante Oth6n Blanco, en representacién de las fuerzas y la armada que habian servido a Huerta. Carranza entré en la ciudad de México el 20 de agosto de 1914. Cumpliendo a medias lo convenido en las Conferencias de To- rre6n, reunié una junta de generales y gobernadores para el nombramiento del Presidente provisional. Pero todos los gene- rales adictos a Villa rehusaron asistir y exigieron que la Conven- cién"
Presidente,"#), Que Carranza y Villa quedaran separados de sus puestos, b). Que Bulalio Gutiérrez fuera el Presidente provisional. Ni los earrancistas ni los villistas llevaron adelante la primera de esas dos disposiciones; y en cuanto ala segunda, 86lo la aca- taron Villa y Zapata y los partidarios de ambos, Esto dio motivo a que Eulalio Gutiérrez, con el apoyo dé Villa, avanzara sobre la ciudad de México, y a que Carranza, seguido por Obregén y Pablo Gonzalez, se retirara hasta el puerto de Veracruz, donde instalé la Primera Jefatura. Eulalio Gutiérrez, Presidente de la Re« publica nombrado por la Convencién,"
Presidente,"#), Que Carranza y Villa quedaran separados de sus puestos, b). Que Bulalio Gutiérrez fuera el Presidente provisional. Ni los earrancistas ni los villistas llevaron adelante la primera de esas dos disposiciones; y en cuanto ala segunda, 86lo la aca- taron Villa y Zapata y los partidarios de ambos, Esto dio motivo a que Eulalio Gutiérrez, con el apoyo dé Villa, avanzara sobre la ciudad de México, y a que Carranza, seguido por Obregén y Pablo Gonzalez, se retirara hasta el puerto de Veracruz, donde instalé la Primera Jefatura. Eulalio Gutiérrez, Presidente de la Re« publica nombrado por la Convencién,"
Presidente,"Bijaron las bases de las reformas que la Revolucién debfa hacer y se propuso que se reuniera la convencién que debfa elegir al Presidente provisional tan pronto como la Revolucién triunfase. ; 5. En julio de 1914, Victoriano Huerta renuncié a su puesto; lo entregé a Francisco S, Carvajal y abandoné el pais. Carvajal, para entregar el poder, quiso que los revolucionarios aceptaran ciertas condiciones; pero como ellos rehusaron, Carvajal también renuncié, entreg6 el mando al ge- neral José Refugio Velasco y salié del pais a los veinte dias de haberlo hecho Victoriano Huerta. ; 6. El 13 de agosto"
Presidente,"de 1914, los representantes de José Refugio Velasco firmaron en Teoloyucan, a 30 kilémetras de la capital de la Reptiblica, la rendicién incondicional de los restos de las tropas de Victoriano Huerta. 7. Venustiano Carranza entré en la ciudad de México el 20 de agosto de 1914, Poco después reunié alli la Junta de generales y gobernadores que habria de elegir al Presidente provisional; pero como los partidarios de Francisco Villa exigieron que la junta tomara la forma de verdadera con- vencién y que se efectuara en Aguascalientes, asi se hizo, 8. La Convencion de Aguascalientes resolvié separar de sus"
Presidente,"puestos a Carranza y Villa y nombrar Presidente provisional a Eulalio Gutié- rrez. Ni los carrancistas ni los villistas acataron integramente esos acuer- dos. Por esto se desaté otra vez la lucha entre las dos facciones. 9. Venustiano Carranza se retiré al puerto de Veracruz, adonde lo si- guieron las tropas de Obregén y Pablo Gonzélez, y alli instalé su Bulalio Gutiérrez, Presidente de la Republica nombrado por la Conven- ci6n, entr6 en la ciudad de México el 3 de diciembre de 1914. Lo acompa- Haban los miembros de su gabinete y Francisco Villa. 10. En ese estado de cosas,"
Benito Juarez,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz Porfirio Diaz asumié de nuevo el poder el 1° de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “...Jamas admitiré una candidatura de reelecci6n, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni jus- -tificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces mas se reformara la Constitucién —en 1887, en 1890 y"
Sebastián Lerdo de Tejada,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz Porfirio Diaz asumié de nuevo el poder el 1° de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “...Jamas admitiré una candidatura de reelecci6n, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni jus- -tificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces mas se reformara la Constitucién —en 1887, en 1890 y"
Sebastián Lerdo de Tejada,"José Maria ‘anuel M, ° Manuel José José Guadalupe Velasco Ponce Othén Posada Manuel M. Ponce, Julian Carrillo. Casi todos pertenecian a la clase media y algunos habian empezado a sobresalir desde la época de Sebastian Lerdo de Tejada, que era un extraordina- rio orador y un espfritu amante de la cultura, Aquel grupo de hombres de talento, que llevé el nombre de México a todo el mundo de habla espafiola, habia seguido con éxito el camino trazado por algunos intelectuales de la época de la Reforma, como Manuel Orozco y Berra, Ignacio Ramirez, Melchor Ocampo, Guillermo Prieto, Vicente Riva"
Presidencia,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz Porfirio Diaz asumié de nuevo el poder el 1° de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “...Jamas admitiré una candidatura de reelecci6n, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni jus- -tificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces mas se reformara la Constitucién —en 1887, en 1890 y"
Presidencia,"el campo, en las minas, en Jas fabricas, luchar por sus derechos, se les redujo convirtiéndolos en soldados, deportAndolos, o some- tiéndolos con toda la violencia de las armas. A los mas deshere- dados se les tuvo quietos y déciles bajo el poder espiritual del clero catélico. (Ejercicio nimero 57 del Cuaderno de Trabajo) Lo que debes recordar sobre la no reeleccién y la reeleccién: 1. Porfirio Dfaz Megé a la Presidencia luchando por Ia no reeleceién, pero luego se hizo reeleccionista para mantenerse en el poder, que desem- pefié ininterrumpidamente desde 1884 hasta 1911 gracias a seis reelec- ciones"
Presidencia,"En esa forma, las elecciones de 1910 fueron una burla hecha al pueblo. Porfirio Diaz se proclamé vencedor y siguié ocupando la Presidencia. Entonces se desencadené la Revolucién, que fue acaudillada por Francisco 1. Madero, EL PLAN DE SAN LUIS POTOSI El 20 de noviembre de 1910, Madero se levanté en armas contra el gobierno de Porfirio Diaz por la ilegalidad de las elecciones que se habian hecho varios meses antes. Lanzé para ello el Plan de San Luis ? Potosi, cuyos principales EL Lia 20 ae postulados eran: sufragio é efectivo y no reeleccién. El Plan de San Luis"
Presidencia,"y Villa toma- ron Ciudad Juarez. Bajo la presién del sentir popular, mas que por la contienda de las armas, se firmé alli un conyenio en virtud del cual Porfirio Diaz renuncié a la Presidencia y salié del pais: 157"
Presidencia,"recordar sobre la Revolucién de 1910: 1, Cuando ge aproximaban las elecciones de 1910, Porfirio Diaz dijo que veria con gusto la formacién de partidos polfticos y que estaba dispuesto a sostener al candidato triunfante. 2. Madero, el m&s popular de los candidatos, escribié un libro que se hizo famoso, La sucesién presidencial; recorrié el pais invitando al pueblo a ejercer sus derechos civicos y fue encarcelado. 8. El pueblo respondié a la invitacién que le hizo Madero, y acudié a votar; pero las elecciones resultaron una burla para el sufragio popular. Porfirio Diaz continué en la Presidencia. 4, Eso"
Presidencia,"provocé la Revolucion, que fue acaudillada por Madero. En el Plan de San Luis Potosi, Madero proclamé el sufragio efectivo y la no reeleccién y ofrecié restituir las tierras a quienes hubiesen sido despoja- dos de ellas. 5. Después de cinco meses de lucha se firmé el convenio de Ciudad Juarez, en virtud del cual Porfirio Diaz renuncié a la Presidencia y aban- doné el pais, 6. Francisco Leon de la Barra, Presidente interino, convocé a nuevas elec- ciones. Resultaron electos Francisco I. Madero, como Presidente, y José Maria Pino Suarez, como Vicepresidente. 7 7. kintonces terminé el gobierno dictatorial"
Presidencia,"Lo que debes recordar sobre el gobierno de Madero: 1. Madero se hizo cargo de la Presidencia el 6 de noviembre de 1911, Era hombre de gran nobleza y de muy buenos propésitos. Su situa- cién al ocupar el gobierno no le permitié realizar desde luego lo que la Re- volucién se proponia, 2. Dos jefes revolucionarios, Pascual Orozco y Emiliano Zapata, se rebe- Jaron, el uno en Chihuahua y el otro en Morelos. También dos generales que habian pertenecido a la dictadura, Félix Diaz y Bernardo Reyes, se le- vantaron en armas. 3. Orozco fue vencido; con Zapata, Madero"
Presidencia,"II. LA REVOLUCION CONSTITUCIONALISTA Asesinados Madero y Pino Suarez, Victoriano Huerta se aduehd de la Presidencia. Esto, en lugar de apagar el impulso revolucio- nario, lo avivé mas, Venustiano Carranza, gobernador de Coa- huila, e Ignacjo L. Pesqueira, gobernador interino de Sonora, no reconocieron al gobierno usurpador y se levantaron en ar- mas. Carranza lanz6 el Plan de Guadalupe. Venustiano Carranza Conforme al Plan de Guadalupe debia restablecerse en el pais el orden constitucional. Por esa razén se llamaron constitucio- nalistas las tropas revolucionarias, y a Venustiano Carranza, eabeza del movimiento, se le denominé Primer jefe del Ejér- cito Constitucionalista."
Constitucié,"LA DICTADURA PORFIRIANA XI. NO REELECCION Y REELECCION Porfirio Diaz Porfirio Diaz asumié de nuevo el poder el 1° de diciembre de 1884. 1. Cuatro afios antes habia dicho al Congreso: “...Jamas admitiré una candidatura de reelecci6n, aun cuando ésta no fuera prohibida por nuestro Cédigo Politico...” Pero, Presidente otra vez, no sostuvo aquellas palabras, ni jus- -tificé el hecho de haber empufiado antes las armas contra la reeleccién de Benito Juarez y la de Sebastian Lerdo de Tejada. Al contrario, para mantenerse en la Presidencia hizo que tres veces mas se reformara la Constitucién —en 1887, en 1890 y"
Constitucié,"Ill. LA CONSTITUCION DE 1917 DERECHOS fei) CAMPESINOS “7 La nueva Constitucién, promulgada en Queréiaro el 5 de fe- brero de 1917, dio cabida, definitivamente, a las aspiraciones populares. . 7 Es la Constitucién que rige actualmente a nuestro pafs. Se deriva, en modo directo, de la Constitucién de 1857, cuyos li- neamientos generales reproduce, y en ella estan incorporadas las Leyes de Reforma. Representa, pues, el conjunto de las liber- tades y los derechos que el pueblo de México ha conquistado desde la Revolucion de Ayutla hasta nuestro dias. Sus princi- pales articulos, en lo que se refiere a"
Constitucié,"Ill. LA CONSTITUCION DE 1917 DERECHOS fei) CAMPESINOS “7 La nueva Constitucién, promulgada en Queréiaro el 5 de fe- brero de 1917, dio cabida, definitivamente, a las aspiraciones populares. . 7 Es la Constitucién que rige actualmente a nuestro pafs. Se deriva, en modo directo, de la Constitucién de 1857, cuyos li- neamientos generales reproduce, y en ella estan incorporadas las Leyes de Reforma. Representa, pues, el conjunto de las liber- tades y los derechos que el pueblo de México ha conquistado desde la Revolucion de Ayutla hasta nuestro dias. Sus princi- pales articulos, en lo que se refiere a"
México,"en 1903—, y asi fue Presidente, contando su primer pe- riodo, por mas de treinta afos. Se hizo reelegir seis veces ponsecutivas: en 1888, en 1892, en 1896, en 1900, en 1904 y en 1910. j 2. Las reelecciones de Porfirio Diaz tuvieron muchas conse- cuencias contrarias al adelanto polftico y social de México: Primero, porque para lograr sus reelecciones, Diaz se convirtié en dictador, esto es, en gobernante sdlo sujeto a su voluntad. 47"
México,"consecutivas, 2. El régimen reeleccionista de Porfirio Diaz tuvo muchas conse- cuencias contrarias al adelanto polftico y social de México, porque, para mantenerlo, Diaz se convirtié en dictador, es decir, en gobernante sélo sujeto a su voluntad, y porque su dictadura se dedicé, casi tinicamente, al desarrollo material del pais, 3. Bajo la dictadura de Porfirio Diaz desaparecieron los partidos polfticos y el sufragio popular; la voluntad del dictador y su interés politico se sobre- pusieron a Ja voluntad de la nacién y a log intereses de la gran mayoria de los gobernados; se impusieron Ja paz y el orden,"
México,"de las Leyes de Reforma a cambio de que el poder espiritual de la Iglesia apoyara al régimen. Procuré, en todo momento, ganar la amistad de los demas paises, y consiguié que las relaciones internacionales de México fueran amplisimas, 150"
México,"reprimidas, sefialaron en México el principio de los esfuerzos por la liberacién de los trabajadores explotados. Justo A Ricardo Sierra Gutiérrez Najera Castro La paz publica que imperé en México durante los treinta afios del régimen porfirista favorecié el desarrollo de las letras y las artes e hizo posible que surgieran y brillaran poetas y escri- tores muy notables. Mencionaremos algunos. Entre los poetas y escritores: Ignacio M. Altamirano, Manuel Gutiérrez Najera, dusto Sierra, Joaquin Arcadio Pagaza, Salvador Diaz Mi- rén, José Maria Vigil, Rafael Angel de la Pefia, Alfredo Cha- vero, Francisco del Paso y Troncoso, Manuel José Othon,"
México,"reprimidas, sefialaron en México el principio de los esfuerzos por la liberacién de los trabajadores explotados. Justo A Ricardo Sierra Gutiérrez Najera Castro La paz publica que imperé en México durante los treinta afios del régimen porfirista favorecié el desarrollo de las letras y las artes e hizo posible que surgieran y brillaran poetas y escri- tores muy notables. Mencionaremos algunos. Entre los poetas y escritores: Ignacio M. Altamirano, Manuel Gutiérrez Najera, dusto Sierra, Joaquin Arcadio Pagaza, Salvador Diaz Mi- rén, José Maria Vigil, Rafael Angel de la Pefia, Alfredo Cha- vero, Francisco del Paso y Troncoso, Manuel José Othon,"
México,"José Maria ‘anuel M, ° Manuel José José Guadalupe Velasco Ponce Othén Posada Manuel M. Ponce, Julian Carrillo. Casi todos pertenecian a la clase media y algunos habian empezado a sobresalir desde la época de Sebastian Lerdo de Tejada, que era un extraordina- rio orador y un espfritu amante de la cultura, Aquel grupo de hombres de talento, que llevé el nombre de México a todo el mundo de habla espafiola, habia seguido con éxito el camino trazado por algunos intelectuales de la época de la Reforma, como Manuel Orozco y Berra, Ignacio Ramirez, Melchor Ocampo, Guillermo Prieto, Vicente Riva"
México,"que se lefan en México eran franceses, asf como las ideas que estaban en boga. Los gustos que predominaban en todas las ra- mas del arte, incluyendo la arquitectuta, ¥ hasta en las modas del ¥estir y én los habitos sociales de las A os privilegiadas, Aspecto material Como era de esperar por el sdlo transcurso de los afios, bajo Porfirio Diaz, quien, ademfs, era buen administrador, se realiza- ron muchas mejoras materiales dé importancia evidente: Se hicieron grandes obras portuarias en Tampico, Vera- cruz, Coatzacoalcos, Salina Cruz, Guaymas y Mazatlan. Se doté de sistemas de riego a la region"
México,"Bellas Artes y del Palacio Legis- lativo. Esta filtima obra se interrumpié después, y la parte construida se aproveché para erigir el Monumento a la Revo- lucién. En la ciudad de México se crearon también, entre otras instituciones, el Manicomio, la Penitenciaria, etcétera. 164"
México,"Otras ciudadés, como Puebla, San Luis Potos{, Guadalajara, Monterrey, Torreén, erecieron de manera apreciable, y algunos Estados, como Guanajuato y Chihuahua, hicieron grandes obras publicas. (Ejercicio nimero 58 del Cuaderno de Trabajo) Lo que debes recordar sobre los principales aspectos de la dictadura porfiriana: 1. En el aspecto politico Porfirio Diaz logré atraerse a los restos de los partidos juarista y lerdista; ahogé la libertad de prensa; no respeté las garantias individuales; mantuvo relaciones de mutuo entendimiento con el clero catélico, y procuré la ainistad de México con todos los paises. 2. En el aspecto econémico, el gobierno de Porfirio"
México,"Diaz se caracterizé por las facilidades excesivas otorgadas al capital extranjero} por el des- arrollo de algunas industrias y por el fomento de determinadas vias de ¢o- municacién. La Hacienda Pablica se nivelé y logré acumular reservas, 3. En el aspecto social, la dictadura favorecié a la clase adinerada, que recibié todos los honores y privilegios; la clase media pudo desarrollarse un poco, pero las clases humildes fueron despojadas, explotadas y optimidas, 4, En el aspeoto cultural descollaron muchos hombres ilustrea que die- ton prestigio a México, Se creé la Escuela Nacional de Altos Estudics y se restablecié la Universidad."
México,"CAPITULO NOVENO LA REVOLUCION MEXICANA L REVOLUCION DE 1910 Después de soportar la prolongada dictadura ejercida por el régimen del general Diaz, el pueblo sintié ansias'de un orden social mas justo. Si bien las elecciones habfan sido hasta allf una mera formula ante la indiferencia del pueblo, al acercarse las de 1910 las cosas cambiaron debido a varias circunstancias. La principal fue Ja declaracién que Porfirio Dfaz hizo a un periodista norteamericano, lamado Creelman, a quien dijo que consideraba a México madu- ro para la democracia; que verfa con gusto la formacién de parti- dos politicos, y que estaba dispuesto"
México,"Diaz, derrotado, quedé prisionero, fue juzgado por un consejo de guerra y sen- tenciado a muerte. Madero lo indulté y lo puso preso en la Penitenciaria del Distrito Federal, A Bernardo Reyes, capturado también, se le sujeté a proceso y se le encerré en la prisién de Santiago Tlatelolco. Madero no era violento, ni sanguinario, ni cruel, sino inclinado a la benevolencia y al perdén. Posteriormente, en la ciudad de México, el 9 de febrero de 1913, el general Manuel Mondragén se pronuncié contra el go- bierno y puso en libertad a Félix Diaz y a Bernardo Reyes. Este murié"
México,"querfa entenderse; a Diaz y a Reyes se les dejé presos en Ja capital, pues Madero, ni cruel ni sanguina- rio, impidié que se les aplicara todo el rigor de la ley, no obstante que Félix Diaz habia sido sentenciado a muerte. 4, Posteriormente, en la ciudad de México, se pronuncié contra el go- bierno el general Manuel Mondragén, que puso libres a Félix Diaz y Ber- nardo Reyes. En aquella lucha, conocida con el nombre de la decena tra- gica, Victoriano Huerta, jefe de las tropas del gobierno, traicioné a Made- ro y se unié a los sublevados. 5."
México,"Madero y Pino Suarez, presos y en peligro de muerte, tuvieron que renunciar. F!] 22 de febrero de 1913, Huerta ordené que los asesinaran. 6. La traicion de Huerta y el asesinato de Madero y Pino Suarez proyo- caron enorme indignacién en todo México."
México,"FRANCISCO I. MADERO Franciseo I, Madero habfa nacido en la Hacienda del Rosario, cerca de Parras (Coahuila), el 30 de octubre de 1873. Hizo sus estudios primarios y secundarios en México y completé su edu- eacién en Francia, Se declaré enemigo del régimen dictatorial de Porfirio Dfaz desde que éste se reeligié por peniiltima vez (1904), y empezé a luchar porque fuera efectiva en México la democracia. No obstante pertenecer a una de las familias mexicanas més ricas, crefa que en nuestro pais eran indispensables las reformas de or- den social en beneficio de los campesinos y los obreros. Propuso"
México,"FRANCISCO I. MADERO Franciseo I, Madero habfa nacido en la Hacienda del Rosario, cerca de Parras (Coahuila), el 30 de octubre de 1873. Hizo sus estudios primarios y secundarios en México y completé su edu- eacién en Francia, Se declaré enemigo del régimen dictatorial de Porfirio Dfaz desde que éste se reeligié por peniiltima vez (1904), y empezé a luchar porque fuera efectiva en México la democracia. No obstante pertenecer a una de las familias mexicanas més ricas, crefa que en nuestro pais eran indispensables las reformas de or- den social en beneficio de los campesinos y los obreros. Propuso"
México,"a Porfirio Diaz que continuara siendo el Presidente indiscutible, pero que iniciara la transformacién democratica de México me- diante la libre eleccién del Vicepresidente de la Reptiblica. Como Porfirio Dfaz no acept6, Madero se puso al frente del movimien- to politico que desembocarfa en la Revolucién de 1910, Madero se singularizaba por su nobleza, su bondad y su ape- go a las virtudes efvicas. Mientras ejercié el poder, ge respe- taron todas las garantias individuales y todos los derechos del ciudadano, Bajo su gobierno, la libertad de prensa alcanzé6 Ifmi- tes desconocidos antes en México. A quienes una vez le"
México,"a Porfirio Diaz que continuara siendo el Presidente indiscutible, pero que iniciara la transformacién democratica de México me- diante la libre eleccién del Vicepresidente de la Reptiblica. Como Porfirio Dfaz no acept6, Madero se puso al frente del movimien- to politico que desembocarfa en la Revolucién de 1910, Madero se singularizaba por su nobleza, su bondad y su ape- go a las virtudes efvicas. Mientras ejercié el poder, ge respe- taron todas las garantias individuales y todos los derechos del ciudadano, Bajo su gobierno, la libertad de prensa alcanzé6 Ifmi- tes desconocidos antes en México. A quienes una vez le"
México,conmovian a las multitudes. México no s6lo recuerda a Madero: yenera su memoria
México,"Le lucha volvié a extenderse; la dirigfan varios caudillos: Al- varo Obregén, Francisco Villa, Emiliano Zapata, Pablo Gonzalez, Bulelio Gutiérrez y otros muchos, que luchaban, por separado, en diversas regiones de México. 163"
México,"mas de treinta mil, con los cuales, después de movimientos estratégicos brillant{simos, que le permitieron aniquilar a varios ejércitos huertistas, avanzé ha- cia el Centro, Lucio Blanco, Pablo Gon- z&lez, Luis Caballero, Eulalio Gutiérrez, y otros, fueron adue- fidndose del Noreste. Emiliano Zapata extendié su dominio por Alvaro Guerrero, Morelos, Puebla yel Obregon Estado de México. Hubo grandes batallas, prin- cipalmente las de Santa Maria, Ciudad Judrez, Tierra Blan- cheers ca, Ojinaga, Torreén, San Pe- conser dro de las Colonias, Paredén, Zacatecas, Orendain. En junio de 1914 se suscité una desavenencia entre Carranza y Villa. Para resolverla se efectuaron las"
México,"régimen instaurado por Huerta tenia que ser incondicional. Entre tanto, las tropas revolucionarias habifan llegado hasta el Valle de México. Carvajal decidié entonces abandonar el man- do; lo entregé al general José Refugio Velasco, y se dirigié a Veracruz, para embarcarse hacia el extranjero. El mismo dia de la salida de Carvajal —13 de agosto de 1914— los representantes de José Refugio Velasco y los del Ejército Constitucionalista firmaron en Teoloyucan, a treinta kilémetros de la capital de la Reptblica, el documento que establectia la forma en que la ciudad de México y los restos de las tropas de Victoriano"
México,"Huerta se entregaban a la Revoluci6n. Firmaron aquel documento los generales Alvaro Obregén y Lucio Blanco, en nombre de las tropas revolucionarias, y el general Gustayo Adol- fo Salas y el vicealmirante Oth6n Blanco, en representacién de las fuerzas y la armada que habian servido a Huerta. Carranza entré en la ciudad de México el 20 de agosto de 1914. Cumpliendo a medias lo convenido en las Conferencias de To- rre6n, reunié una junta de generales y gobernadores para el nombramiento del Presidente provisional. Pero todos los gene- rales adictos a Villa rehusaron asistir y exigieron que la Conven- cién"
México,"#), Que Carranza y Villa quedaran separados de sus puestos, b). Que Bulalio Gutiérrez fuera el Presidente provisional. Ni los earrancistas ni los villistas llevaron adelante la primera de esas dos disposiciones; y en cuanto ala segunda, 86lo la aca- taron Villa y Zapata y los partidarios de ambos, Esto dio motivo a que Eulalio Gutiérrez, con el apoyo dé Villa, avanzara sobre la ciudad de México, y a que Carranza, seguido por Obregén y Pablo Gonzalez, se retirara hasta el puerto de Veracruz, donde instalé la Primera Jefatura. Eulalio Gutiérrez, Presidente de la Re« publica nombrado por la Convencién,"
