Entidad,Contexto
] Presidente,"II. Francisco I. Madero. En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron oir su voz en defensa de los débiles y en demanda de dere- chos cfivicos para todos. El] Presidente no hizo caso. En- diogado por cuantos lo rodeaban, salvo excepciones contadisimas, se reeligié por séptima vez, para con- tinuar sus métodos de gobierno. Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucié6n Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré la lucha san- grienta; la voluntad"
Francisco I. Madero,"II. Francisco I. Madero. En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron oir su voz en defensa de los débiles y en demanda de dere- chos cfivicos para todos. El] Presidente no hizo caso. En- diogado por cuantos lo rodeaban, salvo excepciones contadisimas, se reeligié por séptima vez, para con- tinuar sus métodos de gobierno. Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucié6n Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré la lucha san- grienta; la voluntad"
dero,"II. Francisco I. Madero. En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron oir su voz en defensa de los débiles y en demanda de dere- chos cfivicos para todos. El] Presidente no hizo caso. En- diogado por cuantos lo rodeaban, salvo excepciones contadisimas, se reeligié por séptima vez, para con- tinuar sus métodos de gobierno. Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucié6n Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré la lucha san- grienta; la voluntad"
volucié,"II. Francisco I. Madero. En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron oir su voz en defensa de los débiles y en demanda de dere- chos cfivicos para todos. El] Presidente no hizo caso. En- diogado por cuantos lo rodeaban, salvo excepciones contadisimas, se reeligié por séptima vez, para con- tinuar sus métodos de gobierno. Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucié6n Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré la lucha san- grienta; la voluntad"
Mexicana,"II. Francisco I. Madero. En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron oir su voz en defensa de los débiles y en demanda de dere- chos cfivicos para todos. El] Presidente no hizo caso. En- diogado por cuantos lo rodeaban, salvo excepciones contadisimas, se reeligié por séptima vez, para con- tinuar sus métodos de gobierno. Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucié6n Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré la lucha san- grienta; la voluntad"
Porfirio Diaz,"del pueblo se impuso, y don Porfirio abandondé el pafs. Desde luego hubo elecciones li- bres, En ellas result6 elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Presidencia de la Repdblica,"del pueblo se impuso, y don Porfirio abandondé el pafs. Desde luego hubo elecciones li- bres, En ellas result6 elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Revolucién,"del pueblo se impuso, y don Porfirio abandondé el pafs. Desde luego hubo elecciones li- bres, En ellas result6 elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Revolucién,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Revolucién,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucién en 1913 para reconquistar la libertad del pueblo mexicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917. La Constitucién es la ley suprema del pafs y debe ser obedecida tanto por el pueblo como por el gobierno. México tiene un gobierno demo- cratico, pues elige libremente a sus gobernantes."
Revolucién,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
Revolucién,"Las cosechas son oportunamente distribuidas y vendidas en toda la extensién del pafs, lo que va permi- tiendo a los campesinos disfrutar de mejores condiciones de vida. RESUMEN: El Articulo 123 de la Constitu- cién asegura los derechos de los obreros. Los principales derechos de los obreros son: El salario justo, la jornada de ocho horas, los derechos de reu- nién y de huelga, el seguro social, la indemnizacién por accidentes del trabajo, las vacaciones anuales pagadas. Emiliano Zapata combatié para que se diera a los campesinos tierra y libertad. Con la construccién de presas y canales, la Revolucién ha"
Revolucién,"V.EI progreso de México. Debemos sentirnos satisfechos al advertir que México es actualmente uno de los pafses mAs progresistas de América. cA qué se debe este progreso de nuestra patria? Se debe a que los gobiernos de la Revolucién se han preocupado, cada vez mAs, por conseguir el bien de todo el pueblo, El actual Presidente GUSTAVO DIAZ ORDAZ Constitucional de la Reptiblica Me- xicana es don Gustavo Diaz Ordaz. SALUBRIDAD Gracias a las mejoras en la higiene ptiblica, México ha logrado des- terrar muchas enfermedades que antes hacian innumerables victimas, entre ellas el paludismo, EDUCACION Habrdas notado que cada"
Estados,"del pueblo se impuso, y don Porfirio abandondé el pafs. Desde luego hubo elecciones li- bres, En ellas result6 elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Madero,"del pueblo se impuso, y don Porfirio abandondé el pafs. Desde luego hubo elecciones li- bres, En ellas result6 elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Madero,"Madero. Gran parte del antiguo ejército tomé preso a Madero y al Vice- pez6, encabezada por Madero, el 20 de noviembre de 1910. presidente y los asesiné el 22 de febrero de 1913."
Madero,"Madero. Gran parte del antiguo ejército tomé preso a Madero y al Vice- pez6, encabezada por Madero, el 20 de noviembre de 1910. presidente y los asesiné el 22 de febrero de 1913."
Madero,"Madero. Gran parte del antiguo ejército tomé preso a Madero y al Vice- pez6, encabezada por Madero, el 20 de noviembre de 1910. presidente y los asesiné el 22 de febrero de 1913."
Presidente,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Vicepresidente,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
José Maria Pino Suarez,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Francisco I. Madero,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
rio Diaz,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Revolucién Mexicana,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Revolucién Mexicana,"IV. Derechos de los obreros y de los campesinos. La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. El Artfculo 123 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: Salario justo, Derechos de reunién, de peticién y de huelga. Seguro Social. Indemnizacién en caso de accidente. Vacaciones anuales pagadas. 4"
Pres,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Reptblica,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Francisco I.,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevé, tomé preso al Presidente y al Vicepresidente, don José Maria Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente lecci6n. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexicanos que exigieron a Porfi- rio Diaz el respeto de los derechos politicos. La Revolucién Mexicana em- El pueblo triunfé y eligié Presi- dente de la Reptblica a don Francisco I."
Vice,"Madero. Gran parte del antiguo ejército tomé preso a Madero y al Vice- pez6, encabezada por Madero, el 20 de noviembre de 1910. presidente y los asesiné el 22 de febrero de 1913."
pez6,"Madero. Gran parte del antiguo ejército tomé preso a Madero y al Vice- pez6, encabezada por Madero, el 20 de noviembre de 1910. presidente y los asesiné el 22 de febrero de 1913."
Constitucién,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Constitucién,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Constitucién,"xicana. Como se dice al comienzo de este libro, nuestra Constitucién reconoce que el poder politico re- side, esencial y originariamente, en el pueblo. El gobierno esta formado por los legitimos representantes del pue- blo y gobierna para beneficio del pueblo mismo."
Constitucién,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucién en 1913 para reconquistar la libertad del pueblo mexicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917. La Constitucién es la ley suprema del pafs y debe ser obedecida tanto por el pueblo como por el gobierno. México tiene un gobierno demo- cratico, pues elige libremente a sus gobernantes."
Constitucién,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucién en 1913 para reconquistar la libertad del pueblo mexicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917. La Constitucién es la ley suprema del pafs y debe ser obedecida tanto por el pueblo como por el gobierno. México tiene un gobierno demo- cratico, pues elige libremente a sus gobernantes."
Constitucién,"IV. Derechos de los obreros y de los campesinos. La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. El Artfculo 123 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: Salario justo, Derechos de reunién, de peticién y de huelga. Seguro Social. Indemnizacién en caso de accidente. Vacaciones anuales pagadas. 4"
Presidente Madero,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Venustiano Carranza,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Venustiano Carranza,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucién en 1913 para reconquistar la libertad del pueblo mexicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917. La Constitucién es la ley suprema del pafs y debe ser obedecida tanto por el pueblo como por el gobierno. México tiene un gobierno demo- cratico, pues elige libremente a sus gobernantes."
Congreso de,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
rétaro,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Cons,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
titu,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Venustiano Carranza,"II. La Constitucién de 1917, Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empufié otra vez las armas. No queria que volviera la dicta- dura. Don Venustiano Carranza fue el nuevo jefe de la Revolucién. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvié a triunfar. Por fin, en el Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Artfculo 123,"IV. Derechos de los obreros y de los campesinos. La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. El Artfculo 123 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: Salario justo, Derechos de reunién, de peticién y de huelga. Seguro Social. Indemnizacién en caso de accidente. Vacaciones anuales pagadas. 4"
Seguro Social,"IV. Derechos de los obreros y de los campesinos. La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. El Artfculo 123 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: Salario justo, Derechos de reunién, de peticién y de huelga. Seguro Social. Indemnizacién en caso de accidente. Vacaciones anuales pagadas. 4"
Tierra y Libertad,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
Tierra y Libertad,"Tierra y Libertad Sin duda que habrds ofdo el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha-~ cendados devolviesen las tierras de que injustamente habian des- pojado a los campesinos de aquella regién. Su lema revolucionario fue: Tierra y Libertad. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. Ha abierto"
