Entidad,Contexto
Porfirio Diaz,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Porfirio Diaz,"IV. Derechos de los obreros y de los campesinos La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. E] Artfculo 125 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: : ‘ Salario justo. Jornada de ocho horas de trabajo. Derechos de reunién, de peticién y de huelga. Seguro Séeial. Indemnizaci6n en caso de accidente. Vacaciones anuales pagadas."
Maestro,"ensanaban en él puchlo, sobre todo en los nifios. Muchos de éstos Morian en los pri- méros meses 0 afios de su vida. Habla pocos hospitales.. Mas dé las dos terceras partes del pueblo mexicano tgnoraban en- tonces los beneficios de la instrucci6n, A pesar de los esfuerzos de un méxi¢ano eminente —cl Maestro don Justo Sierra— eran Pocas las es- cuelas y pocos los que sabian leer y escribir, RESUMEN. Don Porfirio Diaz gobernd como dictador durante cerca de treinta Lox empresarios ¢xtranjeros ex. plotaban a los obreros. mexicanos. afios, Los ricos hacendatlos eran dueiios de las mejores tierras"
Maestro,"ensanaban en él puchlo, sobre todo en los nifios. Muchos de éstos Morian en los pri- méros meses 0 afios de su vida. Habla pocos hospitales.. Mas dé las dos terceras partes del pueblo mexicano tgnoraban en- tonces los beneficios de la instrucci6n, A pesar de los esfuerzos de un méxi¢ano eminente —cl Maestro don Justo Sierra— eran Pocas las es- cuelas y pocos los que sabian leer y escribir, RESUMEN. Don Porfirio Diaz gobernd como dictador durante cerca de treinta Lox empresarios ¢xtranjeros ex. plotaban a los obreros. mexicanos. afios, Los ricos hacendatlos eran dueiios de las mejores tierras"
Porfirio Diaz,"ensanaban en él puchlo, sobre todo en los nifios. Muchos de éstos Morian en los pri- méros meses 0 afios de su vida. Habla pocos hospitales.. Mas dé las dos terceras partes del pueblo mexicano tgnoraban en- tonces los beneficios de la instrucci6n, A pesar de los esfuerzos de un méxi¢ano eminente —cl Maestro don Justo Sierra— eran Pocas las es- cuelas y pocos los que sabian leer y escribir, RESUMEN. Don Porfirio Diaz gobernd como dictador durante cerca de treinta Lox empresarios ¢xtranjeros ex. plotaban a los obreros. mexicanos. afios, Los ricos hacendatlos eran dueiios de las mejores tierras"
Francisco I. Madero,"II. Francisco I. Madero En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron ofr su voz en defensa de los débiles y en demanda de dére- chos cfvicos para todos. E) Presidente no hizo caso. En- diosado por cuantos lo rodeaban, salvo excepcionés contadisimas, se recligié por séptima vez, para con- tinuar sus métodos de gobierno, Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucién Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré Ja lucha san- grienta; la voluntad"
Francisco I. Madero,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Presidente,"II. Francisco I. Madero En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron ofr su voz en defensa de los débiles y en demanda de dére- chos cfvicos para todos. E) Presidente no hizo caso. En- diosado por cuantos lo rodeaban, salvo excepcionés contadisimas, se recligié por séptima vez, para con- tinuar sus métodos de gobierno, Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucién Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré Ja lucha san- grienta; la voluntad"
Presidente,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Presidente,"antiguo ejército La Revolucién Mexicana empezé, encabezada por Madero, el 20 de noviembre de 1910. 116 tom6 preso a Madero y al Vice- Presidente y los asesiné el 22 de febrero de 1913."
Francisco I. Madero,"II. Francisco I. Madero En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron ofr su voz en defensa de los débiles y en demanda de dére- chos cfvicos para todos. E) Presidente no hizo caso. En- diosado por cuantos lo rodeaban, salvo excepcionés contadisimas, se recligié por séptima vez, para con- tinuar sus métodos de gobierno, Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucién Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré Ja lucha san- grienta; la voluntad"
Francisco I. Madero,"II. Francisco I. Madero En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron ofr su voz en defensa de los débiles y en demanda de dére- chos cfvicos para todos. E) Presidente no hizo caso. En- diosado por cuantos lo rodeaban, salvo excepcionés contadisimas, se recligié por séptima vez, para con- tinuar sus métodos de gobierno, Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucién Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré Ja lucha san- grienta; la voluntad"
volucién Mexicana,"II. Francisco I. Madero En vista de los sufrimientos del pueblo, muchos buenos mexicanos hicieron ofr su voz en defensa de los débiles y en demanda de dére- chos cfvicos para todos. E) Presidente no hizo caso. En- diosado por cuantos lo rodeaban, salvo excepcionés contadisimas, se recligié por séptima vez, para con- tinuar sus métodos de gobierno, Entonces don Francisco I. Ma- dero promovié y encabezé la Re- volucién Mexicana, convocando a todo el pueblo para que el 20 de noviembre de 1910 se levantara en armas contra el dictador. Seis meses duré Ja lucha san- grienta; la voluntad"
Porfirio Diaz,"del pueblo se impuso, y don Porfirio abandoné el pais. Desde luego hubo elecciones li- bres. En ellas resulté elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. ( Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Presidencia de la Repdblica,"del pueblo se impuso, y don Porfirio abandoné el pais. Desde luego hubo elecciones li- bres. En ellas resulté elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. ( Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Revolucién,"del pueblo se impuso, y don Porfirio abandoné el pais. Desde luego hubo elecciones li- bres. En ellas resulté elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. ( Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Revolucién,"Tierra y Libertad Sin duda que habras oido el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha- ¢endados devolviesen las tierras de que injustamente habfan des- pojado a los campesinos de aquella tegién. Su lema revolucionario fue’ Tierra y Libertad. GRAL. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. ."
Estados,"del pueblo se impuso, y don Porfirio abandoné el pais. Desde luego hubo elecciones li- bres. En ellas resulté elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. ( Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Francisco I. Madero,"del pueblo se impuso, y don Porfirio abandoné el pais. Desde luego hubo elecciones li- bres. En ellas resulté elegido para la Presidencia de la Repdblica el jefe de la Revolucién. Igualmente fueron elegidos li- bremente por el pueblo los diputa- dos, los senadores y los goberna- dores de los Estados. ( Por desgracia, el gobierno de- mocratico de Madero duré sola- mente dos afios escasos, porque en"
Francisco I. Madero,"antiguo ejército La Revolucién Mexicana empezé, encabezada por Madero, el 20 de noviembre de 1910. 116 tom6 preso a Madero y al Vice- Presidente y los asesiné el 22 de febrero de 1913."
Francisco I. Madero,"antiguo ejército La Revolucién Mexicana empezé, encabezada por Madero, el 20 de noviembre de 1910. 116 tom6 preso a Madero y al Vice- Presidente y los asesiné el 22 de febrero de 1913."
José Marta Pino Suarez,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
José Marta Pino Suarez,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Francisco I. Madero,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Pres,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Republic,"febrero de 1913 una parte del ejército, la que era enemiga de las ideas y las libertades revolucionarias, se sublevd, tomé preso al Presidente y al Vicepresidente, don José Marta Pino Suarez, y los asesiné. ¢Qué hizo el pueblo mexicano al enterarse de la muerte del Martir de la Democracia? Lo veremos en la siguiente leccién. RESUMEN: Don Francisco I. Madero se puso a la cabeza de los buenos mexica- nos que exigieron a Porfirio Diaz el respeto de los derechos politicos. E! pueblo triunfé y cligiéd Presi- dente de la Republica a don Francisco I. Madero. Gran parte del"
Revolución Mexicana,"antiguo ejército La Revolucién Mexicana empezé, encabezada por Madero, el 20 de noviembre de 1910. 116 tom6 preso a Madero y al Vice- Presidente y los asesiné el 22 de febrero de 1913."
Vice,"antiguo ejército La Revolucién Mexicana empezé, encabezada por Madero, el 20 de noviembre de 1910. 116 tom6 preso a Madero y al Vice- Presidente y los asesiné el 22 de febrero de 1913."
Constitucion de 1917,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Francisco I. Madero,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Don Venustiano Carranza,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Don Venustiano Carranza,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucion en 1913 para reconquistar la libertad del puéblo texicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917 La Gonstitueién es la ley suprema del pais y debe ser obedecida tanto por él pueblo como por el gobierno. México tiéhe un gobierno demo- eratico, pues clige libremente a Sus gobérnantes"
Revolucion,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Revolucion,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucion en 1913 para reconquistar la libertad del puéblo texicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917 La Gonstitueién es la ley suprema del pais y debe ser obedecida tanto por él pueblo como por el gobierno. México tiéhe un gobierno demo- eratico, pues clige libremente a Sus gobérnantes"
Congreso,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
rétaro,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Constitucion de 1917,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
titu,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Don Venustiano Carranza,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Constitucion de 1917,"Ill. La Constitucion de 1917 Al enterarse de la muerte del Presidente Madero, el pueblo me- xicano empuné otra vez las armas. No querfa que volviera la dicta- dura, Don Venustiano Carranza fue el nuevo jefe de la Revolucion. La lucha, enconada y sangrienta, se prolongé, pero el pueblo volvid a triunfar. Por fin, en cl Congreso de Que- rétaro, los diputados revoluciona- rios redactaron una nueva Cons- titucién, que es la que nos rige todavia. Fue promulgada por don Venustiano Carranza el 5 de fe- brero de 1917. La Constitucién, ley suprema, es la base de la democracia me-"
Constitucion de 1917,"xicana. Como se dice al comienzo de este libro, nuestra Constitucién reconoce que el poder politico re- side, esencial y originariamente, en el pueblo. E] gobierno esta formado por los legitimos representantes del pue- blo y gobierna para beneficio del pucblo mismo."
Constitucion de 1917,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucion en 1913 para reconquistar la libertad del puéblo texicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917 La Gonstitueién es la ley suprema del pais y debe ser obedecida tanto por él pueblo como por el gobierno. México tiéhe un gobierno demo- eratico, pues clige libremente a Sus gobérnantes"
Constitucion de 1917,"IV. Derechos de los obreros y de los campesinos La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. E] Artfculo 125 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: : ‘ Salario justo. Jornada de ocho horas de trabajo. Derechos de reunién, de peticién y de huelga. Seguro Séeial. Indemnizaci6n en caso de accidente. Vacaciones anuales pagadas."
Constitucion de 1917,"RESUMEN: Don Venustiano Carranza se puso al frente de la Revolucion en 1913 para reconquistar la libertad del puéblo texicano. La Constitucién que nos rige ac- tualmente fue promulgada el 5 de febrero de 1917 La Gonstitueién es la ley suprema del pais y debe ser obedecida tanto por él pueblo como por el gobierno. México tiéhe un gobierno demo- eratico, pues clige libremente a Sus gobérnantes"
Revolución Mexicana,"IV. Derechos de los obreros y de los campesinos La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. E] Artfculo 125 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: : ‘ Salario justo. Jornada de ocho horas de trabajo. Derechos de reunién, de peticién y de huelga. Seguro Séeial. Indemnizaci6n en caso de accidente. Vacaciones anuales pagadas."
Artfculo 125,"IV. Derechos de los obreros y de los campesinos La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. E] Artfculo 125 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: : ‘ Salario justo. Jornada de ocho horas de trabajo. Derechos de reunién, de peticién y de huelga. Seguro Séeial. Indemnizaci6n en caso de accidente. Vacaciones anuales pagadas."
Seguro Séeial,"IV. Derechos de los obreros y de los campesinos La Revolucién Mexicana ha hecho justicia a los obreros y a los campesinos, tan injustamente tratados durante el gobierno dictatorial de Porfirio Diaz. E] Artfculo 125 de la Constitucién asegura a los obreros mexicanos los siguientes beneficios: : ‘ Salario justo. Jornada de ocho horas de trabajo. Derechos de reunién, de peticién y de huelga. Seguro Séeial. Indemnizaci6n en caso de accidente. Vacaciones anuales pagadas."
Tierra y Libertad,"Tierra y Libertad Sin duda que habras oido el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha- ¢endados devolviesen las tierras de que injustamente habfan des- pojado a los campesinos de aquella tegién. Su lema revolucionario fue’ Tierra y Libertad. GRAL. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. ."
Emiliano Zapata,"Tierra y Libertad Sin duda que habras oido el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha- ¢endados devolviesen las tierras de que injustamente habfan des- pojado a los campesinos de aquella tegién. Su lema revolucionario fue’ Tierra y Libertad. GRAL. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. ."
Emiliano Zapata,"Tierra y Libertad Sin duda que habras oido el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha- ¢endados devolviesen las tierras de que injustamente habfan des- pojado a los campesinos de aquella tegién. Su lema revolucionario fue’ Tierra y Libertad. GRAL. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. ."
Estado de Morelos,"Tierra y Libertad Sin duda que habras oido el nombre de Emiliano Zapata. Al- guna calle o escuela de tu pobla- cién llevara ese nombre. Emiliano Zapata fue un labrie- go del Estado de Morelos. Luché incansablemente para que los ha- ¢endados devolviesen las tierras de que injustamente habfan des- pojado a los campesinos de aquella tegién. Su lema revolucionario fue’ Tierra y Libertad. GRAL. EMILIANO ZAPATA Después del triunfo definitivo de la Revolucién, el gobierno ha hecho justicia a los campesinos dandoles tierras y los medios para cultivarlas. Ha construido grandes presas de agua para regar los campos. ."
